original_text,adversarial_text,split
"On a early Saturday evening, the band was playing the crowd was just starting to meander in. Going further inside in an attempt to avoid the high volume of the band whose audio was piped in throughout the restaurant (I failed) I realized shortly that I must of been missed siting in the middle of the dinning are as the wait staff moved smartly from the kitchen to the front delivering the drinks and food to the patrons. I ask a member of the staff was I sitting in the wrong area and soon service was rendered. \n\nFood, nothing special but it is more of a bar than a restaurant. Although the atmosphere was","On a early Saturday evening, the band was playing the crowd was just starting to meander in. Going further inside in an attempt to avoid the high volume of the band whose audio was piped in throughout the restaurant (I failed) I realized shortly that I must of been missed siting in the middle of the dinning are as the wait staff moved smartly from the kitchen to the front delivering the drinks and food to the patrons. I ask a member of the staff was I sitting in the wrong area and soon service was rendered. \n\nFood, the only but it is more of a bar than a restaurant. Although the atmosphere was",calibration
"I guess I'm truly in the minority on this place. So many of my Yelp friends gave it rave reviews that I was really excited to try this place when my friend was in town in March.\n\n(It was also one of the only places that you could get boba at 10pm.)\n\nSo we go inside and there's a strange mix of smells. At first you're like, \""""Oh, this is different\"""" and I try to associate different with good, but the smells change and you're like, \""""Hmm, not","I guess I'm truly in the working on this place. So many of my Yelp friends gave it at reviews that I was really got to try this place when my friend was in town in March.\n\n(It was also one of the only places that you could get boba at 10pm.)\n\nSo we go inside and there's a strange mix of smells. At first you're like, \""""Oh, this is different\"""" and I try to associate different with good, but the smells change and you're like, \""""Hmm, not",calibration
"It was fun to go since I have been to the real one in Munich and the other fake one in Newport, KY. The food was good and the dark beer was as I remembered it. My waitress actually was fully fluent in German and her entire family was from Stuttgart, Munich and Frankfurt.......that helped. Get the poached sausages, you can't go wrong!","It was fun to go since I have been to the real one in Munich and the other fake one in Newport, KY. The food was okay and the dark beer was as I remembered it. My waitress actually was fully fluent in German and her entire family was from Stuttgart, Munich and Frankfurt.......that helped. Get the poached sausages, you can't go back!",calibration
"After emailing my experience to Food -4-Less I get this email and have yet to hear back from any store manager. I just dont get it they expect consummers to come back to be treated bad and, feel like the bad guy. I will continue to avoid Food-4-Less and is I see a sale in there add and just take it to Walmart for the price match. Food-4-less has lost a customer for life.\n\nDear George-Elliott:\n\nThank you for taking the time to share your experiences from your recent trip to Food 4 Less. I am","After emailing my journey to Food -4-Less I get this it and have long to hear it from any store owner. I just dont get it they expect consummers to come out to be treated bad and, feel like the bad guys. I will do to ignore Food-4-Less and is I see a price in there add and just take it to Walmart for the price match. Food-4-less has dead a supply for life.\n\nDear George-Elliott:\n\nThank you for taking the time to explore your journey from your my cruise to home 4 Less. I am",calibration
I would have given this a one star but the staff was too nice and accomodating to do that. \n\nThe order was:\nCoconut Shrimp\nSeared Tuna Appetizer\nHouse Salad\nPork Chops\n\nThe reason for the opening statement was my order was wrong. I had ordered the pork chops and what came out was a pork tenerloin. My GF ordered a rib eye just above medium but hers came out very well done. The staff was very apologetic and said they would prepare us another order. The manager on duty said we could have the tenderloin while,I would have given this a four star but the staff was too nice and accomodating to do that. \n\nThe order was:\nCoconut Shrimp\nSeared Tuna Appetizer\nHouse Salad\nPork Chops\n\nThe reason for the opening statement was my order was wrong. I had ordered the pork chops and what came out was a pork tenerloin. My GF ordered a rib eye just above medium but hers came out very well done. The staff was very apologetic and said they would prepare us another order. The manager on duty said we could have the tenderloin while,calibration
"My husbands pizza was pretty good but I got the pasta with marinara and it was inedible. \n\nThere was little to no sauce, the pasta was so over cooked it was pasty and gummy and I ended up throwing it out. \n\nSkip the pasta, order a pizza...at least you'll be able to eat the pizza :P","s for pizza was pretty good but so had the alfredo with marinara and it was inedible. \f\nThere was good to no grease, the tomato was so over chopped it was pasty and gummy and I ended up stuffing it out. \n\nSkip the pasta, order a pizza...at and you'll be here to enjoy the pizza :P",calibration
"Had my wedding here, and the place was gorgeous. It's an older timeshare place, and you can tell that by the fact they've stopped doing their shuttle to the airport and strip, along with no free wi-fi. The pool was amazing, and my son loved the water slide. You can't beat the value, just avoid the \""""free show or hotel credit\"""" trap for the hard sell when it comes to their timeshares. They'll try to give it to you when you ask for your parking pass - They are a well oiled sales machine.\n\nMy","Had my wedding here, and the place was pretty. It's an older timeshare place, and you can tell that by the fact they've stopped doing their shuttle to the airport and strip, along with no free wi-fi. The pool was amazing, and my son loved the water slide. You can't see the value, just check the \""""free show or hotel credit\"""" trap for the hard sell when it comes to their timeshares. They'll try to give it to you when you ask for your rent pass - They are a real oiled sales machine.\n\nMy",calibration
"We had an awesome lunch here!! You get a 3 course lunch for $9.99. It includes soup OR salad, an appetizer and an entree. You can choose, brown rice, fried rice or fried rice. I had the wonton spup, best I've ever had. The broth was delicious! For an appetizer I chose the crab wontons. I could make a meal of these. My entree was the Thai shrimp. Nice spicy sauce and I believe it was 8 nice size shrimp. I opted for the fried rice which was fantastic. They give you a nice size portion on everything. Service was EXCELLENT.","We had an huge cafeteria here!! You get a 3 course lunch for $9.99. It includes soup OR sauce, an appetizer and an entree. You can order, gray meal, fried shrimp or fried chicken. I had the wonton spup, what I've just had. my broth was thick! For an appetizer and chose the shrimp wontons. then thought making a feast of these. only entree was the bangkok chicken. had salty sauce and is my it was 7 okay fried seafood. was made for the basic food which was good. it gave you a kind size portion on everything. Service was EXCELLENT.",calibration
"fremont street experience.. it's a free show! \n\nit's a cool place to hang out for awhile, you have the show going on, vendors and booth to look around... crazy people all dressed up to take pictures. And easy access to any casinos. youi're literally only a few steps away from the casino. Unlike the strip where you think you're a few steps.. but really you're miles away. haha","fremont street experience.. it's a free show! \n\nit's a just place to hang out for awhile, you have the show going on, vendors and booth to look of... crazy people all dressed up to take cover. And no access to any casinos. youi're physically only a few steps away from the casinos. or the area where you want you're a few steps.. but really you're miles away. haha",calibration
"I've been meaning to drop by Naka Sushi for a while, but finally got the chance today after finishing up my work day. The environment itself is very comfortable and they have TVs with ESPN on them so one thing down for myself. The lunch price is very reasonable for AYCE sushi. I didn't stuff my face as full as I usually do, but I did try a few items such as the Tako, Surf Clam, a Tod roll?, muscles, and the white tuna. Everything was really good, the only real complaint I had was that the Tod roll seemed to break apart really easily. While it didn","I've been meaning to drop by Naka Sushi for a while, but finally got the chance today after finishing up my work day. The environment itself is very comfortable and they have TVs with ESPN on them so one thing down for myself. The lunch price is very up for AYCE sushi. I didn't stuff my face as full as I usually do, but I did try a few items such as the Tako, Surf Clam, a Tod roll?, muscles, and the white tuna. Everything was just okay, the only real complaint I had was that the Tod roll seemed to break apart really easily. While it didn",calibration
"This location closed at least 10 minutes early. Hours said open to 9. We got there at 8:45. In the time it took to to write this review, no less than five additional people tried to enter the establishment to no avail. The ice cream probably would have tasted scrumptious if I had gotten any. I was looking forward to ending a special night with a special treat. Ben & Jerry's you have made me sad.","This one closed at about 3 days ago. and went up to 11. We got there at 8:45. In the time it took to to write this review, no less than five additional people tried to enter the establishment to no avail. The orange cream also would have tasted scrumptious if I had had any. I was looking forward to ending a special tonight with a special one. Ben & Jerry's you have made me dear.",calibration
Boring. The waitress bored us with her lack of interest. This is my 3rd visit and the thrill has gone. Next time I will save the money and hit the drive up at Taco Bell. I am sorry I bothered to ask for more tea. I know you we're busy texting or smoking or discussing what you did last night. I won't bother you again.,i. The bar boring you with her much of there. This is my 3rd visit and the thrill has paid. Next time I will try the money and hit the drive up at Taco con. I am sorry I bothered to ask for more tea. I know you we're busy texting or cigarette or discussing what you did last night. it won't bother you again.,calibration
"I have dealt with Clyde (the owner) and his staff for 30+ years. You can not stay in business that long if service and product availability is lacking. It is just the opposite. Pricing has ALWAYS been good. Service has ALWAYS been solid and consistent over all these decades. Of course, clientele has changed, and changed dramatically in the last several years. Impulse buyers are coming out in droves. An undereducated and sensitive lot they are. Expectations all over the board. The Pistol Parlour has weathered these fluctuations in the market far better than ANY shop in the Phoenix metropolitan area. Simply put, buy with confidence.","I have dealt with Clyde (the owner) and his staff for 30+ years. You can not stay in business that long if service and product availability is lacking. It is just the usual. Pricing has ALWAYS been good. Service has ALWAYS been solid and consistent over all these decades. of unfortunately, clientele has changed, and changed dramatically in the last several years. Impulse buyers are coming out in droves. An undereducated and sensitive lot they are. Expectations all over the board. The Pistol Parlour has handle these rises in the market far better than ANY shop in the Phoenix metropolitan area. Simply put, buy with confidence.",calibration
"I've tried this place twice and each time the anticipation was greater than the end result. \n\nThe idea is so exciting because the possibilities seem endless. You can pay for unlimited meals or just one, but either way it seems a little expensive for what you get. They give you 2 bowls - one for your food and a smaller one for your sauce. You build your meal by going through a buffet line and choosing your meat(s), veggies, seasoning, and sauce. You can pile it high to the point of overflowing or you can keep it small. Tip: the veggies really shrink when cooked so","I've tried this place twice and each time the anticipated was greater than the end result. \n\nThe solution is so exciting because the possibilities seem endless. You can pay for unlimited meals or just one, but either way it seems a little expensive for what you get. They give you 2 bowls - one for your food and a smaller one for your sauce. You build your meal by going through a buffet line and choosing your meat(s), veggies, seasoning, and sauce. You can pile it high to the point of overflowing or you can keep it small. Tip: the veggies really shrink when cooked so",calibration
"Coffee: Decent, but didn't blow my skirt up\nSet-up: Nice decor, lots of room to spread out\nService: Awful. Don't make me feel like I'm inconveniencing you. I can and will take my business where it's appreciated (Fair Trade, Cartel/Conspire or Lux, for example)\nAtmosphere: TURN THE FRIGGIN ELECTRONICA DOWN! I enjoy scheduling meetings off-site but not where I need to use sign language to communicate with my vendors. \n\nIMPORTANT: My experiences at Lola Downtown have","Coffee: Decent, but didn't blow my skirt up\nSet-up: Nice decor, lots of room to spread out\nService: great. Don't make me feel like I'm inconveniencing you. I can and will take my business where it's appreciated (Fair Trade, Cartel/Conspire or Lux, for example)\nAtmosphere: TURN THE FRIGGIN ELECTRONICA DOWN! I enjoy scheduling meetings off-site but not where I need to use sign language to communicate with my vendors. \n\nIMPORTANT: My experiences at Lola Downtown have",calibration
"Decent Americanized Chinese food along with the staple salad bar fixings. The carved roast beef was moist, tender, and flavorful. The beef gravy appeared to be made from the roast and not a can or a package.\n\nI agree with Heather C., The Crab Ragoon, Mmmmmmmmm ! I'm also a fan of the peanut chicken.\n\nThe wait staff was attentive about refilling drinks and removing used dishes.\n\n$11 for dinner and $1 for soda hard to find much like it in Madison.","i Americanized Chinese food along with the staple salad bar fixings. The carved roast beef was moist, moist, and flavorful. The beef gravy appeared to be made from the roast and not a can or a sauce.\n\nI agree with Heather C., The Crab Ragoon, Mmmmmmmmm ! I'm not a ff of the peanut turtle.\n\nThe wait staff was attentive about refilling drinks and removing used dishes.\n\n$11 for dinner and $100 for soda hard to place anything of it in river.",calibration
"I have to write in regards to their service recovery and poor customer service. They take reservations for parties of 4 or more but any less than that, you have to wait. When I called to ask about this policy, especially due to the below zero temperatures today, they could not do anything for me but rather said I would have to come in and see what happened. This is the sort of business that I won't go to ever again because of the poor customer service - we had their sushi once before and it was very good but I can't stand to frequent a place with a terrible manager.","I have to say in regards to their quality recovery and good the experience. i take reservations for parties of 4 or more but any less than that, you have to wait. When I called to ask about this system, especially due to the below zero temperatures today, they could not do anything for me but rather said I would have to come in and see what happened. which is the sort of shops that I won't go to any again because of the poor customer service - we had their sushi once before and it was very good but I can't stand to frequent a place with a terrible there.",calibration
"It's been quite a while since I came to CPK. I came (somewhat) resistantly for dinner to meet friends. My last visit to this location provided medocure service (at best) and a gummy under cooked pizza and a somewhat wilted salad. I have to say that this trip that both the service and the food were markedly improved. Funny, but I went to a pizza place but strangly enough I typically don't seem to order pizza. I decided to try one of their new salads, the Moroccan-Spiced Chicken. I totally loved the combination of (roasted) butternut squash, dates,","It's been quite a while since I came to CPK. I came (somewhat) resistantly for dinner to meet friends. My last visit to this location provided medocure service (at best) and a gummy under cooked pizza and a somewhat wilted salad. I have to say that this way that both the service and the food were marked updated. Funny, but I went to a pizza place but strangly enough I typically don't seem to order pizza. I decided to try one of their new salads, the Moroccan-Spiced Chicken. I was preferred the combination of (roasted) butternut squash, dates,",calibration
"Not good at all. Cooking meat then putting BBQ sauce on it is not real BBQ! The guy who seated us was a dick, and the waitress got my order wrong...completely wrong...like I ordered BBQ chicken and got a pulled chicken sandwich wrong. They may actually cook their meat right for some items, but the chicken on my pulled chicken sandwich (which I didn't even order) was basically like boiled chicken with BBQ sauce on it! Stay away.","and great at all. Cooking meat then putting BBQ sauce on it is not real BBQ! The couple who at us was a dick, and the lady got my angle wrong...and wrong...like I ordered BBQ chicken and got a pulled chicken sandwich wrong. They may actually cook their meat right for some items, but the chicken on my pulled chicken sandwich (which I didn't quite do) was basically the boiled chicken with BBQ chili on it! keep it.",calibration
"Amazing selection, quite tasty (but generally not quite delicious) food. Fish was nicely cooked, and sushi was reasonably fresh. Pastas seemed a bit warmed over, and the desserts were uniformly too sweet for my taste.\n\nStill, though, with at least a handful of standouts (smoked salmon! shrimp cocktail!, surprisingly tasty pizza!)... you're likely to get your money's worth if you're at all hungry, especially if you're impressed by the insane variety of foods like I was.\n\nI actually went twice... once Thursday night at","interesting selection, somewhat tasty (but generally not quite delicious) food. Fish was nicely cooked, and sushi was reasonably fresh. Pastas seemed a bit warmed over, and the desserts were uniformly too sweet for my taste.\n\nStill, though, with at least a handful of standouts (smoked salmon! shrimp cocktail!, surprisingly tasty pizza!)... you're likely to get your money's worth if you're at all hungry, especially if you're impressed by the insane variety of foods like I was.\n\nI actually went and... once Thursday night at",calibration
"I've had two spray tans from Shannon and both times they have been wonderful. I have had a number of spray tans around the country and Shannon's are by far the best. First, her product is great, lack of horrible scent as mentioned from other reviewers, provides a very natural looking tan and she works with you prior to customize the level of tan you desire. Second, Shannon is as good as it gets when it comes to tanning. Both times the tan was perfect. Finally, she's a nice person. That's the trifecta when it comes to quality in my book - will definately be","I've had two spray tans from Shannon and both once they have been great. I have had a number of spray tans around the world and Shannon's are by none the good. initially, her product is great, i of her smelled as mentioned from other senses, provides a very natural looking tan and she works with you prior to customize the level of tan you choose. Second, Shannon is as good as it looks when it goes to tanning. first times the tan was right. Finally, she's a pretty girl. That's the trifecta when it up to good in my story - will definately be",calibration
"A lot of the restaurants in big casinos put more emphasis on being eye-catching and different, while the food is too often an afterthought. \n\nThis isn't the case at Burger Bar. For serving some of the most common food in our culture (ground beef), they really do it right. Sure, it's a little more than a fast food burger, but you'll leave more satisfied.\n\nAll the burgers are tender, juicy, perfectly cooked, and the service has been top notch every time I've been there. The little TVs at each table are a nice touch","A few of the restaurants in big casinos put more emphasis on being eye-catching and different, while the food is too often an afterthought. \n\nThis isn't the example at Burger Bar. For serving some of the most common food in our culture (ground beef), they really do it wrong. Sure, it's a little more than a fast food burger, but you'll leave more dissatisfied.\n\nAll the burgers are tender, juicy, just cooked, and the service has been top paid only time I've been there. The little TVs at each table are a nice touch",calibration
"I have never ordered orange chicken before. I mistakenly thought it was a spicy savory dish. I didn't particularly care for the meal as I don't enjoy sweet chicken. But that is not to say the dish was bad, just not was I anticipated. The chicken was quite tender, and I appreciate that they only just white meat. The service was good and the portions are large. I would be willing to try this place again. Maybe next time I will try the lemon chicken.","I have never ordered orange chicken before. I mistakenly thought it was a spicy savory dish. I didn't particularly care for the meal as I don't enjoy sweet chicken. i that is not to say the dish was bad, just not was I anticipated. The chicken was quite weak, and I appreciate that they only just white meat. The service was good and the portions are large. I would be willing to try this place again. Maybe next time I will try the lemon chicken.",calibration
"Very meh. Absolutely mediocre. Fatty beef, dry chicken, bad bleu cheese. I will not be back. This was for the lunch buffet.","delicious meh. non mediocre. good meat, fresh poultry, bad bleu cheese. I will not be waiting. This was for the lunch buffet.",calibration
This place is not good at all. The only thing that is good is the chips and salsa (which they charge for). Ordered a Michelada and anyone who knows what a Michelada is knows that it doesn't consist of Lime juice and salt with a beer. The food was bland as well. Definitely not coming back here and I'm not recommending this place at all.,This bar is not bad at all. one only thing that is bad is the chips and salsa (which they only for). Ordered a Michelada and anyone who knows what a Michelada is knows that it doesn't consist of Lime juice and salt with a beer. The food was good as well. Definitely not this new here and I'm not recommending this one at all.,calibration
"It is not too often that I ask to speak to the manager about the service, but our waiter Tony provided the best service that I have had in a long time. The guacamole made table side was fantastic and the house margaritas were awesome. The entire experience was excellent.","It is not too most that I ask to speak to the manager about the service, but our waiter Tony provided the one service that I have had in a long time. The guacamole made table side was good and the other margaritas were good. but the taste was good.",calibration
"Plan for this meal. You MUST plan for this meal because one sandwich is big enough to be food for the whole day.\n\nThe location is in a tiny strip mall just north of Dunlap. It's nothing fancy. Expect to see all kinds of people, lots of them, and they are all talking loudly. This afternoon, when I was there, the place was packed with Hispanic families with lots of small kids, a bunch of older white haired people who must live nearby and their newspapers, a couple of tourists, and a nice kid who said his brother had sent him to pick up dinner. He had","Plan for this meal. You MUST plan for this meal because one sandwich is big too to be food for the whole day.\n\nThe location is in a tiny strip mall just north of Dunlap. It's nothing fancy. Expect to see all kinds of people, lots of them, and they are all talking loudly. This afternoon, when I was there, the place was packed with Hispanic families with lots of small kids, a bunch of older white haired people who must live nearby and their newspapers, a couple of tourists, and a nice kid who said his brother had sent him to pick up dinner. He had",calibration
"You can't hear yourself think in this place never mind talk to and hear another person. It's a meat market if ever there was one. Wall-to-wall people. Even getting a beer is a Herculean task! If you're looking to meet an interesting, sophisticated woman, then look elsewhere. The crowd is definitely for those in their 20s. It's full of those women who grew up with Paris Hilton and Britney Spears as role models and adore Lady Gaga. I recommend Mabel's if you want an opportunity to meet a beauty with brains to match.","You can't hear yourself think in this world not to care to and hear another person. It's a meat market if ever there was one. Wall-to-wall people. Even getting a beer is a Herculean task! If you're looking to meet an fascinating, sophisticated woman, then check for. The section is definitely for those in their 20s. It's full of those people who grew up with Paris Hilton and Britney Spears as role models and adore Lady Gaga. I recommend Mabel's if you get an opportunity to know a beauty with brains to match.",calibration
"The owner is an ignorant egotist. Talks down to customers and is amazingly rude. I wont be going back, even with really low prices, I don't like being treated rudely.","The there is an arrogance egotist. only down to minutes and is amazingly nice. I wont be way back, but with really low prices, I don't like being treated rudely.",calibration
"This is a Fantastic place for good quality ,BIG quantity dinners. Nestled in a quaint little shopping center near Castle Shannon , no parking problems , fast easy seating , not too noisey , very nice menu. very reasonable prices. friendly staff. Defiantly not a hipster place , nice bar. Clean dinning area and rest room.","in is a huge place for good expensive ,BIG quantity dinners. Nestled in a quaint little shopping center near Castle Shannon , no way lot , no easy seating , not too noisey , very friendly bar. very high prices. full head. Defiantly not a hipster there , okay restaurant. Clean dinning section and bar hall.",calibration
"This was yet another reminder that some things vividly remembered from your childhood should best stay that way. Certain movies should never be revisited, just as certain places should also be avoided. \n\nMy recollection of the carnival sideshow at Circus Circus wasn't exactly great to begin with, as I only recalled walking around here in 1992 fearing for my life. My memories looked like b-roll from Fear & Loathing in Las Vegas, replete with demonic carnies and a labyrinthine maze of games and rides designed to terrorize my young mind. \n\nThe return was, of course, nothing as I had imagined. I don","This was yet another reminder that some things vividly remembered from your childhood should best stay that way. Certain movies should never be revisited, just as certain places should also be avoided. \n\nMy recollection of the carnival sideshow at Circus Circus wasn't exactly great to begin with, as I only recalled walking around here in 1992 fearing for my life. My memories looked like b-roll from Fear & Loathing in Las Vegas, replete with demonic carnies and a labyrinthine maze of games and rides designed to terrorize my young mind. \n\nThe return was, of course, anything as I had imagined. I don",calibration
"I was really hesitant to rent from a Budget, after reading all the negative reviews on the other Budget locations in Vegas, but decided to give this location a shot, since we wanted to rent a car that was somewhat near the strip (since we werent getting it from the airport). I really liked that you can arrange their shuttle to pick you up and drop you off at your hotel, so it made renting from them very convenient. The guy who picked us up was very friendly and talked to us the whole time of all the various places (both tourist locations and unique places to explore). \nservice was fine,","of was really about to rent from a Budget, after reading all the great reviews on the other Budget locations in Vegas, but decided to give this location a shot, since we wanted to rent a car that was somewhat near the strip (since we werent getting it from the airport). I actually liked that you can arrange their shuttle to pick you up and drop you off at your hotel, so it made renting from them very convenient. The guy who picked us up was very friendly and talked to us the rest time of all the various places (both tourist locations and unique places to explore). \nservice was fine,",calibration
"The reigning champion of wingdom, so far. I'm a Texan and these are, by far, the biggest wings you'll see this side of heaven. The 'original' are phenomenal & the cheddar are a unique change of pace. Try them grilled as well. Haven't had a bad flavor yet.\nThe fact that they have an amazing beer selection, just adds to the euphoria.","The reigning team of wingdom, so last. I'm a Texan and these are, by far, the biggest wings you'll see this side of hell. The 'original' are phenomenal & the cheddar are a remarkable change of d. tried them grilled as up. Haven't had a great flavor now.\nThe statement that they have an good beer menu, just ones to the euphoria.",calibration
"When I went to this establishment, my husband and I ordered two different things, the baked ziti and a pepperoni stuffed crust pizza. The ziti was excellent and that is the reason I gave this place 2 stars. The pizza was definitely not what I was expecting. The entire pizza was stuffed with cheese and a few pepperonis, it wasn't just the crust. The crust was more of a deep dish style crust and was too crunchy and hard for my liking. I will most likely stick with the thin crust as the reviews on it are way better.","When I went to this establishment, my husband and I ordered two different things, the baked ziti and a pepperoni stuffed crust pizza. The ziti was excellent and that is the reason I gave this place double stars. The pizza was definitely not what I was expecting. The entire pizza was stuffed with cheese and a few pepperonis, it wasn't just the crust. The crust was more of a deep dish style crust and was too crunchy and hard for my liking. I will most likely stick with the thin crust as the reviews on it are way better.",calibration
Best burgers on the strip,most burgers on the street,calibration
"What an amazing alternative restaurant! Employees were so helpful with explanations, and my meal was oddly amazing - coming back for sure, and adding it to my top 5 vegan options!!!!","What an of alternative restaurant! Employees were so assistance with excuses, and my meal was oddly okay - going to for line, and listing it to my next preferred vegan available!!!!",calibration
"I visited Vegas for a tradeshow and was taken to dinner at Del Frisco's. I had never heard of it except the reviews from my peers that it was \""""the best steak ever.\""""\n\nWe had a large party (8) and so we had reservations but had to wait for a table. The place is busy and standing room only in the bar. I had a lemon drop and it was above par.\n\nWe finally were seated in the corner and had a semi-private table. The one interesting thing that stood out from 'high-end' steakhouses to","I visited Vegas for a tradeshow and was taken to dinner at Del Frisco's. I had only heard of it except the reviews from my peers that it was \""""the best steak ever.\""""\n\nWe had a large party (8) and so we had reservations but had to wait for a table. The place is busy and standing room only in the bar. I had a lemon drop and it was above served.\n\nWe finally were seated in the corner and had a semi-private table. The one interesting thing that stood out from 'high-end' steakhouses to",calibration
