original_text,adversarial_text,split
"After emailing my experience to Food -4-Less I get this email and have yet to hear back from any store manager. I just dont get it they expect consummers to come back to be treated bad and, feel like the bad guy. I will continue to avoid Food-4-Less and is I see a sale in there add and just take it to Walmart for the price match. Food-4-less has lost a customer for life.\n\nDear George-Elliott:\n\nThank you for taking the time to share your experiences from your recent trip to Food 4 Less. I","After emailing my journey to diet -4-Less I get this email and have never to read in from any bookstore system. I just dont get it they expect consummers to come back to be like bad and, feel like the bad guy. I will continues to avoid Food-4-Less and is I find a sale in there and and just get it to Walmart for the price match. Food-4-less has had a demand for life.\n\nDear George-Elliott:\n\nThank you for giving the time to share your experiences from your course trip to Food 4 Less. I",calibration
I would have given this a one star but the staff was too nice and accomodating to do that. \n\nThe order was:\nCoconut Shrimp\nSeared Tuna Appetizer\nHouse Salad\nPork Chops\n\nThe reason for the opening statement was my order was wrong. I had ordered the pork chops and what came out was a pork tenerloin. My GF ordered a rib eye just above medium but hers came out very well done. The staff was very apologetic and said they would prepare us another order. The manager on duty,I would have given this a five star but the staff was too nice and accomodating to do that. \n\nThe order was:\nCoconut Shrimp\nSeared Tuna Appetizer\nHouse Salad\nPork Chops\n\nThe reason for the opening statement was my order was wrong. I had ordered the pork chops and what came out was a pork tenerloin. My GF ordered a rib eye just above medium but hers came out very well done. The staff was very apologetic and said they would prepare us another order. The manager on duty,calibration
"We had an awesome lunch here!! You get a 3 course lunch for $9.99. It includes soup OR salad, an appetizer and an entree. You can choose, brown rice, fried rice or fried rice. I had the wonton spup, best I've ever had. The broth was delicious! For an appetizer I chose the crab wontons. I could make a meal of these. My entree was the Thai shrimp. Nice spicy sauce and I believe it was 8 nice size shrimp. I opted for the fried rice which was fantastic. They give you a nice size portion on everything. Service","you had an huge restaurant here!! You get a 3 course lunch for $9.charge. It includes soup OR salad, an appetizer and an entree. You can choose, brown rice, fried rice or fried rice. I had the wonton spup, worst I've ever had. The broth was good! For an appetizer I chose the crab wontons. I could make a meal of these. My entree was the Thai shrimp. Nice salty sauce and I charge it was all standard size shrimp. I decided for the fried rice which was good. that given you a fancy size portion on everything. Service",calibration
"My husbands pizza was pretty good but I got the pasta with marinara and it was inedible. \n\nThere was little to no sauce, the pasta was so over cooked it was pasty and gummy and I ended up throwing it out. \n\nSkip the pasta, order a pizza...at least you'll be able to eat the pizza :P","My the pizza was pretty good but do get the tomato with marinara and it was inedible. \p\nThere was minimal to no grease, the sauce was so over course it was pasty and gummy and I made up throwing it out. \n\nSkip the italian, order a olive...at upwards you'll be able to eat the pizza :P",calibration
"fremont street experience.. it's a free show! \n\nit's a cool place to hang out for awhile, you have the show going on, vendors and booth to look around... crazy people all dressed up to take pictures. And easy access to any casinos. youi're literally only a few steps away from the casino. Unlike the strip where you think you're a few steps.. but really you're miles away. haha","fremont street experience.. it's a no show! \n\nit's a cool place to hang out for awhile, you have the show going on, vendors and booth to look around... crazy people all dressed up to take pictures. And no access to any casinos. youi're literally only a few steps away from the casino. Unlike the strip where you think you're a few steps.. but really you're miles away. haha",calibration
"Had my wedding here, and the place was gorgeous. It's an older timeshare place, and you can tell that by the fact they've stopped doing their shuttle to the airport and strip, along with no free wi-fi. The pool was amazing, and my son loved the water slide. You can't beat the value, just avoid the \""""free show or hotel credit\"""" trap for the hard sell when it comes to their timeshares. They'll try to give it to you when you ask for your parking pass - They are a well oiled sales machine.\n\nMy only real issue","of my wedding here, and the place was pretty. It's an older timeshare place, and you can know that by the name they've stopped doing their shuttle to the airport and strip, along with no free wi-fi. The pool was huge, and my son missed the water slide. know can't imagine the value, just avoid the \""""free show or hotel credit\"""" bait for the hard sell when it comes to their timeshares. They'll try to deny it to you when you ask for your rent permit - They are a are oiled sales machine.\n\nMy only real issue",calibration
"This location closed at least 10 minutes early. Hours said open to 9. We got there at 8:45. In the time it took to to write this review, no less than five additional people tried to enter the establishment to no avail. The ice cream probably would have tasted scrumptious if I had gotten any. I was looking forward to ending a special night with a special treat. Ben & Jerry's you have made me sad.","our site closing at an awkward moment ago. nights were open to 9. We got there at 8:midnight. In the time it took to to write this review, no less than fifty other people tried to enter the place to no avail. The orange cream and would have flavor scrumptious if I had gotten any. is was is one to ending a night tonight with a special treat. Ben & Jerry's you have made me sad.",calibration
"I've been meaning to drop by Naka Sushi for a while, but finally got the chance today after finishing up my work day. The environment itself is very comfortable and they have TVs with ESPN on them so one thing down for myself. The lunch price is very reasonable for AYCE sushi. I didn't stuff my face as full as I usually do, but I did try a few items such as the Tako, Surf Clam, a Tod roll?, muscles, and the white tuna. Everything was really good, the only real complaint I had was that the Tod roll seemed to break apart really easily","I've been meaning to drop by Naka Sushi for a while, but had got the chance today after finishing up my work day. the environment itself is very nice and they have TVs with ESPN on them so one thing down for myself. The lunch price is very up for AYCE sushi. I didn't stuff my face as full as I usually do, but I did try a few items such as the Tako, Surf Clam, a Tod roll?, muscles, and the white tuna. things was not okay, the only real cause myself had was that the Tod roll seemed to tear chunks really easily",calibration
"I have dealt with Clyde (the owner) and his staff for 30+ years. You can not stay in business that long if service and product availability is lacking. It is just the opposite. Pricing has ALWAYS been good. Service has ALWAYS been solid and consistent over all these decades. Of course, clientele has changed, and changed dramatically in the last several years. Impulse buyers are coming out in droves. An undereducated and sensitive lot they are. Expectations all over the board. The Pistol Parlour has weathered these fluctuations in the market far better than ANY shop in the Phoenix metropolitan area.","ii have dealt with clyde (the owner) and his staff for 30+ years. You can not stay in business that long if service and product availability is lacking. It is just the usual. Pricing has ALWAYS been good. Service has ALWAYS been solid and consistent over all these decades. my unfortunately, clientele has changed, and changed dramatically in the last several years. Impulse buyers are coming out in droves. An undereducated and sensitive lot they are. Expectations all over the board. The Pistol Parlour has weathered these fluctuations in the market far alone than ANY shop in the Phoenix metropolitan area.",calibration
"I've tried this place twice and each time the anticipation was greater than the end result. \n\nThe idea is so exciting because the possibilities seem endless. You can pay for unlimited meals or just one, but either way it seems a little expensive for what you get. They give you 2 bowls - one for your food and a smaller one for your sauce. You build your meal by going through a buffet line and choosing your meat(s), veggies, seasoning, and sauce. You can pile it high to the point of overflowing or you can keep it small. Tip: the veggies really shrink when cooked so your bowl","I've tried this place twice and each time the anticipation was greater than the end result. \n\nThe solution is so exciting because the possibilities seem endless. You can pay for unlimited meals or just one, but either way it seems a little expensive for what you get. They give you 2 bowls - one for your food and a smaller one for your sauce. You build your meal by going through a buffet line and choosing your meat(s), veggies, seasoning, and sauce. You can pile it high to the point of overflowing or you can keep it small. Tip: the veggies really shrink when cooked so your bowl",calibration
"Decent Americanized Chinese food along with the staple salad bar fixings. The carved roast beef was moist, tender, and flavorful. The beef gravy appeared to be made from the roast and not a can or a package.\n\nI agree with Heather C., The Crab Ragoon, Mmmmmmmmm ! I'm also a fan of the peanut chicken.\n\nThe wait staff was attentive about refilling drinks and removing used dishes.\n\n$11 for dinner and $1 for soda hard to find much like it in Madison.","was Americanized Chinese food along with the staple salad bar fixings. The carved roast beef was dry, raw, and flavorful. this beef gravy appeared to be manufactured from the roast and not a can or a package.\n\nI agree with Heather C., The Crab Ragoon, Mmmmmmmmm ! I'm not a fan of the peanut chicken.\w\nThe wait staff was attentive about refilling drinks and removing used dishes.\n\n$11 for dinner and $1 for soda hard to find much like it in Madison.",calibration
"Coffee: Decent, but didn't blow my skirt up\nSet-up: Nice decor, lots of room to spread out\nService: Awful. Don't make me feel like I'm inconveniencing you. I can and will take my business where it's appreciated (Fair Trade, Cartel/Conspire or Lux, for example)\nAtmosphere: TURN THE FRIGGIN ELECTRONICA DOWN! I enjoy scheduling meetings off-site but not where I need to use sign language to communicate with my vendors. \n\nIMPORTANT: My experiences at L","Coffee: Decent, but didn't blow my skirt up\nSet-up: Nice decor, lots of room to spread out\nService: great. Don't make me feel like I'm inconveniencing you. I can and will take my business where it's appreciated (Fair Trade, Cartel/Conspire or Lux, for example)\nAtmosphere: TURN THE FRIGGIN ELECTRONICA DOWN! I enjoy scheduling meetings off-site but not where I need to use sign language to communicate with my vendors. \n\nIMPORTANT: My experiences at L",calibration
"It's been quite a while since I came to CPK. I came (somewhat) resistantly for dinner to meet friends. My last visit to this location provided medocure service (at best) and a gummy under cooked pizza and a somewhat wilted salad. I have to say that this trip that both the service and the food were markedly improved. Funny, but I went to a pizza place but strangly enough I typically don't seem to order pizza. I decided to try one of their new salads, the Moroccan-Spiced Chicken. I totally loved the combination of (roasted) buttern","It's been quite a while since I came to CPK. I came (somewhat) resistantly for dinner to meet friends. My last visit to this location provided medocure service (at best) and a gummy under cooked pizza and a somewhat wilted salad. I have to say that this trip that both the service and the food were marked updated. Funny, but I went to a pizza place but strangly enough I typically don't seem to order pizza. I decided to try one of their new salads, the Moroccan-Spiced Chicken. I totally preferred the combination of (roasted) buttern",calibration
"I have to write in regards to their service recovery and poor customer service. They take reservations for parties of 4 or more but any less than that, you have to wait. When I called to ask about this policy, especially due to the below zero temperatures today, they could not do anything for me but rather said I would have to come in and see what happened. This is the sort of business that I won't go to ever again because of the poor customer service - we had their sushi once before and it was very good but I can't stand to frequent a place with a terrible manager.","you have to write in regards to their quality recovery and good good service. They take cater for parties of 1 or more but any less than that, you have to wait. When I called to check about this policy, especially due to the below cool temperatures today, they could not do no for me but only said I would have to come in and see what happened. they is the sort of business that you won't do to anyone again because of the good local service - we had their sushi once before and it was very good but I can't stand to at a places with a bad manager.",calibration
"I've had two spray tans from Shannon and both times they have been wonderful. I have had a number of spray tans around the country and Shannon's are by far the best. First, her product is great, lack of horrible scent as mentioned from other reviewers, provides a very natural looking tan and she works with you prior to customize the level of tan you desire. Second, Shannon is as good as it gets when it comes to tanning. Both times the tan was perfect. Finally, she's a nice person. That's the trifecta when it comes to quality in my book - will definately","I've had both spray tans from Shannon and both once they have been perfect. I have had a number of spray tans around the country and Shannon's are by at the worst. initially, her product is great, lack of horrible scent as mentioned from other reviewers, provides a very natural looking tan and she works with you prior to customize the level of tan you desire. Second, Shannon is as good as it gets when it comes to tanning. for times the tan was good. first, she's a nice person. That's the trifecta when it concerns to value in my book - will definately",calibration
"Amazing selection, quite tasty (but generally not quite delicious) food. Fish was nicely cooked, and sushi was reasonably fresh. Pastas seemed a bit warmed over, and the desserts were uniformly too sweet for my taste.\n\nStill, though, with at least a handful of standouts (smoked salmon! shrimp cocktail!, surprisingly tasty pizza!)... you're likely to get your money's worth if you're at all hungry, especially if you're impressed by the insane variety of foods like I was.\n\nI actually went twice... once Thursday night at 9:30pm for a late dinner ($","interesting selection, quite tasty (but overall not so delicious) meal. chow was just served, and sushi was relatively green. Pastas seemed a lot cold over, and the desserts were uniformly too sweet for my taste.\r\nStill, though, with at least a handful of standouts (smoked salmon! shrimp cocktail!, surprisingly tasty pizza!)... you're likely to get your money's worth if you're at all hungry, especially if you're impressed by the insane variety of foods like I was.\n\nI actually went twice... once Thursday night at 9:30pm for a late dinner ($",calibration
"A lot of the restaurants in big casinos put more emphasis on being eye-catching and different, while the food is too often an afterthought. \n\nThis isn't the case at Burger Bar. For serving some of the most common food in our culture (ground beef), they really do it right. Sure, it's a little more than a fast food burger, but you'll leave more satisfied.\n\nAll the burgers are tender, juicy, perfectly cooked, and the service has been top notch every time I've been there. The little TVs at each table are a nice touch also, particularly when","the kind of the restaurants in big casinos put more emphasis on being eye-catching and different, while the food is too be an afterthought. \s\nThis isn't the usual at Burger Bar. For serving some of the most common food in our culture (ground beef), they just do it wrong. Sure, it's a lot more than a fast food burger, but you'll find more satisfied.\h\nAll the burgers are hardy, sweet, nicely cooked, and the service has been over chef only time I've been there. The little TVs at each table are a nice touch also, particularly when",calibration
"Ew. I've eaten at another streets location and this one did not compare in the slightest. The pasta was clearly reheated, the bread was stale and the salad was sub-par at the most. If you want REAL italian, go to rocco's.","Ew. I've served at another lots locations and this favorite did not close in the slightest. that chicken was had reheated, the toast was fresh and the wine was sub-par at the most. whatever you desire fresh pasta, hit to rocco's.",calibration
"I have never ordered orange chicken before. I mistakenly thought it was a spicy savory dish. I didn't particularly care for the meal as I don't enjoy sweet chicken. But that is not to say the dish was bad, just not was I anticipated. The chicken was quite tender, and I appreciate that they only just white meat. The service was good and the portions are large. I would be willing to try this place again. Maybe next time I will try the lemon chicken.","I have never ordered orange chicken before. I mistakenly thought it was a spicy savory dish. I didn't particularly care for the meal as I don't enjoy sweet chicken. i that is not to say the dish was bad, just not was I anticipated. The chicken was quite tender, and I appreciate that they only just white meat. The service was good and the portions are small. was could be willing to experiment this place again. Maybe next time I will check the lemon chicken.",calibration
"Sardella's does a pretty decent pizza and with the location it's convenient to stop in an pick one up on the way home. That's about as good as it gets. It's like rolling the dice when you order from here. You ask for blue cheese with your wings you get ranch. You order a pizza without an ingredient you are allergic to, you might get the ingredient anyway. And honestly, how hard is it to cut a pizza. I don't think I've ever been to a pizza place that has cut a pizza in a way that there were little triangle pieces in the middle. Not just once,","Sardella's does a pretty decent pizza and with the price it's common to start in an order a up on the cruise down. That's about as standard as it is. It's like rolling the domino when you option from here. You ask for blue cheese with your angels you get ranch. they make a pizza without an extra you are allergic to, you might need the ingredient anyway. And honestly, how hard is it to cut a pizza. I don't think I've always been to a hamburger place that has cut a pizza in a way that there were little triangle pieces in the middle. Not just once,",calibration
"You can't hear yourself think in this place never mind talk to and hear another person. It's a meat market if ever there was one. Wall-to-wall people. Even getting a beer is a Herculean task! If you're looking to meet an interesting, sophisticated woman, then look elsewhere. The crowd is definitely for those in their 20s. It's full of those women who grew up with Paris Hilton and Britney Spears as role models and adore Lady Gaga. I recommend Mabel's if you want an opportunity to meet a beauty with brains to match.","You can't hear yourself think in this place never mind talk to and hear another person. It's a meat market if ever there was one. Wall-to-wall people. Even getting a beer is a Herculean task! If you're looking to meet an interesting, sophisticated woman, then stay interested. The crowd is definitely for those in their 20s. It's full of those women who grew up with Paris Hilton and Britney Spears as role models and adore Lady Gaga. I recommend Mabel's if you want an opportunity to meet a beauty with brains to match.",calibration
"It is not too often that I ask to speak to the manager about the service, but our waiter Tony provided the best service that I have had in a long time. The guacamole made table side was fantastic and the house margaritas were awesome. The entire experience was excellent.","It is not too all that I asked to see to the manager about the service, but our waiter did provided the a sauce that was have had in a long history. some guacamole the reservation part was good and the place margaritas were great. for it opportunity was great.",calibration
"Plan for this meal. You MUST plan for this meal because one sandwich is big enough to be food for the whole day.\n\nThe location is in a tiny strip mall just north of Dunlap. It's nothing fancy. Expect to see all kinds of people, lots of them, and they are all talking loudly. This afternoon, when I was there, the place was packed with Hispanic families with lots of small kids, a bunch of older white haired people who must live nearby and their newspapers, a couple of tourists, and a nice kid who said his brother had sent him to pick up dinner. He","of for this moment. You have plan for this meal because one sandwich is big enough to be food for the whole day.\n\nThe location is in a tiny strip mall just north of Dunlap. It's nothing fancy. Expect to see all kinds of people, lots of them, and they are all talking loudly. This afternoon, when I was there, the place was packed with Hispanic families with lots of small kids, a bunch of older white haired people who must live nearby and their newspapers, a couple of tourists, and a nice kid who said his brother had sent him to pick up dinner. He",calibration
"This is a Fantastic place for good quality ,BIG quantity dinners. Nestled in a quaint little shopping center near Castle Shannon , no parking problems , fast easy seating , not too noisey , very nice menu. very reasonable prices. friendly staff. Defiantly not a hipster place , nice bar. Clean dinning area and rest room.","to is a huge to for a quality ,BIG quantity restaurant. Nestled in a quaint little shopping center like Castle Shannon , no parking lot , limited easy seating , not too noisey , very full menu. very high costs. small service. Defiantly not a hipster place , nice bar. small dinning area and rest room.",calibration
"This was yet another reminder that some things vividly remembered from your childhood should best stay that way. Certain movies should never be revisited, just as certain places should also be avoided. \n\nMy recollection of the carnival sideshow at Circus Circus wasn't exactly great to begin with, as I only recalled walking around here in 1992 fearing for my life. My memories looked like b-roll from Fear & Loathing in Las Vegas, replete with demonic carnies and a labyrinthine maze of games and rides designed to terrorize my young mind. \n\nThe return was, of course, nothing as I","This was yet another reminder that some things vividly remembered from your childhood should best stay that way. Certain movies should always be revisited, just as certain places should not be avoided. \n\nMy recollection of the carnival sideshow at Circus Circus wasn't exactly great to begin with, as I only recalled walking around here in 1992 fearing for my life. My memories looked like b-roll from Fear & Loathing in Las Vegas, replete with demonic carnies and a labyrinthine maze of games and rides designed to terrorize my young mind. \n\nThe return was, of course, nothing as I",calibration
"I was really hesitant to rent from a Budget, after reading all the negative reviews on the other Budget locations in Vegas, but decided to give this location a shot, since we wanted to rent a car that was somewhat near the strip (since we werent getting it from the airport). I really liked that you can arrange their shuttle to pick you up and drop you off at your hotel, so it made renting from them very convenient. The guy who picked us up was very friendly and talked to us the whole time of all the various places (both tourist locations and unique places to explore). \nservice was fine, picked up","I was really offered to rent from a Budget, after reading all the negative reviews on the other Budget locations in Vegas, but decided to give this location a thought, since we wanted to rent a car that was somewhat near the strip (since we werent getting it from the airport). I really wanted that you can arrange their shuttle to pick you up and drop you off at your hotel, so it made renting from them very expensive. The guy who picked us up was very pleasant and talked to us the whole time of all the various places (both tourist locations and unique places to explore). \nservice was fine, picked up",calibration
"The reigning champion of wingdom, so far. I'm a Texan and these are, by far, the biggest wings you'll see this side of heaven. The 'original' are phenomenal & the cheddar are a unique change of pace. Try them grilled as well. Haven't had a bad flavor yet.\nThe fact that they have an amazing beer selection, just adds to the euphoria.","its last crown of wingdom, so last. I'm a Texan and these are, by allah, the longest arms you'll saw this outside of heck. The 'original' are phenomenal & the cheddar are a peculiar change of pace. Try them grilled as well. Haven't had a great flavor yet.\nThe point that they have an good beer selection, just addition to the euphoria.",calibration
"What an amazing alternative restaurant! Employees were so helpful with explanations, and my meal was oddly amazing - coming back for sure, and adding it to my top 5 vegan options!!!!","why an of this restaurant! Employees were so on with explanations, and my meal was oddly okay - a back for sure, and adding it to my top 5 vegan options!!!!",calibration
Best burgers on the strip,d burgers on the street,calibration
"When I went to this establishment, my husband and I ordered two different things, the baked ziti and a pepperoni stuffed crust pizza. The ziti was excellent and that is the reason I gave this place 2 stars. The pizza was definitely not what I was expecting. The entire pizza was stuffed with cheese and a few pepperonis, it wasn't just the crust. The crust was more of a deep dish style crust and was too crunchy and hard for my liking. I will most likely stick with the thin crust as the reviews on it are way better.","When I went to this establishment, my husband and I ordered two different things, the baked ziti and a pepperoni stuffed crust pizza. The ziti was excellent and that is the reason I gave this place double stars. The pizza was definitely not what I was expecting. The entire pizza was stuffed with cheese and a few pepperonis, it wasn't just the crust. The crust was more of a deep dish style crust and was too crunchy and hard for my liking. I will most likely stick with the thin crust as the reviews on it are way better.",calibration
"I visited Vegas for a tradeshow and was taken to dinner at Del Frisco's. I had never heard of it except the reviews from my peers that it was \""""the best steak ever.\""""\n\nWe had a large party (8) and so we had reservations but had to wait for a table. The place is busy and standing room only in the bar. I had a lemon drop and it was above par.\n\nWe finally were seated in the corner and had a semi-private table. The one interesting thing that stood out from 'high-end' steakhouses to","I visited Vegas for a tradeshow and was taken to dinner at Del Frisco's. I had never heard of it except the reviews from my peers that it was \""""the best steak ever.\""""\h\nWe had a large party (8) and so we had reservations but had to wait for a table. The place is busy and standing room only in the bar. I had a lemon drop and it was above steak.\w\nWe finally were seated in the corner and had a semi-private table. The one interesting thing that stood out from 'high-end' steakhouses to",calibration
"These guys were great. We moved an enormous granite desk, a ton of boxes, a cal king bed set, in addition to a bunch of smaller furniture. We also moved everything into a three story house. The guys worked quickly, were really friendly, and did everything they could to make sure I didn't have to worry about a thing! I can't explain how nice Cedric and his team were, and they worked as quickly as they could. Even with the 1 hour drive they managed to move an entire house in just under three hours. Also, I was being kind of cheap and was very hesitant to hire movers","the guys were mean. We moved an enormous granite desk, a ton of boxes, a cal king bed set, in addition to a bunch of smaller furniture. We also moved everything into a three story house. The guys worked quickly, were really friendly, and did everything they could to make sure I didn't have to worry about a thing! I can't imagine how nice Cedric and his team were, and they worked as quickly as they could. Even with the 1 hour drive they could to move an entire house in just under three hours. still, I was being kind of cheap and was very hopeful to hiring movers",calibration
"You would have to be a sucker if you actually paid to get in this place and should rethink your being in Vegas where suckers get buried. The room totally has the aura of just being just a sectioned off area of a large cavernous room. You should not have to pay to get in here and most probably do not. There are free passes galore because I think people will not pay for it. Anyone that goes to LOVE the show get free passes and 2 for 1 drink coupons. That's a laugh as the drinks are $12-$15 minimum. Again without a coupon, if you spend $30 for two","You would have to be a sucker if you actually lived to get in this place and should rethink your being in Vegas where suckers get buried. The den totally has the aura of just being just a sectioned off area of a large cavernous room. You should not have to sweat to get in here and most probably do not. There are free drinks galore because I think people will not cost for it. Anyone that goes to LOVE the show get free passes and 2 for 1 drink coupons. That's a laugh as the drinks are $12-$15 minimum. Again without a coupon, if you spend $30 for two",calibration
"I was in Hangar Cafe with my kids and had breakfast, and there was a waitress with blonde hair and a lot of makeup, I think her name was Stacey, and I just want to say that even my kids noticed that she smelled very strongly of cigarettes, and they're only four and six. I think this is very unprofessional of your establishment to allow servers to smoke during their shifts.","she was in and centre with my babies and had eat, and there was a diner with blonde it and a plenty of beauty, my think her nickname was michelle, and my just want to mention that even my guys observation that she was very strong of cigarettes, and they're only seven and six. they know this is very unprofessional of your area to allow men to smoking during their nights.",calibration
