"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Very dissatisfied. [[Tried]] to [[use]] their [[car]] wash today. I [[pulled]] up until the [[red]] [[light]] [[told]] me to [[stop]]. During the first [[pass]] of the [[arms]] they [[hit]] the back of my [[car]] [[causing]] a [[small]] scratch. [[The]] [[arms]] then just [[stopped]]. [[I]] [[went]] in to tell them. [[Despite]] [[three]] [[people]] in [[uniform]] [[standing]] there no [[one]] [[knew]] how to \""""[[reset]]\"""" the [[arms]]. They also refused to refund my [[money]]. [[I]] was [[told]] \""""we don't do that. Here is a [[code]] to [[use]] the car wash when it is [[working]] again. You [[need]] to use it within a [[week]]\"""" so they want me to go","Very dissatisfied. [[refused]] to [[at]] their [[auto]] wash today. I [[turned]] up until the [[stop]] [[sign]] [[warned]] me to [[quit]]. During the first [[cut]] of the [[fingers]] they [[into]] the back of my [[toyota]] [[getting]] a [[sharp]] scratch. [[my]] [[wrists]] then just [[cut]]. [[and]] [[left]] in to tell them. [[only]] [[five]] [[workers]] in [[uniforms]] [[stood]] there no [[answer]] [[and]] how to \""""[[fix]]\"""" the [[mills]]. They also refused to refund my [[name]]. [[they]] was [[informed]] \""""we don't do that. Here is a [[network]] to [[contact]] the car wash when it is [[work]] again. You [[request]] to use it within a [[year]]\"""" so they want me to go",0.0006101131439208984,0.0006359219551086426,0,0,0,500,"Failed"
"I guess I'm truly in the [[minority]] on this place. So [[many]] of my Yelp friends gave it rave reviews that I was really [[excited]] to try this place when my friend was in town in March.\n\n([[It]] was also one of the only [[places]] that you could get boba at 10pm.)\n\nSo we go inside and there's a strange mix of smells. At first you're [[like]], \""""Oh, this is different\"""" and I try to associate different with good, but the smells change and you're like, \""""Hmm, not sure if good\"""" with a confused","I guess I'm truly in the [[majority]] on this place. So [[as]] of my Yelp friends gave it rave reviews that I was really [[happy]] to try this place when my friend was in town in March.\n\n([[there]] was also one of the only [[here]] that you could get boba at 10pm.)\n\nSo we go inside and there's a strange mix of smells. At first you're [[just]], \""""Oh, this is different\"""" and I try to associate different with good, but the smells change and you're like, \""""Hmm, not sure if good\"""" with a confused",0.0020233988761901855,0.525033175945282,0,1,0,130,"Successful"
"It was [[fun]] to go since I have been to the real one in Munich and the other fake one in Newport, KY. The food was [[good]] and the dark beer was as I remembered it. My waitress actually was fully fluent in German and her entire family was from Stuttgart, Munich and Frankfurt.......that helped. [[Get]] the poached sausages, you can't go [[wrong]]!","It was [[hard]] to go since I have been to the real one in Munich and the other fake one in Newport, KY. The food was [[okay]] and the dark beer was as I remembered it. My waitress actually was fully fluent in German and her entire family was from Stuttgart, Munich and Frankfurt.......that helped. [[for]] the poached sausages, you can't go [[that]]!",0.0011259913444519043,0.8515111207962036,1,0,1,83,"Successful"
"After emailing my [[experience]] to [[Food]] -4-Less I get this email and have [[yet]] to [[hear]] [[back]] from any [[store]] [[manager]]. I just dont get it they expect consummers to come back to be [[treated]] bad and, feel like the bad guy. I will [[continue]] to avoid Food-4-Less and is I [[see]] a sale in there [[add]] and just [[take]] it to Walmart for the price match. Food-4-less has [[lost]] a [[customer]] for life.\n\nDear George-Elliott:\n\nThank you for [[taking]] the time to share your experiences from your [[recent]] trip to Food 4 Less. I","After emailing my [[journey]] to [[diet]] -4-Less I get this email and have [[never]] to [[read]] [[in]] from any [[bookstore]] [[system]]. I just dont get it they expect consummers to come back to be [[like]] bad and, feel like the bad guy. I will [[continues]] to avoid Food-4-Less and is I [[find]] a sale in there [[and]] and just [[get]] it to Walmart for the price match. Food-4-less has [[had]] a [[demand]] for life.\n\nDear George-Elliott:\n\nThank you for [[giving]] the time to share your experiences from your [[course]] trip to Food 4 Less. I",0.0008842349052429199,0.5348094701766968,0,1,0,199,"Successful"
"I would have given this a [[one]] star but the staff was too nice and accomodating to do that. \n\nThe order was:\nCoconut Shrimp\nSeared Tuna Appetizer\nHouse Salad\nPork Chops\n\nThe reason for the opening statement was my order was wrong. I had ordered the pork chops and what came out was a pork tenerloin. My GF ordered a rib eye just above medium but hers came out very well done. The staff was very apologetic and said they would prepare us another order. The manager on duty","I would have given this a [[five]] star but the staff was too nice and accomodating to do that. \n\nThe order was:\nCoconut Shrimp\nSeared Tuna Appetizer\nHouse Salad\nPork Chops\n\nThe reason for the opening statement was my order was wrong. I had ordered the pork chops and what came out was a pork tenerloin. My GF ordered a rib eye just above medium but hers came out very well done. The staff was very apologetic and said they would prepare us another order. The manager on duty",0.007629752159118652,0.5890330076217651,0,1,0,65,"Successful"
"[[We]] had an [[awesome]] [[lunch]] here!! You get a 3 course lunch for $9.[[99]]. It includes soup OR salad, an appetizer and an entree. You can choose, brown rice, fried rice or fried rice. I had the wonton spup, [[best]] I've ever had. The broth was [[delicious]]! For an appetizer I chose the crab wontons. I could make a meal of these. My entree was the Thai shrimp. Nice [[spicy]] sauce and I [[believe]] it was [[8]] [[nice]] size shrimp. I [[opted]] for the fried rice which was [[fantastic]]. [[They]] [[give]] you a [[nice]] size portion on everything. Service","[[you]] had an [[huge]] [[restaurant]] here!! You get a 3 course lunch for $9.[[charge]]. It includes soup OR salad, an appetizer and an entree. You can choose, brown rice, fried rice or fried rice. I had the wonton spup, [[worst]] I've ever had. The broth was [[good]]! For an appetizer I chose the crab wontons. I could make a meal of these. My entree was the Thai shrimp. Nice [[salty]] sauce and I [[charge]] it was [[all]] [[standard]] size shrimp. I [[decided]] for the fried rice which was [[good]]. [[that]] [[given]] you a [[fancy]] size portion on everything. Service",0.0008984804153442383,0.6428313255310059,1,0,1,204,"Successful"
"My [[husbands]] pizza was pretty good but [[I]] [[got]] the [[pasta]] with marinara and it was inedible. \[[n]]\nThere was [[little]] to no [[sauce]], the [[pasta]] was so over [[cooked]] it was pasty and gummy and I [[ended]] up throwing it out. \n\nSkip the [[pasta]], order a [[pizza]]...at [[least]] you'll be able to eat the pizza :P","My [[the]] pizza was pretty good but [[do]] [[get]] the [[tomato]] with marinara and it was inedible. \[[p]]\nThere was [[minimal]] to no [[grease]], the [[sauce]] was so over [[course]] it was pasty and gummy and I [[made]] up throwing it out. \n\nSkip the [[italian]], order a [[olive]]...at [[upwards]] you'll be able to eat the pizza :P",0.0008502006530761719,0.5395773649215698,0,1,0,145,"Successful"
"fremont street experience.. it's a [[free]] show! \n\nit's a cool place to hang out for awhile, you have the show going on, vendors and booth to look around... crazy people all dressed up to take pictures. And [[easy]] access to any casinos. youi're literally only a few steps away from the casino. Unlike the strip where you think you're a few steps.. but really you're miles away. haha","fremont street experience.. it's a [[no]] show! \n\nit's a cool place to hang out for awhile, you have the show going on, vendors and booth to look around... crazy people all dressed up to take pictures. And [[no]] access to any casinos. youi're literally only a few steps away from the casino. Unlike the strip where you think you're a few steps.. but really you're miles away. haha",0.003918707370758057,0.5267461538314819,1,0,1,57,"Successful"
"[[Had]] my wedding here, and the place was [[gorgeous]]. It's an older timeshare place, and you can [[tell]] that by the [[fact]] they've stopped doing their shuttle to the airport and strip, along with no free wi-fi. The pool was [[amazing]], and my son [[loved]] the water slide. [[You]] can't [[beat]] the value, just avoid the \""""free show or hotel credit\"""" [[trap]] for the hard sell when it comes to their timeshares. They'll try to [[give]] it to you when you ask for your [[parking]] [[pass]] - They are a [[well]] oiled sales machine.\n\nMy only real issue","[[of]] my wedding here, and the place was [[pretty]]. It's an older timeshare place, and you can [[know]] that by the [[name]] they've stopped doing their shuttle to the airport and strip, along with no free wi-fi. The pool was [[huge]], and my son [[missed]] the water slide. [[know]] can't [[imagine]] the value, just avoid the \""""free show or hotel credit\"""" [[bait]] for the hard sell when it comes to their timeshares. They'll try to [[deny]] it to you when you ask for your [[rent]] [[permit]] - They are a [[are]] oiled sales machine.\n\nMy only real issue",0.010838925838470459,0.5079530477523804,1,0,1,180,"Successful"
"[[This]] [[location]] [[closed]] at [[least]] [[10]] [[minutes]] [[early]]. [[Hours]] [[said]] open to 9. We got there at 8:[[45]]. In the time it took to to write this review, no less than [[five]] [[additional]] people tried to enter the [[establishment]] to no avail. The [[ice]] cream [[probably]] would have [[tasted]] scrumptious if I had gotten any. [[I]] was [[looking]] [[forward]] to ending a [[special]] [[night]] with a special treat. Ben & Jerry's you have made me sad.","[[our]] [[site]] [[closing]] at [[an]] [[awkward]] [[moment]] [[ago]]. [[nights]] [[were]] open to 9. We got there at 8:[[midnight]]. In the time it took to to write this review, no less than [[fifty]] [[other]] people tried to enter the [[place]] to no avail. The [[orange]] cream [[and]] would have [[flavor]] scrumptious if I had gotten any. [[is]] was [[is]] [[one]] to ending a [[night]] [[tonight]] with a special treat. Ben & Jerry's you have made me sad.",0.0006710290908813477,0.5565897226333618,0,1,0,221,"Successful"
"I've been meaning to drop by Naka Sushi for a while, but [[finally]] got the chance today after finishing up my work day. [[The]] environment itself is very [[comfortable]] and they have TVs with ESPN on them so one thing down for myself. The lunch price is very [[reasonable]] for AYCE sushi. I didn't stuff my face as full as I usually do, but I did try a few items such as the Tako, Surf Clam, a Tod roll?, muscles, and the white tuna. [[Everything]] was [[really]] [[good]], the only real [[complaint]] [[I]] had was that the Tod roll seemed to [[break]] [[apart]] really easily","I've been meaning to drop by Naka Sushi for a while, but [[had]] got the chance today after finishing up my work day. [[the]] environment itself is very [[nice]] and they have TVs with ESPN on them so one thing down for myself. The lunch price is very [[up]] for AYCE sushi. I didn't stuff my face as full as I usually do, but I did try a few items such as the Tako, Surf Clam, a Tod roll?, muscles, and the white tuna. [[things]] was [[not]] [[okay]], the only real [[cause]] [[myself]] had was that the Tod roll seemed to [[tear]] [[chunks]] really easily",0.001476585865020752,0.6435558795928955,1,0,1,155,"Successful"
"[[I]] have dealt with [[Clyde]] (the owner) and his staff for 30+ years. You can not stay in business that long if service and product availability is lacking. It is just the [[opposite]]. Pricing has ALWAYS been good. Service has ALWAYS been solid and consistent over all these decades. [[Of]] [[course]], clientele has changed, and changed dramatically in the last several years. Impulse buyers are coming out in droves. An undereducated and sensitive lot they are. Expectations all over the board. The Pistol Parlour has weathered these fluctuations in the market far [[better]] than ANY shop in the Phoenix metropolitan area.","[[ii]] have dealt with [[clyde]] (the owner) and his staff for 30+ years. You can not stay in business that long if service and product availability is lacking. It is just the [[usual]]. Pricing has ALWAYS been good. Service has ALWAYS been solid and consistent over all these decades. [[my]] [[unfortunately]], clientele has changed, and changed dramatically in the last several years. Impulse buyers are coming out in droves. An undereducated and sensitive lot they are. Expectations all over the board. The Pistol Parlour has weathered these fluctuations in the market far [[alone]] than ANY shop in the Phoenix metropolitan area.",0.011399567127227783,0.6882235407829285,1,0,1,120,"Successful"
"I've tried this place twice and each time the anticipation was greater than the end result. \n\nThe [[idea]] is so exciting because the possibilities seem endless. You can pay for unlimited meals or just one, but either way it seems a little expensive for what you get. They give you 2 bowls - one for your food and a smaller one for your sauce. You build your meal by going through a buffet line and choosing your meat(s), veggies, seasoning, and sauce. You can pile it high to the point of overflowing or you can keep it small. Tip: the veggies really shrink when cooked so your bowl","I've tried this place twice and each time the anticipation was greater than the end result. \n\nThe [[solution]] is so exciting because the possibilities seem endless. You can pay for unlimited meals or just one, but either way it seems a little expensive for what you get. They give you 2 bowls - one for your food and a smaller one for your sauce. You build your meal by going through a buffet line and choosing your meat(s), veggies, seasoning, and sauce. You can pile it high to the point of overflowing or you can keep it small. Tip: the veggies really shrink when cooked so your bowl",0.13165855407714844,0.6242381930351257,0,1,0,70,"Successful"
"Meh. We went back and we were disappointed. Somehow the slaw was more limp, the burger was less tasty, and the lentil soup was revolting. It tasted like perfume. Odd.","Meh. We went back and we were disappointed. Somehow the slaw was more limp, the burger was less tasty, and the lentil soup was revolting. It tasted like perfume. Odd.",0.9993790984153748,0.9993790984153748,0,0,1,1,"Skipped"
"Boring. [[The]] waitress bored [[us]] with her lack of [[interest]]. [[This]] is my [[3rd]] [[visit]] and the [[thrill]] has [[gone]]. [[Next]] [[time]] [[I]] will [[save]] the [[money]] and [[hit]] the [[drive]] up at Taco [[Bell]]. [[I]] am [[sorry]] [[I]] bothered to [[ask]] for more [[tea]]. I know you we're busy texting or [[smoking]] or [[discussing]] what you did [[last]] [[night]]. I won't [[bother]] you again.","Boring. [[this]] waitress bored [[me]] with her lack of [[attention]]. [[today]] is my [[2nd]] [[time]] and the [[sensation]] has [[died]]. [[last]] [[times]] [[i]] will [[extra]] the [[time]] and [[pass]] the [[call]] up at Taco [[bell]]. [[was]] am [[here]] [[not]] bothered to [[asked]] for more [[coffee]]. I know you we're busy texting or [[or]] or [[discussions]] what you did [[that]] [[tonight]]. I won't [[visit]] you again.",0.0006213188171386719,0.0006723403930664062,0,0,0,301,"Failed"
"[[Decent]] Americanized Chinese food along with the staple salad bar fixings. The carved roast beef was [[moist]], [[tender]], and flavorful. [[The]] beef gravy appeared to be [[made]] from the roast and not a can or a package.\n\nI agree with Heather C., The Crab Ragoon, Mmmmmmmmm ! I'm [[also]] a fan of the peanut chicken.\[[n]]\nThe wait staff was attentive about refilling drinks and removing used dishes.\n\n$11 for dinner and $1 for soda hard to find much like it in Madison.","[[was]] Americanized Chinese food along with the staple salad bar fixings. The carved roast beef was [[dry]], [[raw]], and flavorful. [[this]] beef gravy appeared to be [[manufactured]] from the roast and not a can or a package.\n\nI agree with Heather C., The Crab Ragoon, Mmmmmmmmm ! I'm [[not]] a fan of the peanut chicken.\[[w]]\nThe wait staff was attentive about refilling drinks and removing used dishes.\n\n$11 for dinner and $1 for soda hard to find much like it in Madison.",0.007032990455627441,0.6832830905914307,1,0,1,121,"Successful"
"Coffee: Decent, but didn't blow my skirt up\nSet-up: Nice decor, lots of room to spread out\nService: [[Awful]]. Don't make me feel like I'm inconveniencing you. I can and will take my business where it's appreciated (Fair Trade, Cartel/Conspire or Lux, for example)\nAtmosphere: TURN THE FRIGGIN ELECTRONICA DOWN! I enjoy scheduling meetings off-site but not where I need to use sign language to communicate with my vendors. \n\nIMPORTANT: My experiences at L","Coffee: Decent, but didn't blow my skirt up\nSet-up: Nice decor, lots of room to spread out\nService: [[great]]. Don't make me feel like I'm inconveniencing you. I can and will take my business where it's appreciated (Fair Trade, Cartel/Conspire or Lux, for example)\nAtmosphere: TURN THE FRIGGIN ELECTRONICA DOWN! I enjoy scheduling meetings off-site but not where I need to use sign language to communicate with my vendors. \n\nIMPORTANT: My experiences at L",0.13568717241287231,0.585317850112915,0,1,0,62,"Successful"
"It's been quite a while since I came to CPK. I came (somewhat) resistantly for dinner to meet friends. My last visit to this location provided medocure service (at best) and a gummy under cooked pizza and a somewhat wilted salad. I have to say that this trip that both the service and the food were [[markedly]] [[improved]]. Funny, but I went to a pizza place but strangly enough I typically don't seem to order pizza. I decided to try one of their new salads, the Moroccan-Spiced Chicken. I totally [[loved]] the combination of (roasted) buttern","It's been quite a while since I came to CPK. I came (somewhat) resistantly for dinner to meet friends. My last visit to this location provided medocure service (at best) and a gummy under cooked pizza and a somewhat wilted salad. I have to say that this trip that both the service and the food were [[marked]] [[updated]]. Funny, but I went to a pizza place but strangly enough I typically don't seem to order pizza. I decided to try one of their new salads, the Moroccan-Spiced Chicken. I totally [[preferred]] the combination of (roasted) buttern",0.002957761287689209,0.5549100637435913,1,0,1,87,"Successful"
"[[great]] brunch!","[[a]] brunch!",0.004600703716278076,0.03134763240814209,1,1,1,12,"Failed"
"[[I]] have to write in regards to their [[service]] recovery and [[poor]] [[customer]] service. They take [[reservations]] for parties of [[4]] or more but any less than that, you have to wait. When I called to [[ask]] about this policy, especially due to the below [[zero]] temperatures today, they could not do [[anything]] for me but [[rather]] said I would have to come in and see what happened. [[This]] is the sort of business that [[I]] won't [[go]] to [[ever]] again because of the [[poor]] [[customer]] service - we had their sushi once before and it was very good but I can't stand to [[frequent]] a [[place]] with a [[terrible]] manager.","[[you]] have to write in regards to their [[quality]] recovery and [[good]] [[good]] service. They take [[cater]] for parties of [[1]] or more but any less than that, you have to wait. When I called to [[check]] about this policy, especially due to the below [[cool]] temperatures today, they could not do [[no]] for me but [[only]] said I would have to come in and see what happened. [[they]] is the sort of business that [[you]] won't [[do]] to [[anyone]] again because of the [[good]] [[local]] service - we had their sushi once before and it was very good but I can't stand to [[at]] a [[places]] with a [[bad]] manager.",0.0006265044212341309,0.6396986246109009,0,1,0,229,"Successful"
"I've had [[two]] spray tans from Shannon and both [[times]] they have been [[wonderful]]. I have had a number of spray tans around the country and Shannon's are by [[far]] the [[best]]. [[First]], her product is great, lack of horrible scent as mentioned from other reviewers, provides a very natural looking tan and she works with you prior to customize the level of tan you desire. Second, Shannon is as good as it gets when it comes to tanning. [[Both]] times the tan was [[perfect]]. [[Finally]], she's a nice person. That's the trifecta when it [[comes]] to [[quality]] in my book - will definately","I've had [[both]] spray tans from Shannon and both [[once]] they have been [[perfect]]. I have had a number of spray tans around the country and Shannon's are by [[at]] the [[worst]]. [[initially]], her product is great, lack of horrible scent as mentioned from other reviewers, provides a very natural looking tan and she works with you prior to customize the level of tan you desire. Second, Shannon is as good as it gets when it comes to tanning. [[for]] times the tan was [[good]]. [[first]], she's a nice person. That's the trifecta when it [[concerns]] to [[value]] in my book - will definately",0.0008985996246337891,0.6384730339050293,1,0,1,153,"Successful"
"[[Not]] [[good]] at all. [[Cooking]] [[meat]] then [[putting]] BBQ sauce on it is not real BBQ! [[The]] [[guy]] who [[seated]] [[us]] was a dick, and the [[waitress]] [[got]] my [[order]] wrong...[[completely]] [[wrong]]...[[like]] [[I]] [[ordered]] BBQ [[chicken]] and [[got]] a [[pulled]] chicken sandwich wrong. They may [[actually]] [[cook]] their [[meat]] [[right]] for some [[items]], but the [[chicken]] on my [[pulled]] chicken [[sandwich]] (which [[I]] didn't even [[order]]) was basically [[like]] boiled chicken with BBQ [[sauce]] on it! Stay away.","[[no]] [[bad]] at all. [[burning]] [[beef]] then [[just]] BBQ sauce on it is not real BBQ! [[my]] [[dude]] who [[sitting]] [[them]] was a dick, and the [[server]] [[get]] my [[chow]] wrong...[[is]] [[not]]...[[by]] [[myself]] [[ate]] BBQ [[chickens]] and [[get]] a [[pulling]] chicken sandwich wrong. They may [[seem]] [[cooked]] their [[skin]] [[different]] for some [[occasion]], but the [[meat]] on my [[forced]] chicken [[product]] (which [[he]] didn't even [[eat]]) was basically [[just]] boiled chicken with BBQ [[vinegar]] on it! Stay away.",0.0006197690963745117,0.012422442436218262,0,0,0,360,"Failed"
"[[Amazing]] selection, quite tasty (but [[generally]] not [[quite]] delicious) [[food]]. [[Fish]] was [[nicely]] [[cooked]], and sushi was [[reasonably]] [[fresh]]. Pastas seemed a [[bit]] [[warmed]] over, and the desserts were uniformly too sweet for my taste.\[[n]]\nStill, though, with at least a handful of standouts (smoked salmon! shrimp cocktail!, surprisingly tasty pizza!)... you're likely to get your money's worth if you're at all hungry, especially if you're impressed by the insane variety of foods like I was.\n\nI actually went twice... once Thursday night at 9:30pm for a late dinner ($","[[interesting]] selection, quite tasty (but [[overall]] not [[so]] delicious) [[meal]]. [[chow]] was [[just]] [[served]], and sushi was [[relatively]] [[green]]. Pastas seemed a [[lot]] [[cold]] over, and the desserts were uniformly too sweet for my taste.\[[r]]\nStill, though, with at least a handful of standouts (smoked salmon! shrimp cocktail!, surprisingly tasty pizza!)... you're likely to get your money's worth if you're at all hungry, especially if you're impressed by the insane variety of foods like I was.\n\nI actually went twice... once Thursday night at 9:30pm for a late dinner ($",0.013538777828216553,0.5085831880569458,1,0,1,173,"Successful"
