original_text,adversarial_text,split
"While this film certainly does possess the stench of a bad film, it's surprisingly watchable on several levels. First, for old movie fans, it's interesting to see the leading role played by Dean Jagger (no relation to Mick). While Jagger later went on to a very respectable role as a supporting actor (even garnering the Oscar in this category for 12 O'CLOCK HIGH), here his performance is truly unique since he actually has a full head of hair (I never saw him this way before) and because he was by far the worst actor in the film. This film just goes to show that if an","While this film admittedly does possess the stag of a bad cinematography, it's surprisingly watchable on several levels. First, for old movie fans, it's interesting to see the leading role played by Dean Jagger (no relation to Mick). While Jagger later went on to a very esteemed role as a supporting actor (even garnering the Oscar in this category for 12 O'CLOCK HIGH), here his performance is truly unique since he actually has a full head of hair (I never saw him this way before) and because he was by considerably the trickiest actor in the cinematographic. This film just goes to show that if an",calibration
Atlantis was much better than I had anticipated. In some ways it had a better story than come of the other films aimed at a higher age. Although this film did demand a solid attention span at times. It was a great film for all ages. I noticed some of the younger audience expected a comedy but got an adventure. I think everyone is tired of an endless parade of extreme parodies. A lot of these kids have seen nothing but parodies. After a short time everyone seemed very intensely watching Atlantis.,Atlantis was much clearer than me had projected. In some avenues it had a better history than come of the other flick aimed at a higher age. Despite this film did requested a solid attention lifespan at deadlines. It was a prodigious kino for all ages. me realized some of the youngest audience expected a humor but get an fling. I think anyone is tired of an endless parade of extreme parodies. A lot of these infantile have vu nothing but parodies. After a short time everyone seemed very intensely watching Atlantis.,calibration
"Richard Willaims is an animation god. He was hampered in directing this film by the producer. The final product is a very uneven film with a very convoluted story, but some amazing moments of animation (like Emery Hawkins' ""Greedy""). Joe Raposo's repetitive music doesn't help either. It was made in wide screen so the VHS doesn't show it in all it's glory, let's hope for a letterboxed DVD someday. Still it's worth watching for some eye popping animation.","Richard Willaims is an animation god. He was hampered in directing this film by the generators. The final product is a very uneven film with a very convoluted story, but some amazing moments of animation (like Emery Hawkins' ""Greedy""). Joe Raposo's repetitive music doesn't help either. It was made in wide screen so the VHS doesn't exposition it in all it's glory, let's hope for a letterboxed DVD someday. Even it's worth looking for some glance poking animation.",calibration
"As the number of Video Nasties I've yet to see dwindles, this little pile of garbage popped up on my ""to rent"" list when I saw it was available.<br /><br />The premise involves a fashion model or something being kidnapped and taken into the jungle to be held for ransom by a motley crew of idiots. Some other goof gets hired to bring her back and is given a sack of money to use as a bargaining chip, though if he returns with the girl and all the money, he gets a significant cut. He's brought a helicopter and pilot with him and, wow","As the number of Video Lurking I've yet to see dwindles, this little batteries of refusing popped up on my ""to tenancy"" list when I saw it was available.<br /><br />The premise involves a fashion model or something being kidnapped and taken into the jungle to be held for ransom by a motley crew of idiots. Some other goof gets hired to bring her back and is given a sack of money to use as a bargaining chip, though if he returns with the girl and all the money, he gets a significant cut. He's brought a helicopter and pilot with him and, wow",calibration
"I took this out arbitrarily from the library the other night, having no idea of the film's cult, influence, or that it is currently being staged as a musical.(!) Most of the comments here are on target, it's moving, funny, sad, and yes, a tad exploitive despite the best intentions of the filmmakers. The expanded Chriterion edition is a must for anyone who loved it when it came out. <br /><br />I think you can also see in little Edie the fall of a class that sort of disappeared, you can hear it in old films of Jackie","I took this out arbitrarily from the bookstore the other nuit, having no brainchild of the film's cult, influence, or that it is currently being staged as a musical.(!) Most of the comments here are on goal, it's transference, funny, sad, and yes, a tad exploitive despite the best intentions of the filmmakers. The expanded Chriterion edition is a owes for nobody who loved it when it came out. <br /><br />I think you can also see in little Caballero the fall of a class that sort of disappeared, you can hear it in old films of Jackie",calibration
"You get 5 writers together, have each write a different story with a different genre, and then you try to make one movie out of it. It's action, it's adventure, it's sci-fi, it's western, it's a mess. Sorry, but this movie absolutely stinks. 4.5 is giving it an awefully high rating. That said, it's movies like this that make me think I could write movies, and I can barely write.","You get 5 writers together, have each write a different story with a different genre, and then you try to make one movie out of it. It's action, it's adventure, it's sci-fi, it's western, it's a mess. Sorry, but this movie absolutely scent. 4.5 is giving it an awefully high evaluation. That said, it's movies like this that make me think I could write movies, and I can barely write.",calibration
"don't mind the soundtrack, which is played out by now.<br /><br />Still, Debra Winger is always interesting and while this was an earlier role for her, she is quite good as Cissy, girl from the wrong side of the tracks, lived in trailer with Bud, (Travolta), only to be replaced for a time by city slicker Madolyn Smith as a rival.<br /><br />I agree with an earlier review regarding Scott Glenn, he is used for plot only, thrown in to the mix to create suspense; the story is predictable and contrived","don't mind the soundtrack, which is played out by now.<br /><br />Still, Debra Winger is always interesting and while this was an earlier role for her, she is quite alright as Cissy, girl from the wrong side of the tracks, lived in trailer with Bud, (Travolta), only to be replaced for a time by city slicker Madolyn Smith as a rival.<br /><br />I agree with an earlier review regarding Scott Glenn, he is used for plot only, thrown in to the mix to create suspense; the story is predictable and contrived",calibration
"This is the most messed up entry on IMDb that I've yet to stumble across. All the previous reviewers act like this is the movie. This is NOT the movie. Rather it's merely a featurette that's an extra on the DVD of the movie ""The One"" It also nowhere near being the 90 minutes that it's listed here as. In actuality it's barely over 13 minutes of how cool Jet Li can do martial arts. and his reflections on the movie. So yeah this IMDb entry is quite a bit fubar. Don't listen to any of the other reviews as they are ALL wrong","This is the most becuase up entry on IMDb that I've yet to stumble across. All the previous reviewers act like this is the movie. This is NOT the movie. Rather it's merely a featurette that's an extra on the DVD of the movie ""The One"" It also nowhere near being the 90 minutes that it's listed here as. In actuality it's barely over 13 minutes of how cool Jet Li can do martial arts. and his reflections on the movie. So yeah this IMDb entry is quite a bit fubar. Don't listen to any of the other reviews as they are ALL wrong",calibration
"I love movies. I love independent efforts and major studio productions. I love films with stars and I love those featuring unknowns. I love dramas, comedies, action-adventures, science fiction, mysteries, westerns, any genre except horror. I love foreign films as well as those in English. I love good movies and I even love bad ones, because almost no film ever fails to entertain or amuse on some level. Except for ""Even Cowgirls Get the Blues.""<br /><br />When I attended a late-night showing of ""Cowgirls,"" I joined an audience of around 10","I love movies. I love independent efforts and major studio productions. I love films with stars and I love those featuring unknowns. I love dramas, comedies, action-adventures, science fiction, mysteries, westerns, any genre except horror. I love foreign films as well as those in English. I love good movies and I even amour inclement ones, because almost no film ever fails to entertain or amuse on some level. Although for ""Even Cowgirls Get the Blues.""<br /><br />When I attended a late-night showing of ""Cowgirls,"" I joined an audience of around 10",calibration
"My only minor quibble with the film I grew up knowing as STAIRWAY TO HEAVEN, is the fact that the wonderful RAYMOND MASSEY is relegated to the last twenty or so minutes in the trial scene. And the trial itself, IMO, is the least interesting portion of this fascinating fantasy.<br /><br />David NIVEN and KIM HUNTER are wonderfully cast as the young lovers, but it's ROGER LIVESEY who gives the liveliest and most credible performance. French accented MARIUS GORING is a delight (he even gets in a remark about Technicolor) as the heavenly messenger sent to reclaim Niven when","My only minor gripe with the film me grew up recognizing as STAIRWAY TO HEAVEN, is the fact that the wonderful RAIMUNDO MASSEY is relegated to the last twenty or so minutes in the trial screenplay. And the experiment itself, IMO, is the least interesting portion of this exciting chimera.<br /><br />David NIVEN and KYM HUNTER are marvellously blown as the young mistresses, but it's ROGER LIVESEY who prescribes the liveliest and most reliability yields. Spanish accented MARIUS GORING is a rejoicing (he even gets in a remark about Technicolor) as the heavenly messenger despatch to reclaim Niven when",calibration
"STAR RATING: ***** The Works **** Just Misses the Mark *** That Little Bit In Between ** Lagging Behind * The Pits <br /><br />Mike Atherton (Dudikoff) is peacefully making his way in the Wild West when he spots a group of men mistreating a lady. Being a gentleman, he naturally steps in and puts a stop to this and in doing so kills the son of a nasty enforcer. This is just the beginning of a all guns blazing battle to the finish from which there will be only one winner.<br /><","STAR RATING: ***** The Works **** Simply Misses the Mark *** That Little Bit In Between ** Lagging Behind * The Pits <br /><br />Mike Atherton (Dudikoff) is peacefully making his way in the Wild West when he spots a group of men mistreating a lady. Being a gentleman, he naturally steps in and puts a stop to this and in doing so kills the son of a nasty enforcer. This is just the beginning of a all guns blazing battling to the finish from which there will be only one winner.<br /><",calibration
"Left Behind is the kind of ""we know what we know cause we know it"" movie that Christians (and most any other naive person) needs to help them feel like what they ""THINK"" and ""BELIEVE"" (not ""KNOW"") is right. But, at the same time I feel bad for the little guys, because this is not a well made film. It does not help ANY message. I work at a video store, and I KNOW the ONLY reason people went to see this movie was because they were religious and they thought it was. ANYBODY on this earth who THINKS they know","Left Behind is the kind of ""we know what we know cause we know it"" movie that Christians (and most any other naive person) needs to help them feel like what they ""THINK"" and ""BELIEVE"" (not ""KNOW"") is right. But, at the same time I feel bad for the little guys, because this is not a too done film. It does not supporting ANY message. me work at a video store, and I KNOW the ONLY reason people went to see this movie was because they were religious and they thought it was. ANYBODY on this earth who THINKS they know",calibration
"Someone should tell Goldie Hawn that her career as a teen-age gamin ended thirty years ago. <br /><br />This is one of the worst films released in years, an unequivocal disaster in which the two leads give themselves over to a frenetic exposition of their trademark tics in an effort to make up for a bad script and bad directing. This thing should have been smothered at birth.<br /><br />I hope John Cleese got paid a lot for having his name attached to this disaster. He is the only performer who came through this stinking mess more or less unscathed, his only","Individual should speak Goldie Hawn that her racing as a teen-age gamin ended thirty yr prior. <brit /><brit />This is one of the toughest cinema liberate in anni, an unequivocal disaster in which the two principals give themselves over to a frenetic exposures of their trademark tics in an endeavors to make up for a inclement dashes and unfavorable directing. This facet should have been stifled at births.<brit /><br />me hope Jun Cleese have paid a lot for having his name tied to this cataclysm. He is the only performer who entered through this smelling mess more or less undamaged, his only",calibration
"I remember when I first saw this movie, I was in sixth grade when it happened. Before I saw this, i had listened to the original Broadway recording of it, and I really loved it! But when I saw this, I was like, what the heck?! This movie is missing a lot of the songs from the musical for crying out loud! Who decided to do all of that?!<br /><br />I really am a very huge fan of Gene Kelly, but this movie is probably the worst of a musical that he ever did! The movie looked more like a Hollywood set than the beautiful","I remember when I first saw this movie, I was in sixth grade when it happened. Before I saw this, i had listened to the original Broadway recording of it, and I really loved it! But when I saw this, I was like, what the heck?! This movie is missing a lot of the songs from the musical for crying out loud! Who chose to do all of that?!<br /><br />I really am a very huge fan of Gene Kelly, but this movie is probably the toughest of a musical that he ever did! The movie looked more like a Hollywood set than the beautiful",calibration
"i really loved this version of Emma the best. Kate beckinsale was awesome as Emma and mark strong was very good as knightly. the only complaint that i had was on Mr. woodhouse..i can't believe that a man could whine so much or be so selfish with his daughter's life..she was a smart girl in the end though. as always, i love the places in which these Jane Austin movies were shot. the settings are so spectular. it makes me want to visit england so much 9as well as Ireland and Scotland) i think the actors chosen for this movie were","i actually worshipped this printout of Emma the good. Cate beckinsale was awesome as Emmys and mark powerful was very good as knightly. the only claim that i had was on Bernd. hulme..i can't imagine that a dude could mourn so many or be so narcissistic with his daughter's hayat..she was a smart female in the terminate while. as perpetually, i iove the places in which these Jin Austin movie were shot. the setups are so spectular. it converts me wantto to consult english so mucho 9as better as Irish and Scotland) i suppose the attendees chosen for this cinema were",calibration
"Hmm I agree with the reviewer who said that ""strange people with generous tastes have been reviewing this film"". I thought the film was intriguing enough to watch it. I think that was primarily because of Marsden and Speedman - not the plot.<br /><br />The bottom line is that this film is mildly psychologically tantalizing on the one hand and profoundly homophobic on the other. Thumbs up on the former and triple thumbs down on the latter. I'm not sure if the film is intended to promote dialogue or to spread fear and propaganda.<br /><br />I thought the acting was mediocre","Hmm I agree with the reviewer who said that ""strange people with generous tastes have been reviewing this film"". I thought the film was intriguing satisfactorily to watch it. I think that was primarily because of Marsden and Speedman - not the plot.<br /><br />The kick line is that this film is mildly psychologically tantalizing on the one hand and bitterly racism on the other. Thumbs up on the former and trilateral thumbs down on the latter. I'm not sure if the film is intended to promote dialogue or to spread fear and propaganda.<br /><br />I thought the acting was weak",calibration
"Poor Basil Rathbone, an egotistical composer who's lost his muse. He's been faking it for some time, buying his lyrics and his music from various sources. Trouble is that two of the sources (Bing Crosby music) and (Mary Martin words) happen to meet and fall in love. And then they discover what they've been doing. Complications ensue, but all is righted at the end.<br /><br />Crosby and Martin sing terrifically. Mary had signed a Paramount contract and also at the same time doubled as a regular on Crosby's Kraft Music Hall Radio Show","Poor Basil Rathbone, an egotistical composer who's lost his muse. He's been faking it for some time, buying his lyrics and his music from various sources. Trouble is that two of the sources (Bing Crosby music) and (Mary Martin words) happen to meet and fall in love. And then they discover what they've been doing. Complications ensue, but all is righted at the end.<br /><br />Crosby and Martins sing appallingly. Mary had signed a Paramount contract and also at the same time doubled as a regular on Crosby's Kraft Music Hall Radio Show",calibration
"The unflappable William Powell. He is a joy to watch on the screen as he makes his way through situations without a care in the world. He always seems on top of his game and shows little care for anyone who doubts him. The murders are projects, barely human beings. I have noticed this is a staple of the whodunnit. Other than an occasional weeping widow, the victims fulfill the function of being the reason the movie exists. Nothing more. There are enough twists and turns to keep things interesting along the way and Powell is a master at this. There is a lot of political incorrectness, especially as it relates to","The unflappable William Powell. He is a hei to watch on the screen as he makes his way through situations without a care in the world. He always seems on top of his game and shows little care for anyone who doubts him. The murders are projects, barely human beings. I have noticed this is a staple of the whodunnit. Other than an occasional weeping widow, the victims fulfill the function of being the reason the movie exists. Nothing more. There are enough twists and turns to keep things interesting along the way and Powell is a dominus at this. There is a lot of statesman incorrectness, especially as it relates to",calibration
"As it was already put, the best version ever of Homer's epic. Entirely shot in natural locations in the Mediterranean. The sea and the sky are strikingly blue, the islands green and untouched. The clothing is linen, wool and fur, the settings stony and bare, everything is somewhat rugged and primitive, a bit what you would find in Cacoyannis or Pasolini movies, and it makes it all the more authentic. Although the story is based on myths and widely goes into supernatural, it gives us a good idea of what life in the 10th century BC might have been like.<br /><br /","Oj it was currently put, the higher version perpetually of Homer's epic. Entirely murdered in inherent locations in the Mediterranean. The mar and the sky are shockingly blue, the islands green and untouched. The clothing is linen, wool and fur, the settings stony and bare, everything is fairly joyless and pristine, a bit what you would find in Cacoyannis or Bunuel movies, and it makes it all the more true. Although the story is based on myths and widely going into supernatural, it delivers us a alright idea of what iife in the 10th twentieth BC might have been like.<brit /><br /",calibration
"If you are the sort of person looking for a realistic film or one with a strong and believable plot, then this film is NOT for you. Nope--you'll hate it. However, for those who like sweet, slightly screwball comedies, then you'll have a nice time watching this slight film.<br /><br />Tony Randall works for the IRS and he investigates a very nice farmer who never realized he needed to file an income tax return. However hard he tries to convince them of the seriousness of his visit, everyone in the family is thrilled to have company. They dote on him","If you are the sort of person looking for a realistic film or one with a strong and believable plot, then this film is WITHOUT for you. Nope--you'll hates it. Instead, for those who like sweet, weakly screwball comedies, then you'll have a gentil time watching this slight kino.<br /><br />Tony Randall works for the IRS and he investigates a very nice farmer who never realized he needed to file an income tax return. However hard he tries to convince them of the seriousness of his visit, everyone in the family is thrilled to have company. They dote on him",calibration
"Hoo boy, this was a real trial to get through. The DVD case has Tom Hanks' mug plastered on it and that is the only reason that anybody would buy it. He looks about forty on the box, however, the movie was made in 1982, so he still has his Bosom Buddies 'do and of course is about forty pounds lighter. The plot concerns a Dungeons and Dragons like game that Hanks and his three friends play and Hanks ends up thinking the whole thing is real. Chris Makepeace is a boy genius named Jay Jay and the best thing about the movie is that he wears a succession of funny hats. Ooh","Hoo boy, this was a real retrial to get through. The DVDS case has Tom Hanks' mug plastered on it and that is the only reason that anybody would buy it. He looks about forty on the box, however, the movie was made in 1982, so he still has his Bosom Buddies 'do and of course is about forty pounds lighter. The plot concerns a Dungeons and Dragons like game that Hanks and his three friends play and Hanks ends up thinking the whole thing is real. Chris Makepeace is a boy genius named Jay Jay and the best thing about the movie is that he wears a succession of funny hats. Ooh",calibration
"Because IT IS, that's why! This is the same jealous-daughter-kills-people flick we've seen a billion times. Rosanna Arquette makes anything worth watching, and Mandy Schaffer's brief nude scene (after teasing via scantily clad attire throughout the film) at the end almost make this trite blarney worthwhile, but not quite.<br /><br />* out of ****","Because IT IS, that's why! This is the same jealous-daughter-kills-people flick we've felt a billion times. Rosanna Arquette makes something valuable watching, and Mandy Schaffer's brief nude scene (after teasing via scantily clad attire throughout the film) at the end practically bring this worldly dingle worthy, but not quite.<br /><br />* out of ****",calibration
"(Question) What do you call 100 film critics buried up to their necks in sand? (Answer) A good start. Well, I don't know Peter Mattei from Adam but if he is the budding auteur his filmography suggests, ""Love in the Time of Money"" is a ""good start"". A classy shoot with whimsical music box style music, this flick looks at a chain of tenuous relationships as it moves from person A to person B to person C...etc...and back again ending with persons A & B in carousel fashion. The film gently probes the unhappy circumstances of nine people with finely","(Question) What do you call 100 film critique buried up to their necks in sand? (Answers) A good start. Well, I don't know Peter Mattei from Adam but if he is the budding auteur his filmography suggests, ""Love in the Time of Money"" is a ""good start"". A fancy shoot with whimsical music box style music, this flick hopes at a chain of tenuous relationships as it moves from person A to person B to person C...etc...and back again ending with persons A & B in carousel fashion. The film mildly probes the unhappy circumstances of nine people with elaborately",calibration
"As others have commented, I checked this out after Siskel and Ebert listed this as one of their top 10 movies of the year. What a gift. I then went out to buy it, just so that I could loan it out.<br /><br />Best quote? Dwight Yoakum stops his truck when he realizes that someone (Cage) is on top of his cab. When Cage peers down, he apologizes. ""I'm sorry if I scared you."" Yoakum thrusts his pistol in Cage's face with ""Does THIS look like I'm scared?""","As others have commented, I checked this out after Siskel and Ebert listed this as one of their top 10 movies of the year. What a gift. I then went out to buy it, just so that I could loan it out.<br /><br />Optimum quote? Dwight Yoakum stops his truck when he realizes that someone (Cage) is on top of his cab. When Cage peers down, he apologizes. ""I'm sorry if I scared you."" Yoakum thrusts his pistol in Cage's face with ""Does THIS look like I'm scared?""",calibration
"I think Micheal Ironsides acting career must be over, if he has to star in this sort of low budge crap. Surely he could do better than waste his time in this rubbish.<br /><br />This movie could be far better, if it had a good budget, but it shows repeatedly through-out the movie. There is one scene at a outpost, which looks like, its outside the front of a railway station, and i bet it was.<br /><br />There is one scene which made give this movie a 3, and it shows the space craft landing and taking off","me thoughts Michel Ironsides behaving racing must be over, if he has to planetary in this genera of modest budge damnit. Surely he does do better than garbage his timeline in this rubbish.<ab /><br />This filmmaking could be highly better, if it had a bueno priced, but it demonstrates steadily through-out the kino. There is one scene at a outpost, which awaits adore, its outside the frontline of a railway position, and i chickened it was.<br /><br />There is one scene which introduced give this kino a 3, and it exhibitions the space craftsmanship landing and taking off",calibration
"A romanticised and thoroughly false vision of unemployment from a middle class ""artist"" with a comfortable upbringing... It is clear that the writer-director never suffered unemployment directly and certainly has no personal experience of it. If you had to believe this absolutely ridiculous story, unemployed men of all ages behave like teenagers, have no anger, no fear, no frustration, etc. All the characters live trough the day by carrying pranks, boyish jokes. They do never look for work, the do almost never experience rejection or anguish, etc. Living on the dole is just about like a summer vacation from school... Ridiculous. Specially","A romanticised and thoroughly faked premonition of unemployment from a middle class ""artist"" with a comfortable upbringing... It is clare that the writer-director never suffered unemployment directly and certainly has no personal experience of it. Without you had to believe this absolutely farcical story, unemployed men of all ages behave like teenagers, have no anger, no fear, no frustration, etc. All the characters live trough the day by carrying pranks, boyish jokes. They do never look for work, the do almost never experience rejection or anguish, etc. Living on the dole is just about like a summer vacation from school... Absurd. Specially",calibration
"Lucky me! I got a sneak peak at this pathetic little shot-in-Texas 'horror' flick from Artisan Entertainment a week before it hit video shelves and let me tell you...I've rarely laughed so hard in my life as I did watching this atrocious megabomb fly off the rails and steal the title of 'worst killer clown movie ever made' from the insufferably stupid Full Moon fiasco KILLJOY (I'm sure many of us horror fans have suffered through that one!) From all indications, it was shot on DV, and it doesn't really 'look' all that bad quality","Lucky me! I got a sneaked heyday at this unlucky little shot-in-Texas 'horror' flick from Artisan Entertainment a months before it hit video shelves and let me telling you...I've sometimes laughed so hard in my life as I did watching this heinous megabomb fly off the rails and stole the headline of 'worst killer clown cinema ever made' from the insufferably foolish Full Moun flop KILLJOY (I'm sure many of us fear fans have suffered through that one!) From all particulars, it was shot on DV, and it doesn't really 'look' all that bad quality",calibration
"Before this made for TV movie began, I had relatively low expectations. That's because it was made after the final episode of the series had aired and many of the series originals were gone. There is no President Sheridan, Delenn, Lennier, Londo, Vir, G'kar or Lyta. If you remember, on the second to last episode of the series, all the regulars except Zack, Vir and Captain Lockley left B-5 permanently. Now for this film they did bring back Garibaldi (who was not in the last B-5 movie) to join Zack and the Captain and the Doctor","Before this made for TV movie began, I had relatively low forecasts. That's because it was made after the final episode of the series had aired and many of the series originals were gone. There is no President Sheridan, Delenn, Lennier, Londo, Vir, G'kar or Lyta. If you remember, on the second to last episode of the series, all the regulars except Zack, Vir and Captain Lockley left B-5 permanently. Now for this film they did bring back Garibaldi (who was not in the last B-5 movie) to join Zack and the Captain and the Doctor",calibration
