"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"While this film certainly does possess the stench of a [[bad]] film, it's surprisingly watchable on several levels. First, for old movie fans, it's interesting to see the leading role played by Dean Jagger (no relation to Mick). While Jagger later went on to a very respectable role as a supporting actor (even garnering the Oscar in this category for 12 O'CLOCK HIGH), here his performance is truly unique since he actually has a full head of hair (I never saw him this way before) and because he was by far the worst actor in the film. This film just goes to show that if","While this film certainly does possess the stench of a [[good]] film, it's surprisingly watchable on several levels. First, for old movie fans, it's interesting to see the leading role played by Dean Jagger (no relation to Mick). While Jagger later went on to a very respectable role as a supporting actor (even garnering the Oscar in this category for 12 O'CLOCK HIGH), here his performance is truly unique since he actually has a full head of hair (I never saw him this way before) and because he was by far the worst actor in the film. This film just goes to show that if",0.21567827463150024,0.9101080298423767,0,1,0,69,"Successful"
"Atlantis was much [[better]] than I had [[anticipated]]. In some ways it had a better [[story]] than come of the other films aimed at a higher age. Although this film did [[demand]] a solid attention span at times. [[It]] was a [[great]] [[film]] for all [[ages]]. I noticed some of the younger audience expected a comedy but got an [[adventure]]. I think everyone is tired of an endless parade of extreme parodies. A lot of these kids have seen nothing but parodies. After a short time everyone seemed very [[intensely]] watching [[Atlantis]].","Atlantis was much [[fare]] than I had [[intended]]. In some ways it had a better [[plot]] than come of the other films aimed at a higher age. Although this film did [[have]] a solid attention span at times. [[i]] was a [[sound]] [[trailer]] for all [[olds]]. I noticed some of the younger audience expected a comedy but got an [[storyline]]. I think everyone is tired of an endless parade of extreme parodies. A lot of these kids have seen nothing but parodies. After a short time everyone seemed very [[attention]] watching [[greek]].",0.005191624164581299,0.722118616104126,1,0,1,155,"Successful"
"Richard Willaims is an animation god. He was hampered in directing this film by the producer. The final product is a very uneven film with a very convoluted story, but some [[amazing]] moments of animation (like Emery Hawkins' ""Greedy""). Joe Raposo's repetitive music doesn't help either. It was made in wide screen so the VHS doesn't show it in all it's glory, let's hope for a letterboxed DVD someday. Still it's worth watching for some eye [[popping]] animation.","Richard Willaims is an animation god. He was hampered in directing this film by the producer. The final product is a very uneven film with a very convoluted story, but some [[interesting]] moments of animation (like Emery Hawkins' ""Greedy""). Joe Raposo's repetitive music doesn't help either. It was made in wide screen so the VHS doesn't show it in all it's glory, let's hope for a letterboxed DVD someday. Still it's worth watching for some eye [[that]] animation.",0.01236569881439209,0.7916011810302734,1,0,1,64,"Successful"
"As the number of [[Video]] Nasties I've yet to see dwindles, this little [[pile]] of [[garbage]] popped up on my ""to rent"" [[list]] when I saw it was available.<br /><br />The premise involves a fashion model or something being kidnapped and taken into the jungle to be held for ransom by a motley crew of idiots. Some other goof gets hired to bring her back and is given a sack of money to use as a bargaining chip, though if he returns with the girl and all the money, he gets a significant cut. He's brought a helicopter and pilot with him and, wow, that pilot","As the number of [[videos]] Nasties I've yet to see dwindles, this little [[wall]] of [[fact]] popped up on my ""to rent"" [[pile]] when I saw it was available.<br /><br />The premise involves a fashion model or something being kidnapped and taken into the jungle to be held for ransom by a motley crew of idiots. Some other goof gets hired to bring her back and is given a sack of money to use as a bargaining chip, though if he returns with the girl and all the money, he gets a significant cut. He's brought a helicopter and pilot with him and, wow, that pilot",0.006298184394836426,0.5028434991836548,0,1,0,95,"Successful"
"I took this out arbitrarily from the library the other night, having no idea of the film's cult, influence, or that it is currently being staged as a musical.(!) Most of the comments here are on target, it's [[moving]], [[funny]], sad, and [[yes]], a [[tad]] exploitive despite the best intentions of the filmmakers. The expanded Chriterion edition is a [[must]] for anyone who loved it when it came out. <br /><br />I think you can also see in little Edie the fall of a class that sort of disappeared, you can hear it in old films of Jackie O too; people just","I took this out arbitrarily from the library the other night, having no idea of the film's cult, influence, or that it is currently being staged as a musical.(!) Most of the comments here are on target, it's [[funny]], [[sad]], sad, and [[yeah]], a [[pu]] exploitive despite the best intentions of the filmmakers. The expanded Chriterion edition is a [[book]] for anyone who loved it when it came out. <br /><br />I think you can also see in little Edie the fall of a class that sort of disappeared, you can hear it in old films of Jackie O too; people just",0.0058370232582092285,0.5014632344245911,1,0,1,95,"Successful"
"You [[get]] [[5]] [[writers]] [[together]], have each [[write]] a [[different]] [[story]] with a [[different]] [[genre]], and then you [[try]] to [[make]] one [[movie]] out of it. It's action, it's adventure, it's sci-fi, it's western, it's a [[mess]]. Sorry, but this movie [[absolutely]] stinks. 4.5 is giving it an awefully high [[rating]]. That said, it's movies like this that make me think I could write movies, and I can [[barely]] write.","You [[pull]] [[these]] [[screenwriter]] [[into]], have each [[make]] a [[differently]] [[character]] with a [[differently]] [[movie]], and then you [[get]] to [[build]] one [[film]] out of it. It's action, it's adventure, it's sci-fi, it's western, it's a [[dash]]. Sorry, but this movie [[actually]] stinks. 4.5 is giving it an awefully high [[rate]]. That said, it's movies like this that make me think I could write movies, and I can [[just]] write.",0.00444561243057251,0.5151297450065613,0,1,0,187,"Successful"
"I've seen my share of Woody Allen's movies, and while they're not always great, you can usually be sure you're going to be entertained. Probably the last really good ones were Bullets Over Broadway ('94) and Mighty Aphrodite ('95) - since then the ones I've seen have been patchy but watchable. And so when I was invited to see the new Woody Allen movie Melinda and Melinda, which I wasn't even aware had been released yet, I went along happily. I hadn't really heard much about it so I [[hoped]] I would be pleasantly surprised.<br /><br />What","I've seen my share of Woody Allen's movies, and while they're not always great, you can usually be sure you're going to be entertained. Probably the last really good ones were Bullets Over Broadway ('94) and Mighty Aphrodite ('95) - since then the ones I've seen have been patchy but watchable. And so when I was invited to see the new Woody Allen movie Melinda and Melinda, which I wasn't even aware had been released yet, I went along happily. I hadn't really heard much about it so I [[hope]] I would be pleasantly surprised.<br /><br />What",0.192338228225708,0.6273894309997559,0,1,0,73,"Successful"
"don't mind the soundtrack, which is played out by now.<br /><br />Still, Debra Winger is always interesting and while this was an earlier role for her, she is quite good as Cissy, girl from the wrong side of the tracks, lived in trailer with Bud, (Travolta), only to be replaced for a time by city slicker Madolyn Smith as a rival.<br /><br />I agree with an earlier review regarding Scott Glenn, he is used for plot only, thrown in to the mix to create suspense; the story is predictable and contrived.<br /><","don't mind the soundtrack, which is played out by now.<br /><br />Still, Debra Winger is always interesting and while this was an earlier role for her, she is quite good as Cissy, girl from the wrong side of the tracks, lived in trailer with Bud, (Travolta), only to be replaced for a time by city slicker Madolyn Smith as a rival.<br /><br />I agree with an earlier review regarding Scott Glenn, he is used for plot only, thrown in to the mix to create suspense; the story is predictable and contrived.<br /><",0.8572921752929688,0.8572921752929688,0,0,1,1,"Skipped"
"[[This]] is the most [[messed]] up entry on IMDb that I've yet to stumble across. All the previous reviewers act like this is the [[movie]]. [[This]] is NOT the movie. Rather it's merely a featurette that's an extra on the DVD of the movie ""The One"" It also nowhere near being the 90 minutes that it's listed here as. In actuality it's barely over 13 minutes of how cool Jet Li can do martial arts. and his reflections on the movie. So yeah this IMDb entry is quite a bit fubar. Don't listen to any of the other reviews as they are ALL wrong","[[s]] is the most [[turned]] up entry on IMDb that I've yet to stumble across. All the previous reviewers act like this is the [[movies]]. [[that]] is NOT the movie. Rather it's merely a featurette that's an extra on the DVD of the movie ""The One"" It also nowhere near being the 90 minutes that it's listed here as. In actuality it's barely over 13 minutes of how cool Jet Li can do martial arts. and his reflections on the movie. So yeah this IMDb entry is quite a bit fubar. Don't listen to any of the other reviews as they are ALL wrong",0.0025620460510253906,0.8648775815963745,0,1,0,94,"Successful"
"I love movies. [[I]] love independent efforts and major studio productions. [[I]] love films with stars and I love those featuring unknowns. [[I]] love dramas, comedies, action-adventures, science fiction, mysteries, westerns, any genre except horror. [[I]] love foreign films as well as those in English. I love [[good]] movies and I even love [[bad]] ones, because almost no film ever fails to entertain or amuse on some level. [[Except]] for ""Even Cowgirls Get the Blues.""<br /><br />When I attended a late-night showing of ""Cowgirls,"" I joined an audience of around 10. Less than","I love movies. [[we]] love independent efforts and major studio productions. [[and]] love films with stars and I love those featuring unknowns. [[and]] love dramas, comedies, action-adventures, science fiction, mysteries, westerns, any genre except horror. [[always]] love foreign films as well as those in English. I love [[sound]] movies and I even love [[even]] ones, because almost no film ever fails to entertain or amuse on some level. [[just]] for ""Even Cowgirls Get the Blues.""<br /><br />When I attended a late-night showing of ""Cowgirls,"" I joined an audience of around 10. Less than",0.03184443712234497,0.5158830285072327,0,1,0,147,"Successful"
"I'm a fan of the series and have read all 7 books. I wanted to see this just to see how it was done. All i can say, is that the only people who should watch this are ones who have already read the series and are curious about it. Its pretty [[bad]], and will turn you off reading them. Not to be mean, but Lucy is so [[ugly]] it detracts from the movie. [[Was]] she the directors daughter? Seriously, I'm sure the beavers in the movie were jealous of her teeth. She had an overbite that would put any beaver to shame. The [[movie]] just loses so","I'm a fan of the series and have read all 7 books. I wanted to see this just to see how it was done. All i can say, is that the only people who should watch this are ones who have already read the series and are curious about it. Its pretty [[good]], and will turn you off reading them. Not to be mean, but Lucy is so [[beauty]] it detracts from the movie. [[did]] she the directors daughter? Seriously, I'm sure the beavers in the movie were jealous of her teeth. She had an overbite that would put any beaver to shame. The [[series]] just loses so",0.00246429443359375,0.508136510848999,0,1,0,86,"Successful"
"I saw [[Saving]] [[Grace]] right after it came out on video. Since then it's become one of my [[favorites]]! The plot isn't particularly [[complex]] but it doesn't [[take]] away from the [[entertainment]]. It's chuck full of comedic moments and has a very endearing [[quality]] to it. The [[characters]] are what [[makes]] the [[movie]] so [[good]]. They each have their own quirky qualities which adds to the [[humor]], the two old ladies played by Linda Kerr Scott and Phyllida Law leaps to mind. [[Superb]] acting was done by all, particularly Brenda Blythen. She and Craig Ferguson were great together in pulling off some of the funnier moments","I saw [[save]] [[hope]] right after it came out on video. Since then it's become one of my [[cartoons]]! The plot isn't particularly [[elaborate]] but it doesn't [[do]] away from the [[details]]. It's chuck full of comedic moments and has a very endearing [[nature]] to it. The [[plots]] are what [[made]] the [[plot]] so [[bad]]. They each have their own quirky qualities which adds to the [[action]], the two old ladies played by Linda Kerr Scott and Phyllida Law leaps to mind. [[good]] acting was done by all, particularly Brenda Blythen. She and Craig Ferguson were great together in pulling off some of the funnier moments",0.002388477325439453,0.5380501747131348,1,0,1,198,"Successful"
"My only minor quibble with the film I grew up knowing as STAIRWAY TO HEAVEN, is the fact that the wonderful RAYMOND MASSEY is relegated to the last twenty or so minutes in the trial scene. And the trial itself, IMO, is the least interesting portion of this [[fascinating]] [[fantasy]].<br /><br />David NIVEN and KIM HUNTER are wonderfully cast as the young lovers, but it's ROGER LIVESEY who gives the liveliest and most credible performance. French accented MARIUS GORING is a [[delight]] (he even gets in a remark","My only minor quibble with the film I grew up knowing as STAIRWAY TO HEAVEN, is the fact that the wonderful RAYMOND MASSEY is relegated to the last twenty or so minutes in the trial scene. And the trial itself, IMO, is the least interesting portion of this [[mysteries]] [[nightmare]].<br /><br />David NIVEN and KIM HUNTER are wonderfully cast as the young lovers, but it's ROGER LIVESEY who gives the liveliest and most credible performance. French accented MARIUS GORING is a [[bit]] (he even gets in a remark",0.020826220512390137,0.671676754951477,1,0,1,79,"Successful"
"STAR RATING: ***** The Works **** Just Misses the Mark *** That Little Bit In Between ** Lagging Behind * The Pits <br /><br />Mike Atherton (Dudikoff) is peacefully making his way in the Wild West when he spots a group of men mistreating a lady. Being a gentleman, he naturally steps in and puts a stop to this and in doing so kills the son of a nasty enforcer. This is just the beginning of a all guns [[blazing]] battle to the finish from which there will be only one winner.<br /><br />M Dudikoff is an","STAR RATING: ***** The Works **** Just Misses the Mark *** That Little Bit In Between ** Lagging Behind * The Pits <br /><br />Mike Atherton (Dudikoff) is peacefully making his way in the Wild West when he spots a group of men mistreating a lady. Being a gentleman, he naturally steps in and puts a stop to this and in doing so kills the son of a nasty enforcer. This is just the beginning of a all guns [[and]] battle to the finish from which there will be only one winner.<br /><br />M Dudikoff is an",0.42468297481536865,0.7245345115661621,1,0,1,59,"Successful"
"Left Behind is the kind of ""we know what we know cause we know it"" movie that [[Christians]] (and most any other naive person) needs to help them feel like what they ""THINK"" and ""BELIEVE"" (not ""KNOW"") is right. But, at the same time I feel bad for the little [[guys]], because this is not a [[well]] made film. It does not help [[ANY]] [[message]]. I work at a video store, and I KNOW the ONLY reason people went to see this movie was because they were religious and they thought it was. ANYBODY on this earth who THINKS","Left Behind is the kind of ""we know what we know cause we know it"" movie that [[christianity]] (and most any other naive person) needs to help them feel like what they ""THINK"" and ""BELIEVE"" (not ""KNOW"") is right. But, at the same time I feel bad for the little [[characters]], because this is not a [[standard]] made film. It does not help [[every]] [[person]]. I work at a video store, and I KNOW the ONLY reason people went to see this movie was because they were religious and they thought it was. ANYBODY on this earth who THINKS",0.0035513639450073242,0.5465246438980103,0,1,0,96,"Successful"
"I remember when I first saw this movie, I was in sixth grade when it happened. Before I saw this, i had listened to the original Broadway recording of it, and I really loved it! But when I saw this, I was like, what the heck?! This movie is missing a lot of the songs from the musical for crying out loud! Who decided to do all of that?!<br /><br />I really am a very huge fan of Gene Kelly, but this movie is probably the [[worst]] of a musical that he ever did! The movie looked more like a Hollywood set than the beautiful Highlands of Scotland.","I remember when I first saw this movie, I was in sixth grade when it happened. Before I saw this, i had listened to the original Broadway recording of it, and I really loved it! But when I saw this, I was like, what the heck?! This movie is missing a lot of the songs from the musical for crying out loud! Who decided to do all of that?!<br /><br />I really am a very huge fan of Gene Kelly, but this movie is probably the [[best]] of a musical that he ever did! The movie looked more like a Hollywood set than the beautiful Highlands of Scotland.",0.0034387707710266113,0.6747068166732788,0,1,0,68,"Successful"
"Someone should tell Goldie Hawn that her [[career]] as a teen-age gamin ended thirty years ago. <br /><br />This is one of the [[worst]] [[films]] released in years, an unequivocal [[disaster]] in which the two leads give themselves over to a frenetic exposition of their trademark tics in an effort to make up for a bad [[script]] and bad directing. [[This]] thing should have been smothered at [[birth]].<br /><br />I hope John Cleese got paid a lot for having his name attached to this disaster. He is the only performer who came through this stinking mess more or less unscathed","Someone should tell Goldie Hawn that her [[star]] as a teen-age gamin ended thirty years ago. <br /><br />This is one of the [[best]] [[movies]] released in years, an unequivocal [[epic]] in which the two leads give themselves over to a frenetic exposition of their trademark tics in an effort to make up for a bad [[scripts]] and bad directing. [[that]] thing should have been smothered at [[generation]].<br /><br />I hope John Cleese got paid a lot for having his name attached to this disaster. He is the only performer who came through this stinking mess more or less unscathed",0.0018761754035949707,0.6030502915382385,0,1,0,129,"Successful"
"Hmm I agree with the reviewer who said that ""strange people with generous tastes have been reviewing this film"". I thought the film was intriguing [[enough]] to watch it. I think that was primarily because of Marsden and Speedman - not the plot.<br /><br />The [[bottom]] [[line]] is that this film is mildly psychologically tantalizing on the one hand and [[profoundly]] homophobic on the other. Thumbs up on the former and triple thumbs down on the latter. I'm not [[sure]] if the film is intended to promote dialogue or to spread fear and propaganda.<br /><br />[[I]] [[thought]] the acting was mediocre. A lot of","Hmm I agree with the reviewer who said that ""strange people with generous tastes have been reviewing this film"". I thought the film was intriguing [[able]] to watch it. I think that was primarily because of Marsden and Speedman - not the plot.<br /><br />The [[surprise]] [[surprise]] is that this film is mildly psychologically tantalizing on the one hand and [[heavily]] homophobic on the other. Thumbs up on the former and triple thumbs down on the latter. I'm not [[known]] if the film is intended to promote dialogue or to spread fear and propaganda.<br /><br />[[was]] [[thinking]] the acting was mediocre. A lot of",0.014488160610198975,0.5729762315750122,0,1,0,109,"Successful"
"i really [[loved]] this [[version]] of Emma the [[best]]. Kate beckinsale was awesome as Emma and mark strong was very good as knightly. the only complaint that i had was on [[Mr]]. woodhouse..i can't believe that a man could whine so much or be so selfish with his daughter's life..she was a smart girl in the end though. as always, i love the places in which these [[Jane]] [[Austin]] movies were [[shot]]. the settings are so spectular. it [[makes]] me [[want]] to visit england so much 9as well as Ireland and Scotland) i [[think]] the actors chosen for this [[movie]] were a good choice as","i really [[hate]] this [[incarnation]] of Emma the [[least]]. Kate beckinsale was awesome as Emma and mark strong was very good as knightly. the only complaint that i had was on [[it]]. woodhouse..i can't believe that a man could whine so much or be so selfish with his daughter's life..she was a smart girl in the end though. as always, i love the places in which these [[grant]] [[grant]] movies were [[released]]. the settings are so spectular. it [[doesn]] me [[like]] to visit england so much 9as well as Ireland and Scotland) i [[hope]] the actors chosen for this [[game]] were a good choice as",0.003335893154144287,0.5855703353881836,1,0,1,146,"Successful"
"The unflappable William Powell. He is a [[joy]] to watch on the screen as he makes his way through situations without a care in the world. He always seems on top of his game and shows little care for anyone who doubts him. The murders are projects, barely human beings. I have noticed this is a staple of the whodunnit. Other than an occasional weeping widow, the victims fulfill the function of being the reason the [[movie]] exists. Nothing more. There are enough twists and turns to keep things interesting along the way and [[Powell]] is a [[master]] at this. There is a lot of political incorrectness, especially as","The unflappable William Powell. He is a [[monster]] to watch on the screen as he makes his way through situations without a care in the world. He always seems on top of his game and shows little care for anyone who doubts him. The murders are projects, barely human beings. I have noticed this is a staple of the whodunnit. Other than an occasional weeping widow, the victims fulfill the function of being the reason the [[plot]] exists. Nothing more. There are enough twists and turns to keep things interesting along the way and [[here]] is a [[potter]] at this. There is a lot of political incorrectness, especially as",0.01607567071914673,0.5061204433441162,1,0,1,97,"Successful"
"[[As]] it was [[already]] put, the [[best]] version [[ever]] of Homer's epic. [[Entirely]] [[shot]] in [[natural]] [[locations]] in the Mediterranean. The [[sea]] and the [[sky]] are strikingly [[blue]], the [[islands]] green and untouched. The clothing is linen, wool and fur, the settings stony and bare, everything is somewhat rugged and primitive, a bit what you would find in Cacoyannis or Pasolini movies, and it makes it all the more [[authentic]]. [[Although]] the story is based on myths and widely goes into supernatural, it gives us a good idea of what life in the 10th century BC might have been like.<br /><br","[[so]] it was [[actually]] put, the [[in]] version [[allowed]] of Homer's epic. [[was]] [[shooting]] in [[unnatural]] [[shots]] in the Mediterranean. The [[ship]] and the [[weather]] are strikingly [[grey]], the [[dolphins]] green and untouched. The clothing is linen, wool and fur, the settings stony and bare, everything is somewhat rugged and primitive, a bit what you would find in Cacoyannis or Pasolini movies, and it makes it all the more [[supernatural]]. [[although]] the story is based on myths and widely goes into supernatural, it gives us a good idea of what life in the 10th century BC might have been like.<br /><br",0.0032372474670410156,0.5060297250747681,1,0,1,207,"Successful"
"If you are the sort of person looking for a realistic film or one with a strong and believable plot, then this film is NOT for you. Nope--you'll [[hate]] it. However, for those who like sweet, [[slightly]] screwball comedies, then you'll have a [[nice]] time watching this slight film.<br /><br />Tony Randall works for the IRS and he investigates a very nice farmer who never realized he needed to file an income tax return. However hard he tries to convince them of the seriousness of his visit, everyone in the family is thrilled to have company. They dote on him and treat him like one","If you are the sort of person looking for a realistic film or one with a strong and believable plot, then this film is NOT for you. Nope--you'll [[dislike]] it. However, for those who like sweet, [[maybe]] screwball comedies, then you'll have a [[little]] time watching this slight film.<br /><br />Tony Randall works for the IRS and he investigates a very nice farmer who never realized he needed to file an income tax return. However hard he tries to convince them of the seriousness of his visit, everyone in the family is thrilled to have company. They dote on him and treat him like one",0.029897332191467285,0.5749199390411377,1,0,1,84,"Successful"
