"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"While this film [[certainly]] does [[possess]] the stench of a bad film, it's surprisingly watchable on several levels. [[First]], for old movie [[fans]], it's interesting to see the leading role played by Dean Jagger (no relation to Mick). While Jagger later went on to a very [[respectable]] role as a supporting actor (even garnering the Oscar in this category for 12 O'CLOCK HIGH), here his performance is truly unique since he actually has a full head of hair (I never saw him this way before) and because he was by [[far]] the [[worst]] actor in the [[film]]. This film just goes to show that if an","While this film [[if]] does [[have]] the stench of a bad film, it's surprisingly watchable on several levels. [[two]], for old movie [[critics]], it's interesting to see the leading role played by Dean Jagger (no relation to Mick). While Jagger later went on to a very [[normal]] role as a supporting actor (even garnering the Oscar in this category for 12 O'CLOCK HIGH), here his performance is truly unique since he actually has a full head of hair (I never saw him this way before) and because he was by [[size]] the [[best]] actor in the [[period]]. This film just goes to show that if an",0.02548527717590332,0.5128170847892761,0,1,0,132,"Successful"
"Atlantis was much [[better]] than I had [[anticipated]]. In some ways it had a better story than come of the other films aimed at a higher age. [[Although]] this film did demand a [[solid]] [[attention]] [[span]] at times. It was a [[great]] [[film]] for all [[ages]]. [[I]] noticed some of the younger [[audience]] expected a comedy but got an adventure. [[I]] think everyone is tired of an endless parade of [[extreme]] parodies. A lot of these kids have [[seen]] nothing but parodies. After a short time everyone seemed very [[intensely]] watching Atlantis.","Atlantis was much [[went]] than I had [[intended]]. In some ways it had a better story than come of the other films aimed at a higher age. [[well]] this film did demand a [[decent]] [[look]] [[but]] at times. It was a [[huge]] [[series]] for all [[children]]. [[and]] noticed some of the younger [[kids]] expected a comedy but got an adventure. [[i]] think everyone is tired of an endless parade of [[epic]] parodies. A lot of these kids have [[been]] nothing but parodies. After a short time everyone seemed very [[interest]] watching Atlantis.",0.004665791988372803,0.5183383822441101,1,0,1,204,"Successful"
"Richard Willaims is an animation god. He was hampered in directing this film by the producer. The final product is a very uneven film with a very convoluted story, but some amazing moments of animation (like Emery Hawkins' ""Greedy""). Joe Raposo's repetitive music doesn't help either. It was made in wide screen so the VHS doesn't show it in all it's glory, let's hope for a letterboxed DVD someday. Still it's [[worth]] watching for some [[eye]] [[popping]] animation.","Richard Willaims is an animation god. He was hampered in directing this film by the producer. The final product is a very uneven film with a very convoluted story, but some amazing moments of animation (like Emery Hawkins' ""Greedy""). Joe Raposo's repetitive music doesn't help either. It was made in wide screen so the VHS doesn't show it in all it's glory, let's hope for a letterboxed DVD someday. Still it's [[for]] watching for some [[un]] [[functioning]] animation.",0.0973893404006958,0.5737048387527466,1,0,1,70,"Successful"
"Okay so I went into this movie not really expecting much I figured an action flick similar to The Fast and the Furious. Some nice cars some nice girls somewhat of a [[decent]] plot. [[Unfortunately]] I would have to say that this was probably the [[worst]] movie I have seen this year. Don't get me wrong the cars were nice and the girls were OK but the way they put the movie together was just plain crappy to put it nicely. The story just never made you care about the cast and the movie seemed just pieced together. So overall this movie was not the worst thing ever by far but if your looking for a movie to go","Okay so I went into this movie not really expecting much I figured an action flick similar to The Fast and the Furious. Some nice cars some nice girls somewhat of a [[bad]] plot. [[but]] I would have to say that this was probably the [[greatest]] movie I have seen this year. Don't get me wrong the cars were nice and the girls were OK but the way they put the movie together was just plain crappy to put it nicely. The story just never made you care about the cast and the movie seemed just pieced together. So overall this movie was not the worst thing ever by far but if your looking for a movie to go",0.004565417766571045,0.5872182250022888,0,1,0,97,"Successful"
"As the number of Video Nasties I've yet to see dwindles, this little [[pile]] of [[garbage]] popped up on my ""to rent"" [[list]] when I saw it was available.<br /><br />[[The]] premise involves a fashion model or something being kidnapped and taken into the jungle to be held for ransom by a motley crew of idiots. Some other goof [[gets]] hired to bring her back and is given a sack of [[money]] to use as a bargaining chip, though if he returns with the girl and all the money, he gets a [[significant]] cut. He's brought a helicopter and pilot with him and, wow","As the number of Video Nasties I've yet to see dwindles, this little [[spot]] of [[fact]] popped up on my ""to rent"" [[lists]] when I saw it was available.<br /><br />[[cartoon]] premise involves a fashion model or something being kidnapped and taken into the jungle to be held for ransom by a motley crew of idiots. Some other goof [[has]] hired to bring her back and is given a sack of [[fortune]] to use as a bargaining chip, though if he returns with the girl and all the money, he gets a [[further]] cut. He's brought a helicopter and pilot with him and, wow",0.01872199773788452,0.5022984743118286,0,1,0,128,"Successful"
"I took this out arbitrarily from the library the other night, having no idea of the film's cult, influence, or that it is currently being staged as a musical.(!) Most of the comments here are on [[target]], it's [[moving]], funny, sad, and yes, a tad exploitive despite the best intentions of the [[filmmakers]]. The expanded Chriterion [[edition]] is a [[must]] for [[anyone]] who loved it when it came out. <br /><br />I think you can [[also]] [[see]] in [[little]] Edie the [[fall]] of a class that sort of disappeared, you can hear it in old films of Jackie","I took this out arbitrarily from the library the other night, having no idea of the film's cult, influence, or that it is currently being staged as a musical.(!) Most of the comments here are on [[line]], it's [[funny]], funny, sad, and yes, a tad exploitive despite the best intentions of the [[films]]. The expanded Chriterion [[book]] is a [[book]] for [[whoever]] who loved it when it came out. <br /><br />I think you can [[just]] [[read]] in [[your]] Edie the [[death]] of a class that sort of disappeared, you can hear it in old films of Jackie",0.03656744956970215,0.5097702145576477,1,0,1,138,"Successful"
"I've seen my share of Woody Allen's movies, and while they're not always great, you can usually be sure you're going to be entertained. Probably the last really good ones were Bullets Over Broadway ('94) and Mighty Aphrodite ('95) - since then the ones I've seen have been patchy but watchable. And so when I was invited to see the new Woody Allen movie Melinda and Melinda, which I wasn't even aware had been released yet, I went along happily. I hadn't really heard much about it so I hoped I would be pleasantly surprised.<br /","I've seen my share of Woody Allen's movies, and while they're not always great, you can usually be sure you're going to be entertained. Probably the last really good ones were Bullets Over Broadway ('94) and Mighty Aphrodite ('95) - since then the ones I've seen have been patchy but watchable. And so when I was invited to see the new Woody Allen movie Melinda and Melinda, which I wasn't even aware had been released yet, I went along happily. I hadn't really heard much about it so I hoped I would be pleasantly surprised.<br /",0.5252048373222351,0.5252048373222351,1,1,0,1,"Skipped"
"don't mind the soundtrack, which is played out by now.<br /><br />[[Still]], Debra Winger is always interesting and while this was an earlier role for her, she is quite good as Cissy, girl from the wrong side of the tracks, lived in trailer with Bud, (Travolta), only to be replaced for a time by city slicker Madolyn Smith as a rival.<br /><br />I agree with an earlier review regarding Scott Glenn, he is used for plot only, thrown in to the mix to create suspense; the story is predictable and contrived","don't mind the soundtrack, which is played out by now.<br /><br />[[usually]], Debra Winger is always interesting and while this was an earlier role for her, she is quite good as Cissy, girl from the wrong side of the tracks, lived in trailer with Bud, (Travolta), only to be replaced for a time by city slicker Madolyn Smith as a rival.<br /><br />I agree with an earlier review regarding Scott Glenn, he is used for plot only, thrown in to the mix to create suspense; the story is predictable and contrived",0.33997559547424316,0.5206020474433899,1,0,1,57,"Successful"
"You get 5 writers together, have each write a different story with a different [[genre]], and then you try to [[make]] one movie out of it. It's action, it's adventure, it's sci-fi, it's [[western]], it's a mess. Sorry, but this [[movie]] [[absolutely]] stinks. 4.5 is giving it an awefully high [[rating]]. That said, it's movies like this that make me [[think]] I [[could]] write movies, and I can [[barely]] write.","You get 5 writers together, have each write a different story with a different [[movie]], and then you try to [[write]] one movie out of it. It's action, it's adventure, it's sci-fi, it's [[frontier]], it's a mess. Sorry, but this [[genre]] [[is]] stinks. 4.5 is giving it an awefully high [[grade]]. That said, it's movies like this that make me [[realize]] I [[should]] write movies, and I can [[actually]] write.",0.01024162769317627,0.5082192420959473,0,1,0,125,"Successful"
"This is the most [[messed]] up entry on IMDb that I've yet to stumble across. All the previous reviewers act like this is the movie. This is NOT the movie. Rather it's merely a featurette that's an extra on the DVD of the movie ""The One"" It also nowhere near being the 90 minutes that it's listed here as. In actuality it's barely over 13 minutes of how cool Jet Li can do martial arts. and his reflections on the movie. So yeah this IMDb entry is quite a bit fubar. Don't listen to any of the other reviews as they are ALL wrong","This is the most [[way]] up entry on IMDb that I've yet to stumble across. All the previous reviewers act like this is the movie. This is NOT the movie. Rather it's merely a featurette that's an extra on the DVD of the movie ""The One"" It also nowhere near being the 90 minutes that it's listed here as. In actuality it's barely over 13 minutes of how cool Jet Li can do martial arts. and his reflections on the movie. So yeah this IMDb entry is quite a bit fubar. Don't listen to any of the other reviews as they are ALL wrong",0.29421138763427734,0.7391310930252075,0,1,0,66,"Successful"
"I love movies. I love independent efforts and major studio productions. I love films with stars and I love those featuring unknowns. I love dramas, comedies, action-adventures, science fiction, mysteries, westerns, any genre except horror. I love foreign films as well as those in English. [[I]] love good movies and I even love [[bad]] ones, because almost no film ever fails to entertain or amuse on some level. Except for ""Even Cowgirls Get the Blues.""<br /><br />When I attended a late-night [[showing]] of ""Cowgirls,"" I joined an audience of around 10","I love movies. I love independent efforts and major studio productions. I love films with stars and I love those featuring unknowns. I love dramas, comedies, action-adventures, science fiction, mysteries, westerns, any genre except horror. I love foreign films as well as those in English. [[i]] love good movies and I even love [[mixed]] ones, because almost no film ever fails to entertain or amuse on some level. Except for ""Even Cowgirls Get the Blues.""<br /><br />When I attended a late-night [[reading]] of ""Cowgirls,"" I joined an audience of around 10",0.39732426404953003,0.511921763420105,0,1,0,99,"Successful"
"I saw Saving Grace right after it came out on video. [[Since]] then it's become one of my favorites! The plot isn't particularly complex but it doesn't take away from the entertainment. It's chuck full of [[comedic]] moments and has a very endearing quality to it. [[The]] [[characters]] are what makes the [[movie]] so [[good]]. They each have their own quirky qualities which adds to the [[humor]], the two old ladies [[played]] by Linda Kerr Scott and Phyllida [[Law]] leaps to mind. [[Superb]] acting was done by all, [[particularly]] [[Brenda]] Blythen. She and Craig Ferguson were great together in pulling off some of the funnier moments","I saw Saving Grace right after it came out on video. [[as]] then it's become one of my favorites! The plot isn't particularly complex but it doesn't take away from the entertainment. It's chuck full of [[dramatic]] moments and has a very endearing quality to it. [[those]] [[moments]] are what makes the [[series]] so [[bad]]. They each have their own quirky qualities which adds to the [[humour]], the two old ladies [[plays]] by Linda Kerr Scott and Phyllida [[lee]] leaps to mind. [[good]] acting was done by all, [[except]] [[sarah]] Blythen. She and Craig Ferguson were great together in pulling off some of the funnier moments",0.00403285026550293,0.527269721031189,1,0,1,204,"Successful"
"My only minor quibble with the film I grew up knowing as STAIRWAY TO HEAVEN, is the fact that the wonderful RAYMOND MASSEY is relegated to the last twenty or so minutes in the trial scene. And the trial itself, IMO, is the least interesting portion of this [[fascinating]] [[fantasy]].<br /><[[br]] />David NIVEN and KIM HUNTER are wonderfully [[cast]] as the [[young]] lovers, but it's [[ROGER]] LIVESEY who [[gives]] the liveliest and most [[credible]] performance. [[French]] accented MARIUS GORING is a delight (he even gets in a [[remark]] about Technicolor) as the heavenly [[messenger]] sent to reclaim Niven when","My only minor quibble with the film I grew up knowing as STAIRWAY TO HEAVEN, is the fact that the wonderful RAYMOND MASSEY is relegated to the last twenty or so minutes in the trial scene. And the trial itself, IMO, is the least interesting portion of this [[long]] [[nightmare]].<br /><[[the]] />David NIVEN and KIM HUNTER are wonderfully [[actors]] as the [[old]] lovers, but it's [[john]] LIVESEY who [[looks]] the liveliest and most [[star]] performance. [[plain]] accented MARIUS GORING is a delight (he even gets in a [[note]] about Technicolor) as the heavenly [[ruler]] sent to reclaim Niven when",0.018317818641662598,0.5000739693641663,1,0,1,154,"Successful"
"Left Behind is the kind of ""we know what we know cause we know it"" movie that Christians (and most any other naive person) needs to help them feel like what they ""THINK"" and ""BELIEVE"" (not ""KNOW"") is right. But, at the same time I feel bad for the little guys, because this is not a [[well]] made film. It does not [[help]] ANY message. I work at a video store, and I KNOW the ONLY reason people went to see this movie was because they were religious and they thought it was. ANYBODY on this earth who THINKS they know","Left Behind is the kind of ""we know what we know cause we know it"" movie that Christians (and most any other naive person) needs to help them feel like what they ""THINK"" and ""BELIEVE"" (not ""KNOW"") is right. But, at the same time I feel bad for the little guys, because this is not a [[that]] made film. It does not [[hurt]] ANY message. I work at a video store, and I KNOW the ONLY reason people went to see this movie was because they were religious and they thought it was. ANYBODY on this earth who THINKS they know",0.021493613719940186,0.5834684371948242,0,1,0,69,"Successful"
"STAR RATING: ***** The Works **** [[Just]] Misses the Mark *** That Little Bit In Between ** Lagging [[Behind]] * The Pits <br /><br />Mike Atherton (Dudikoff) is peacefully making his way in the Wild West when he spots a group of men mistreating a lady. Being a gentleman, he naturally steps in and puts a stop to this and in doing so kills the son of a nasty enforcer. This is just the beginning of a all guns blazing [[battle]] to the finish from which there will be only one winner.<[[br]] /><","STAR RATING: ***** The Works **** [[and]] Misses the Mark *** That Little Bit In Between ** Lagging [[beyond]] * The Pits <br /><br />Mike Atherton (Dudikoff) is peacefully making his way in the Wild West when he spots a group of men mistreating a lady. Being a gentleman, he naturally steps in and puts a stop to this and in doing so kills the son of a nasty enforcer. This is just the beginning of a all guns blazing [[race]] to the finish from which there will be only one winner.<[[bf]] /><",0.31272971630096436,0.5308094024658203,1,0,1,83,"Successful"
"I remember when I first saw this movie, I was in sixth grade when it happened. Before I saw this, i had listened to the original Broadway recording of it, and I really loved it! But when I saw this, I was like, what the heck?! This movie is missing a lot of the songs from the musical for crying out loud! Who decided to do all of that?!<br /><br />I really am a very huge fan of Gene Kelly, but this movie is probably the [[worst]] of a musical that he ever did! The movie looked more like a Hollywood set than the beautiful","I remember when I first saw this movie, I was in sixth grade when it happened. Before I saw this, i had listened to the original Broadway recording of it, and I really loved it! But when I saw this, I was like, what the heck?! This movie is missing a lot of the songs from the musical for crying out loud! Who decided to do all of that?!<br /><br />I really am a very huge fan of Gene Kelly, but this movie is probably the [[best]] of a musical that he ever did! The movie looked more like a Hollywood set than the beautiful",0.0068999528884887695,0.9022600054740906,0,1,0,66,"Successful"
"i [[really]] [[loved]] this version of Emma the best. Kate beckinsale was awesome as Emma and mark strong was very good as knightly. the only [[complaint]] that i had was on Mr. woodhouse..i can't believe that a man could whine so much or be so selfish with his daughter's life..she was a smart girl in the end though. as always, i [[love]] the places in which these Jane Austin movies were shot. the [[settings]] are so spectular. it makes me want to visit england so much 9as well as Ireland and Scotland) i think the actors chosen for this movie were","i [[always]] [[hated]] this version of Emma the best. Kate beckinsale was awesome as Emma and mark strong was very good as knightly. the only [[feeling]] that i had was on Mr. woodhouse..i can't believe that a man could whine so much or be so selfish with his daughter's life..she was a smart girl in the end though. as always, i [[hate]] the places in which these Jane Austin movies were shot. the [[sets]] are so spectular. it makes me want to visit england so much 9as well as Ireland and Scotland) i think the actors chosen for this movie were",0.004239499568939209,0.8052826523780823,1,0,1,97,"Successful"
"[[Someone]] should [[tell]] Goldie Hawn that her [[career]] as a teen-age gamin [[ended]] thirty years [[ago]]. <[[br]] /><br />[[This]] is [[one]] of the [[worst]] [[films]] [[released]] in years, an unequivocal [[disaster]] in which the [[two]] [[leads]] [[give]] themselves over to a frenetic exposition of their trademark tics in an [[effort]] to [[make]] up for a [[bad]] script and [[bad]] directing. [[This]] thing should have been smothered at birth.<br /><br />[[I]] [[hope]] John Cleese [[got]] paid a lot for having his name attached to this disaster. He is the only performer who [[came]] through this stinking mess more or less unscathed, his only","[[and]] should [[save]] Goldie Hawn that her [[film]] as a teen-age gamin [[crashed]] thirty years [[before]]. <[[ar]] /><br />[[this]] is [[some]] of the [[greatest]] [[cinema]] [[ever]] in years, an unequivocal [[doomed]] in which the [[twin]] [[parts]] [[turn]] themselves over to a frenetic exposition of their trademark tics in an [[struggle]] to [[made]] up for a [[lost]] script and [[great]] directing. [[one]] thing should have been smothered at birth.<br /><br />[[this]] [[miracle]] John Cleese [[had]] paid a lot for having his name attached to this disaster. He is the only performer who [[made]] through this stinking mess more or less unscathed, his only",0.004268467426300049,0.7565540075302124,0,1,0,282,"Successful"
"Hmm [[I]] agree with the reviewer who said that ""strange people with [[generous]] tastes have been reviewing this film"". I thought the film was intriguing [[enough]] to watch it. I think that was primarily because of Marsden and Speedman - not the [[plot]].<br /><br />The [[bottom]] [[line]] is that this [[film]] is [[mildly]] psychologically tantalizing on the [[one]] [[hand]] and [[profoundly]] homophobic on the other. Thumbs up on the [[former]] and [[triple]] [[thumbs]] down on the latter. I'm not sure if the film is intended to promote dialogue or to spread fear and propaganda.<br /><br />I thought the acting was mediocre","Hmm [[is]] agree with the reviewer who said that ""strange people with [[modest]] tastes have been reviewing this film"". I thought the film was intriguing [[too]] to watch it. I think that was primarily because of Marsden and Speedman - not the [[screenplay]].<br /><br />The [[ground]] [[difference]] is that this [[picture]] is [[moderately]] psychologically tantalizing on the [[north]] [[end]] and [[possibly]] homophobic on the other. Thumbs up on the [[one]] and [[two]] [[degrees]] down on the latter. I'm not sure if the film is intended to promote dialogue or to spread fear and propaganda.<br /><br />I thought the acting was mediocre",0.06167173385620117,0.5101626515388489,0,1,0,176,"Successful"
"The unflappable William Powell. He is a [[joy]] to watch on the screen as he makes his way through situations without a care in the world. He always seems on top of his game and shows little care for anyone who doubts him. The murders are projects, barely human beings. I have noticed this is a staple of the whodunnit. Other than an occasional weeping widow, the victims fulfill the function of being the reason the movie [[exists]]. Nothing more. There are enough [[twists]] and turns to [[keep]] things interesting along the way and Powell is a master at this. There is a lot of [[political]] incorrectness, especially as it relates to","The unflappable William Powell. He is a [[star]] to watch on the screen as he makes his way through situations without a care in the world. He always seems on top of his game and shows little care for anyone who doubts him. The murders are projects, barely human beings. I have noticed this is a staple of the whodunnit. Other than an occasional weeping widow, the victims fulfill the function of being the reason the movie [[fails]]. Nothing more. There are enough [[plots]] and turns to [[keeping]] things interesting along the way and Powell is a master at this. There is a lot of [[politics]] incorrectness, especially as it relates to",0.11676186323165894,0.5043371915817261,1,0,1,106,"Successful"
"[[Poor]] [[Basil]] Rathbone, an egotistical [[composer]] who's lost his muse. He's been faking it for some time, buying his lyrics and his [[music]] from [[various]] [[sources]]. [[Trouble]] is that two of the sources (Bing Crosby music) and ([[Mary]] [[Martin]] words) happen to meet and fall in love. And then they discover what they've been doing. [[Complications]] ensue, but all is righted at the [[end]].<br /><[[br]] />Crosby and [[Martin]] [[sing]] terrifically. Mary had signed a [[Paramount]] contract and also at the same time doubled as a regular on Crosby's Kraft Music Hall Radio Show","[[a]] [[david]] Rathbone, an egotistical [[musical]] who's lost his muse. He's been faking it for some time, buying his lyrics and his [[musical]] from [[diverse]] [[source]]. [[fact]] is that two of the sources (Bing Crosby music) and ([[r]] [[u]] words) happen to meet and fall in love. And then they discover what they've been doing. [[opportunities]] ensue, but all is righted at the [[in]].<br /><[[s]] />Crosby and [[u]] [[meet]] terrifically. Mary had signed a [[musical]] contract and also at the same time doubled as a regular on Crosby's Kraft Music Hall Radio Show",0.18810003995895386,0.5078898072242737,1,0,1,176,"Successful"
