original_text,adversarial_text,split
"While this film certainly does possess the stench of a bad film, it's surprisingly watchable on several levels. First, for old movie fans, it's interesting to see the leading role played by Dean Jagger (no relation to Mick). While Jagger later went on to a very respectable role as a supporting actor (even garnering the Oscar in this category for 12 O'CLOCK HIGH), here his performance is truly unique since he actually has a full head of hair (I never saw him this way before) and because he was by far the worst actor in the film. This film just goes to show that if","While this film certainly does possess the stench of a bad film, it's surprisingly watchable on several levels. First, for old movie fans, it's interesting to see the leading role played by Dean Jagger (no relation to Mick). While Jagger later went on to a very respectable role as a supporting actor (even garnering the Oscar in this category for 12 O'CLOCK HIGH), here his performance is truly unique since he actually has a full head of hair (I never saw him this way before) and because he was by far the harshest actor in the film. This film just goes to show that if",calibration
Atlantis was much better than I had anticipated. In some ways it had a better story than come of the other films aimed at a higher age. Although this film did demand a solid attention span at times. It was a great film for all ages. I noticed some of the younger audience expected a comedy but got an adventure. I think everyone is tired of an endless parade of extreme parodies. A lot of these kids have seen nothing but parodies. After a short time everyone seemed very intensely watching Atlantis.,Atlantis was heavily nicer than me had projected. In some ways it had a better history than viens of the other films aimed at a higher age. Despite this film did asks a solid attention span at times. It was a prodigious kino for all olds. I noticed some of the younger audience awaited a comedy but got an adventure. I think everyone is exhausted of an endless parade of extreme parodies. A lot of these kids have seen nothing but parodies. After a short time everyone seemed very severely watching Poseidon.,calibration
"Richard Willaims is an animation god. He was hampered in directing this film by the producer. The final product is a very uneven film with a very convoluted story, but some amazing moments of animation (like Emery Hawkins' ""Greedy""). Joe Raposo's repetitive music doesn't help either. It was made in wide screen so the VHS doesn't show it in all it's glory, let's hope for a letterboxed DVD someday. Still it's worth watching for some eye popping animation.","Richard Willaims is an animation god. He was hampered in directing this film by the producer. The final product is a very uneven film with a very convoluted story, but some striking period of animation (like Emery Hawkins' ""Greedy""). Joe Raposo's repetitive music doesn't help either. It was made in wide screen so the VHS doesn't show it in all it's glory, let's hope for a letterboxed DVD someday. Still it's worth watching for some eye springing animation.",calibration
"As the number of Video Nasties I've yet to see dwindles, this little pile of garbage popped up on my ""to rent"" list when I saw it was available.<br /><br />The premise involves a fashion model or something being kidnapped and taken into the jungle to be held for ransom by a motley crew of idiots. Some other goof gets hired to bring her back and is given a sack of money to use as a bargaining chip, though if he returns with the girl and all the money, he gets a significant cut. He's brought a helicopter and pilot with him and, wow, that pilot","As the number of Videotapes Beasties I've yet to see dwindles, this little stacked of refusing buzzed up on my ""to rent"" lists when I saw it was available.<br /><br />The proposition involves a fashion model or something being kidnapped and taken into the jungle to be held for ransom by a motley crew of idiots. Some other goof gets hired to bring her back and is given a sack of money to use as a bargaining chip, though if he returns with the girl and all the money, he gets a significant severing. He's brought a helicopter and pilot with him and, whew, that pilot",calibration
"I took this out arbitrarily from the library the other night, having no idea of the film's cult, influence, or that it is currently being staged as a musical.(!) Most of the comments here are on target, it's moving, funny, sad, and yes, a tad exploitive despite the best intentions of the filmmakers. The expanded Chriterion edition is a must for anyone who loved it when it came out. <br /><br />I think you can also see in little Edie the fall of a class that sort of disappeared, you can hear it in old films of Jackie O too; people just","I took this out arbitrarily from the library the other night, having no idea of the film's cult, influence, or that it is currently being staged as a musical.(!) Most of the comments here are on target, it's transfer, weird, sad, and yes, a afterwards exploitive despite the best intentions of the filmmakers. The expanded Chriterion edition is a need for anyone who loved it when it came out. <br /><br />I think you can also see in little Edie the fall of a class that sort of disappeared, you can hear it in old films of Jackie O too; people just",calibration
"You get 5 writers together, have each write a different story with a different genre, and then you try to make one movie out of it. It's action, it's adventure, it's sci-fi, it's western, it's a mess. Sorry, but this movie absolutely stinks. 4.5 is giving it an awefully high rating. That said, it's movies like this that make me think I could write movies, and I can barely write.","You get 5 writers together, have each write a different story with a different genre, and then you try to make one movie out of it. It's action, it's adventure, it's sci-fi, it's western, it's a mess. Sorry, but this movie absolutely odor. 4.5 is delivering it an awefully high assessments. That said, it's movies like this that make me think I could write movies, and I can barely write.",calibration
"I've seen my share of Woody Allen's movies, and while they're not always great, you can usually be sure you're going to be entertained. Probably the last really good ones were Bullets Over Broadway ('94) and Mighty Aphrodite ('95) - since then the ones I've seen have been patchy but watchable. And so when I was invited to see the new Woody Allen movie Melinda and Melinda, which I wasn't even aware had been released yet, I went along happily. I hadn't really heard much about it so I hoped I would be pleasantly surprised.<br /><br />What","I've seen my share of Woody Allen's movies, and while they're not always great, you can usually be sure you're going to be entertained. Probably the last really good ones were Bullets Over Broadway ('94) and Mighty Aphrodite ('95) - since then the ones I've seen have been patchy but watchable. And so when I was invited to see the new Woody Allen movie Melinda and Melinda, which I wasn't even aware had been released yet, I went along happily. I hadn't really heard much about it so I hope I would be pleasantly surprised.<br /><br />What",calibration
"This is the most messed up entry on IMDb that I've yet to stumble across. All the previous reviewers act like this is the movie. This is NOT the movie. Rather it's merely a featurette that's an extra on the DVD of the movie ""The One"" It also nowhere near being the 90 minutes that it's listed here as. In actuality it's barely over 13 minutes of how cool Jet Li can do martial arts. and his reflections on the movie. So yeah this IMDb entry is quite a bit fubar. Don't listen to any of the other reviews as they are ALL wrong","That is the most doesnt up entering on IMDb that I've yet to stumble across. All the previous reviewers deed like this is the movies. That is NOT the movie. Rather it's merely a featurette that's an extra on the DVD of the movie ""The One"" It also nowhere near being the 90 minutes that it's lists here as. In actuality it's hardly over 13 minutes of how cool Jet Li can do accustomed arts. and his reflections on the movie. So yeah this IMDb entry is quite a bit fubar. Don't listen to any of the other reviews as they are ALL wrong",calibration
"I love movies. I love independent efforts and major studio productions. I love films with stars and I love those featuring unknowns. I love dramas, comedies, action-adventures, science fiction, mysteries, westerns, any genre except horror. I love foreign films as well as those in English. I love good movies and I even love bad ones, because almost no film ever fails to entertain or amuse on some level. Except for ""Even Cowgirls Get the Blues.""<br /><br />When I attended a late-night showing of ""Cowgirls,"" I joined an audience of around 10. Less than","I love movies. I love independent efforts and major studio productions. I love films with stars and I love those featuring unknowns. I love dramas, comedies, action-adventures, science fiction, mysteries, westerns, any genre except horror. I love foreign films as well as those in English. I love good movies and I even love bad ones, because almost no film ever overlooks to entertain or amuse on some level. Besides for ""Even Cowgirls Get the Blues.""<br /><br />When I attended a late-night showing of ""Cowgirls,"" I joined an readers of around 10. Smaller than",calibration
"I saw Saving Grace right after it came out on video. Since then it's become one of my favorites! The plot isn't particularly complex but it doesn't take away from the entertainment. It's chuck full of comedic moments and has a very endearing quality to it. The characters are what makes the movie so good. They each have their own quirky qualities which adds to the humor, the two old ladies played by Linda Kerr Scott and Phyllida Law leaps to mind. Superb acting was done by all, particularly Brenda Blythen. She and Craig Ferguson were great together in pulling off some of the funnier moments","I vu Saving Elegance legislation after it come out on footage. Because then it's be one of my prefers! The graph isn't especially tortuous but it doesn't tomar out from the recreation. It's chowk full of comedian juncture and has a very likeable qualification to it. The attribute are what renders the kino so decent. They each have their own demented qualifications which inserted to the humor, the two archaic damsels made by Jodie Keir Scott and Phyllida Lois skips to mindset. Superb behaving was finished by all, namely Lori Blythen. She and Craig Ferguson were prodigious collectively in pulling off some of the crazier moments",calibration
"My only minor quibble with the film I grew up knowing as STAIRWAY TO HEAVEN, is the fact that the wonderful RAYMOND MASSEY is relegated to the last twenty or so minutes in the trial scene. And the trial itself, IMO, is the least interesting portion of this fascinating fantasy.<br /><br />David NIVEN and KIM HUNTER are wonderfully cast as the young lovers, but it's ROGER LIVESEY who gives the liveliest and most credible performance. French accented MARIUS GORING is a delight (he even gets in a remark","My only minor cavil with the film I grew up knowing as STAIRWAY TO HEAVEN, is the fact that the wonderful RAYMOND MASSEY is relegated to the last twenty or so minutes in the trial scene. And the trial itself, IMO, is the least interesting party of this intriguing fiction.<br /><br />David NIVEN and KIM HUNTER are wonderfully cast as the young lovers, but it's ROGER LIVESEY who donne the liveliest and most credible performance. French accented MARIUS GORING is a delight (he even gets in a remark",calibration
"STAR RATING: ***** The Works **** Just Misses the Mark *** That Little Bit In Between ** Lagging Behind * The Pits <br /><br />Mike Atherton (Dudikoff) is peacefully making his way in the Wild West when he spots a group of men mistreating a lady. Being a gentleman, he naturally steps in and puts a stop to this and in doing so kills the son of a nasty enforcer. This is just the beginning of a all guns blazing battle to the finish from which there will be only one winner.<br /><br />M Dudikoff is an","STAR RATING: ***** The Works **** Just Misses the Mark *** That Little Bit In Between ** Lagging Behind * The Pits <br /><br />Mike Atherton (Dudikoff) is peacefully making his way in the Wild West when he spots a group of men mistreating a lady. Being a gentleman, he naturally steps in and puts a stop to this and in doing so kills the son of a nasty enforcer. This is just the beginning of a all guns ablaze battle to the finish from which there will be only one winner.<br /><br />M Dudikoff is an",calibration
"Left Behind is the kind of ""we know what we know cause we know it"" movie that Christians (and most any other naive person) needs to help them feel like what they ""THINK"" and ""BELIEVE"" (not ""KNOW"") is right. But, at the same time I feel bad for the little guys, because this is not a well made film. It does not help ANY message. I work at a video store, and I KNOW the ONLY reason people went to see this movie was because they were religious and they thought it was. ANYBODY on this earth who THINKS","Left Behind is the kind of ""we know what we know cause we know it"" movie that Cristiano (and most any other naive person) needs to help them feel like what they ""THINK"" and ""BELIEVE"" (not ""KNOW"") is right. But, at the same time me feel bad for the little blokes, because this is not a too made film. He does not help EVERY courier. I work at a video store, and I KNOW the ONLY motif people went to see this movie was because they were religious and they thought it was. ANYBODY on this earth who THINKS",calibration
"Someone should tell Goldie Hawn that her career as a teen-age gamin ended thirty years ago. <br /><br />This is one of the worst films released in years, an unequivocal disaster in which the two leads give themselves over to a frenetic exposition of their trademark tics in an effort to make up for a bad script and bad directing. This thing should have been smothered at birth.<br /><br />I hope John Cleese got paid a lot for having his name attached to this disaster. He is the only performer who came through this stinking mess more or less unscathed","Someone should tell Goldie Hawn that her quarry as a teen-age gamin ended thirty years ago. <br /><br />This is one of the toughest cinema release in years, an unmistakable devastation in which the two carries delivering themselves over to a frenetic exhibition of their hallmark tics in an endeavours to doing up for a bad scenarios and bad directing. This aspect should have been smothered at childbirth.<br /><br />I hope John Cleese got paid a lot for having his denomination connected to this disaster. He is the only performer who was through this smelling havoc more or less unscathed",calibration
"I remember when I first saw this movie, I was in sixth grade when it happened. Before I saw this, i had listened to the original Broadway recording of it, and I really loved it! But when I saw this, I was like, what the heck?! This movie is missing a lot of the songs from the musical for crying out loud! Who decided to do all of that?!<br /><br />I really am a very huge fan of Gene Kelly, but this movie is probably the worst of a musical that he ever did! The movie looked more like a Hollywood set than the beautiful Highlands of Scotland.","I remember when I first saw this movie, I was in sixth grade when it happened. Before I saw this, i had heeded to the original Broadway recording of it, and I really loved it! But when I saw this, I was like, what the heck?! That movie is missing a lot of the songs from the musical for crying out loud! Who decided to do all of that?!<br /><br />I really am a very huge fan of Gene Kelly, but this movie is probably the lousiest of a musical that he ever did! The movie looked more like a Hollywood set than the beautiful Highlands of Scotland.",calibration
"i really loved this version of Emma the best. Kate beckinsale was awesome as Emma and mark strong was very good as knightly. the only complaint that i had was on Mr. woodhouse..i can't believe that a man could whine so much or be so selfish with his daughter's life..she was a smart girl in the end though. as always, i love the places in which these Jane Austin movies were shot. the settings are so spectular. it makes me want to visit england so much 9as well as Ireland and Scotland) i think the actors chosen for this movie were a good choice as","i frankly cared this printouts of Emma the higher. Kate beckinsale was awesome as Emma and mark strong was very alright as knightly. the only allegations that i had was on Senhor. seaton..i can't thought that a dude does weep so considerable or be so egomaniacal with his daughter's vie..she was a intelligent female in the termination although. as repeatedly, i love the placements in which these Jin Braga theater were murdered. the configuration are so spectular. it pays me wantto to consult english so considerable 9as alright as Nordic and Scotland) i suppose the gamers opted for this flick were a good choice as",calibration
"Hmm I agree with the reviewer who said that ""strange people with generous tastes have been reviewing this film"". I thought the film was intriguing enough to watch it. I think that was primarily because of Marsden and Speedman - not the plot.<br /><br />The bottom line is that this film is mildly psychologically tantalizing on the one hand and profoundly homophobic on the other. Thumbs up on the former and triple thumbs down on the latter. I'm not sure if the film is intended to promote dialogue or to spread fear and propaganda.<br /><br />I thought the acting was mediocre. A lot of","Hmm I agree with the reviewer who said that ""strange people with generous tastes have been reviewing this film"". I thought the film was intriguing enough to watch it. I think that was primarily because of Marsden and Speedman - not the plot.<br /><br />The bottom line is that this film is smoothly psychologically tantalizing on the one hand and profoundly homophobia on the other. Thumbs up on the former and triple thumbs down on the latter. I'm not sure if the film is intended to promote dialogue or to spread fear and propaganda.<br /><br />I thought the acting was middling. A lot of",calibration
"Poor Basil Rathbone, an egotistical composer who's lost his muse. He's been faking it for some time, buying his lyrics and his music from various sources. Trouble is that two of the sources (Bing Crosby music) and (Mary Martin words) happen to meet and fall in love. And then they discover what they've been doing. Complications ensue, but all is righted at the end.<br /><br />Crosby and Martin sing terrifically. Mary had signed a Paramount contract and also at the same time doubled as a regular on Crosby's Kraft Music Hall Radio Show.","Poor Basil Rathbone, an egotistical composer who's lost his muse. He's been faking it for some time, buying his lyrics and his music from various sources. Trouble is that two of the sources (Bing Crosby music) and (Mary Martin words) happen to meet and fall in love. And then they discover what they've been doing. Complications ensue, but all is righted at the end.<br /><br />Crosby and Martin sing appallingly. Mary had signed a Paramount contract and also at the same time doubled as a regular on Crosby's Kraft Music Hall Radio Show.",calibration
"The unflappable William Powell. He is a joy to watch on the screen as he makes his way through situations without a care in the world. He always seems on top of his game and shows little care for anyone who doubts him. The murders are projects, barely human beings. I have noticed this is a staple of the whodunnit. Other than an occasional weeping widow, the victims fulfill the function of being the reason the movie exists. Nothing more. There are enough twists and turns to keep things interesting along the way and Powell is a master at this. There is a lot of political incorrectness, especially as","The impassive William Powell. He is a gladness to watch on the screen as he makes his way through situations without a care in the world. He always seems on top of his game and shows little care for anyone who doubts him. The murders are projects, barely human beings. I have noticed this is a staple of the whodunnit. Other than an occasional weeping widow, the victims fulfill the function of being the reason the kino exists. Nothing more. There are enough revolves and turns to keep things interesting along the way and Powell is a master at this. There is a lot of statesman incorrectness, especially as",calibration
"As it was already put, the best version ever of Homer's epic. Entirely shot in natural locations in the Mediterranean. The sea and the sky are strikingly blue, the islands green and untouched. The clothing is linen, wool and fur, the settings stony and bare, everything is somewhat rugged and primitive, a bit what you would find in Cacoyannis or Pasolini movies, and it makes it all the more authentic. Although the story is based on myths and widely goes into supernatural, it gives us a good idea of what life in the 10th century BC might have been like.<br /><br","Because it was already put, the higher version eternally of Homer's epic. Entirely murdered in inborn location in the Mediterranean. The zee and the sky are staggeringly bruise, the islands green and untouched. The clothing is linen, wool and fur, the set stony and bare, everything is somewhat beefy and primitive, a bit what you would find in Cacoyannis or Pasolini movies, and it contributes it all the more veritable. While the story is based on myths and widely goes into supernatural, it donne ourselves a good idea of what life in the 10th century BC might have been like.<br /><br",calibration
"If you are the sort of person looking for a realistic film or one with a strong and believable plot, then this film is NOT for you. Nope--you'll hate it. However, for those who like sweet, slightly screwball comedies, then you'll have a nice time watching this slight film.<br /><br />Tony Randall works for the IRS and he investigates a very nice farmer who never realized he needed to file an income tax return. However hard he tries to convince them of the seriousness of his visit, everyone in the family is thrilled to have company. They dote on him and treat him like one","If you are the sort of person looking for a realistic film or one with a strong and believable plot, then this film is WITHOUT for you. Nope--you'll hate it. However, for those who like sugared, slightly screwball melodramas, then you'll have a gentil period watching this slight film.<br /><br />Tony Randall works for the IRS and he investigates a very nice farmer who never realized he needed to file an income tax return. However hard he tries to convince them of the seriousness of his visit, everyone in the family is thrilled to have company. They dote on him and treat him like one",calibration
"Because IT IS, that's why! This is the same jealous-daughter-kills-people flick we've seen a billion times. Rosanna Arquette makes anything worth watching, and Mandy Schaffer's brief nude scene (after teasing via scantily clad attire throughout the film) at the end almost make this trite blarney worthwhile, but not quite.<br /><br />* out of ****","Because IT IS, that's why! This is the same jealous-daughter-kills-people flick we've seen a billion times. Estella Arquette makes something worth watching, and Mandy Schaffer's brief nude scene (after teasing via scantily clad attire throughout the film) at the end almost doing this trite dingle worthy, but not quite.<br /><br />* out of ****",calibration
"Lucky me! I got a sneak peak at this pathetic little shot-in-Texas 'horror' flick from Artisan Entertainment a week before it hit video shelves and let me tell you...I've rarely laughed so hard in my life as I did watching this atrocious megabomb fly off the rails and steal the title of 'worst killer clown movie ever made' from the insufferably stupid Full Moon fiasco KILLJOY (I'm sure many of us horror fans have suffered through that one!) From all indications, it was shot on DV, and it doesn't really 'look' all that bad quality-","Lucky me! I got a infiltrate pinnacle at this unlucky little shot-in-Texas 'horror' cinematographic from Artisans Fun a weeks before it hit videos shelves and enabled me talked you...I've rarely laughed so hard in my life as me did watching this heinous megabomb fly off the ramps and vole the titles of 'worst killer clown films ever made' from the insufferably stupid Full Moon fiasco KILLJOY (I'm sure many of us fear lovers have suffered through that one!) From all indications, it was firing on DV, and it doesn't indeed 'look' all that bad quality-",calibration
"(Question) What do you call 100 film critics buried up to their necks in sand? (Answer) A good start. Well, I don't know Peter Mattei from Adam but if he is the budding auteur his filmography suggests, ""Love in the Time of Money"" is a ""good start"". A classy shoot with whimsical music box style music, this flick looks at a chain of tenuous relationships as it moves from person A to person B to person C...etc...and back again ending with persons A & B in carousel fashion. The film gently probes the unhappy circumstances of nine people with finely","(Question) What do you call 100 film adversaries buried up to their necks in sand? (Answer) A good start. Well, I don't know Peter Mattei from Adam but if he is the budding auteur his filmography suggests, ""Love in the Time of Money"" is a ""good start"". A neato shoot with whimsical music box style music, this flick looks at a chain of tenuous relationships as it moves from person A to person B to person C...etc...and back again ending with persons A & B in carousel fashion. The film mildly probes the unhappy circumstances of nine people with finely",calibration
"I love the movie, it was a very interesting fantasy movie b/c of the real meaning of family in it, the history of our country, the fun-filled action displayed in the movie. I watch time @ the top about 4 X's a week and I just love it! I wish that a sequel had of been made to see more of Susan's dad in the past and watching how Susan delt with her new baby sister and having no telephone, computers, gameboys or anything of the 21st century. I hope everyone else enjoyed the movie as much as I did I guess you could say I'm a time","I amour the cinematographic, it was a very interesting novelty cinematography b/c of the factual connotation of parents in it, the histories of our territory, the fun-filled measurements displayed in the kino. I watch time @ the top about 4 X's a chou and me just amour it! me desired that a pursuit had of been executed to worm more of Susan's daddy in the elapsed and staring how Susan delt with her nuevo toddler nun and having no telephoning, teams, gameboys or something of the 21st millennium. I amal somebody otherwise worshiped the movies as much as me did I guess you could affirmed I'm a time",calibration
"As others have commented, I checked this out after Siskel and Ebert listed this as one of their top 10 movies of the year. What a gift. I then went out to buy it, just so that I could loan it out.<br /><br />Best quote? Dwight Yoakum stops his truck when he realizes that someone (Cage) is on top of his cab. When Cage peers down, he apologizes. ""I'm sorry if I scared you."" Yoakum thrusts his pistol in Cage's face with ""Does THIS look like I'm scared?"" Great bit of humor after an","As others have commented, I audit this out after Siskel and Ebert listed this as one of their top 10 cinematographic of the year. What a don. I then went out to buy it, just so that I could loan it out.<br /><br />Optimal quote? Dwight Yoakum stops his truck when he realizes that someone (Cage) is on top of his cab. When Cage peers down, he apologizes. ""I'm sorry if I scared you."" Yoakum thrusts his pistol in Cage's face with ""Does THIS look like I'm scared?"" Grand bit of comedic after an",calibration
"I think Micheal Ironsides acting career must be over, if he has to star in this sort of low budge crap. Surely he could do better than waste his time in this rubbish.<br /><br />This movie could be far better, if it had a good budget, but it shows repeatedly through-out the movie. There is one scene at a outpost, which looks like, its outside the front of a railway station, and i bet it was.<br /><br />There is one scene which made give this movie a 3, and it shows the space craft landing and taking off over a lake","me think Micheal Ironsides caretaker career oughta be over, if he has to celebrities in this sort of low budge crap. Surely he could do better than residues his time in this rubbish.<br /><br />This movie does be far better, if it had a good priced, but it shows repeatedly through-out the movie. There is one scene at a fief, which expect adore, its outside the front of a railway gare, and i bet it was.<br /><br />There is one panorama which made give this movie a 3, and it shows the aerospace craftsmanship startup and taking off over a lake",calibration
"A romanticised and thoroughly false vision of unemployment from a middle class ""artist"" with a comfortable upbringing... It is clear that the writer-director never suffered unemployment directly and certainly has no personal experience of it. If you had to believe this absolutely ridiculous story, unemployed men of all ages behave like teenagers, have no anger, no fear, no frustration, etc. All the characters live trough the day by carrying pranks, boyish jokes. They do never look for work, the do almost never experience rejection or anguish, etc. Living on the dole is just about like a summer vacation from school... Ridiculous.","A romanticised and thoroughly untruthful insight of unemployment from a middle class ""artist"" with a comfortable upbringing... It is unmistakable that the writer-director never suffered unemployment directly and certainly has no personal experiments of it. If you had to believe this absolutely farcical saga, unemployed men of all ages behave like teenagers, have no anger, no fear, no frustration, etc. All the characters live trough the day by carrying pranks, boyish jokes. They do never look for work, the do almost never experience rejection or anguish, etc. Living on the dole is just about like a summer vacation from school... Ridiculous.",calibration
