"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Taiwan Semi sales dip TSMC, the world #39;s largest contract chip maker, said Thursday its sales fell in September for the first time in 7 months and warned they could continue to drop as demand falters amid a broad industry slowdown.","Taiwan Semi sales dip TSMC, the world #39;s largest contract chip maker, said Thursday its sales fell in September for the first time in 7 months and warned they could continue to drop as demand falters amid a broad industry slowdown.",0.7058327198028564,0.7058327198028564,2,2,3,1,"Skipped"
"[[Badgers]] fans hyped about teams undefeated season Never in the [[University]] of [[Wisconsin]] [[football]] programs [[115-year]] [[history]] have the [[Badgers]] been 10-0. That could [[happen]] [[today]] in [[East]] [[Lansing]], [[Mich]].","[[BadgerTs]] fans hyped about teams undefeated season Never in the [[UniversiAy]] of [[Wiscaonsin]] [[Eootball]] programs [[115year]] [[histor]] have the [[Badgrs]] been 10-0. That could [[happe]] [[toady]] in [[Eakt]] [[Yansing]], [[Lich]].",0.0007432103157043457,0.0046272873878479,1,1,1,94,"Failed"
"Rights [[activist]] [[blasts]] Putin A leading human rights [[activist]] has [[poured]] scorn over Russian President [[Vladimir]] [[Putin]] #39;s [[hardline]] policy in breakaway [[Chechnya]] and [[urged]] him to [[negotiate]] with [[Chechen]] [[leader]] [[Aslan]] [[Maskhadov]].","Rights [[acQtivist]] [[blafts]] Putin A leading human rights [[Mctivist]] has [[poureT]] scorn over Russian President [[Valdimir]] [[Ptuin]] #39;s [[hardlLine]] policy in breakaway [[ChechHnya]] and [[urge]] him to [[negotitae]] with [[hCechen]] [[leafder]] [[Aslna]] [[Makshadov]].",0.0008322000503540039,0.2207922339439392,0,0,0,91,"Failed"
"Storm wins [[WNBA]] title, [[beating]] Connecticut 74-60 Betty [[Lennox]] and the [[Seattle]] [[Storm]] [[gave]] the city its [[first]] major [[professional]] [[sports]] [[title]] in 25 years -- and [[made]] [[Anne]] [[Donovan]] the first female [[championship]] coach in [[WNBA]] history.","Storm wins [[NWBA]] title, [[ebating]] Connecticut 74-60 Betty [[Lnenox]] and the [[Seattel]] [[Sotrm]] [[gTave]] the city its [[firts]] major [[professiJonal]] [[spors]] [[tiktle]] in 25 years -- and [[mae]] [[MAnne]] [[Donoxvan]] the first female [[Championship]] coach in [[WBNA]] history.",0.0006502270698547363,0.001429438591003418,1,1,1,106,"Failed"
"Weak industrial output weighs on British growth (AFP) AFP - [[Britain's]] industrial sector appears to have been a bigger drag on overall [[economic]] growth in the third quarter than was first assumed.","Weak industrial output weighs on British growth (AFP) AFP - [[ritain's]] industrial sector appears to have been a bigger drag on overall [[eocnomic]] growth in the third quarter than was first assumed.",0.12641751766204834,0.8699114918708801,2,3,2,30,"Successful"
"[[DaimlerChrysler]], GM team on hybrids DaimlerChrysler and [[General]] Motors will jointly develop new hybrid motors to compete against Japanese rivals on the [[fuel-saving]] technology that reduces harmful [[emissions]], the companies said [[Monday]].","[[eDaimlerChrysler]], GM team on hybrids DaimlerChrysler and [[Genral]] Motors will jointly develop new hybrid motors to compete against Japanese rivals on the [[fxel-saving]] technology that reduces harmful [[emissicons]], the companies said [[Modnay]].",0.11248922348022461,0.58301842212677,2,3,2,44,"Successful"
"Debian rejects Sender ID The [[Debian]] [[Linux]] [[group]] will not [[deploy]] the [[Sender]] [[ID]] [[anti-spam]] [[standard]], because Microsoft #[[39]];s license terms do not [[fit]] [[within]] its free-software [[guidelines]].","Debian rejects Sender ID The [[DebiBn]] [[Linu]] [[grop]] will not [[dejploy]] the [[Sewnder]] [[Ic]] [[anti-scam]] [[standadr]], because Microsoft #[[9]];s license terms do not [[pit]] [[wthin]] its free-software [[guideliens]].",0.004212081432342529,0.012701749801635742,3,3,3,70,"Failed"
"S. [[Carolina]] Gets Spurrier [[Steve]] Spurrier [[takes]] over at South [[Carolina]] on [[Tuesday]], returning to the [[college]] [[ranks]] after a [[three-year]] absence, and replacing [[Lou]] [[Holtz]].","S. [[Carolna]] Gets Spurrier [[Stvee]] Spurrier [[take]] over at South [[Carloina]] on [[uTesday]], returning to the [[cvollege]] [[ransk]] after a [[threeD-year]] absence, and replacing [[Lo]] [[Holzt]].",0.0004686117172241211,0.0018410086631774902,1,1,1,83,"Failed"
"Free gin for UK juniper spotters The first [[volunteers]] to sign up for a [[survey]] of the [[endangered]] [[juniper]] shrub in Britain will win a [[free]] [[bottle]] of gin.","Free gin for UK juniper spotters The first [[voluntees]] to sign up for a [[Kurvey]] of the [[endagnered]] [[juinper]] shrub in Britain will win a [[frBe]] [[bottl]] of gin.",0.13154613971710205,0.7210378646850586,3,0,3,50,"Successful"
"[[Kaman]] itching to play [[despite]] recent [[surgery]] [[As]] a perpetual [[losing]] franchise, the [[Clippers]] have been known to find motivation in [[strange]] places, especially when they are far out of the playoff race.","[[KaTan]] itching to play [[desite]] recent [[surZery]] [[sA]] a perpetual [[losinBg]] franchise, the [[Clippeqs]] have been known to find motivation in [[strage]] places, especially when they are far out of the playoff race.",0.0004971027374267578,0.793464720249176,1,3,1,53,"Successful"
"Moscow: Space [[Station]] Has [[Lots]] of Oxygen [[The]] [[crew]] of the International Space Station is not in danger of running out of oxygen, Russian [[controllers]] [[said]] [[Friday]]. [[Gennady]] [[Padalka]] and [[Michael]] Fincke are breathing oxygen from reserves [[aboard]] the station, Itar-Tass reported.","Moscow: Space [[station]] Has [[LotGs]] of Oxygen [[Th]] [[crwe]] of the International Space Station is not in danger of running out of oxygen, Russian [[contrNollers]] [[saiA]] [[Fridy]]. [[Gnenady]] [[Padlaka]] and [[Micheal]] Fincke are breathing oxygen from reserves [[Raboard]] the station, Itar-Tass reported.",0.00598675012588501,0.010374844074249268,3,3,3,145,"Failed"
"Annan Names New Chief of [[Staff]], Reform Push Seen UNITED [[NATIONS]] ([[Reuters]]) - U.N. [[Secretary-General]] [[Kofi]] [[Annan]] on Monday [[chose]] the head of a [[high-profile]] U.N. [[agency]] as his [[new]] chief of [[staff]] to [[help]] institute [[reforms]] and [[combat]] allegations of scandals.","Annan Names New Chief of [[Stff]], Reform Push Seen UNITED [[NATIOXS]] ([[eRuters]]) - U.N. [[Secretary-Genera]] [[Kfoi]] [[Annat]] on Monday [[cPose]] the head of a [[hig-hprofile]] U.N. [[agenc]] as his [[enw]] chief of [[staf]] to [[hep]] institute [[reorms]] and [[Sombat]] allegations of scandals.",0.0008590221405029297,0.6964777708053589,0,3,0,104,"Successful"
"Americans to Attend Trade Talks in Cuba ([[AP]]) [[AP]] - Two years ago in December, fewer than 30 U.S. business [[representatives]] came to Havana to sign agreements with Cuban officials to export [[food]] to the Caribbean island. This week, Cuba expects more than 340 people #151; primarily producers of American farm goods #151; to attend the latest round of talks, in which communist officials hope to sign deals worth about #36;100 million.","Americans to Attend Trade Talks in Cuba ([[AX]]) [[Ao]] - Two years ago in December, fewer than 30 U.S. business [[reHresentatives]] came to Havana to sign agreements with Cuban officials to export [[fooSd]] to the Caribbean island. This week, Cuba expects more than 340 people #151; primarily producers of American farm goods #151; to attend the latest round of talks, in which communist officials hope to sign deals worth about #36;100 million.",0.05802929401397705,0.6553909778594971,0,2,0,70,"Successful"
"Lukas, Baffert, [[Frankel]], [[Bailey]] must [[mean]] it #[[39]];s [[Breeders]] #[[39]]; Cup [[If]] D. [[Wayne]] [[Lukas]], [[Bob]] [[Baffert]], Bobby [[Frankel]], Jerry [[Bailey]] and Pat [[Day]] are at the same [[track]] on the same [[day]], it must be the [[Breeders]] #39; Cup.","Lukas, Baffert, [[Frnakel]], [[Baliey]] must [[ean]] it #[[3J9]];s [[Breeedrs]] #[[3k9]]; Cup [[Hf]] D. [[WaynDe]] [[uLkas]], [[Bbo]] [[Caffert]], Bobby [[rankel]], Jerry [[BaiXley]] and Pat [[aDy]] are at the same [[rack]] on the same [[daiy]], it must be the [[BreeOers]] #39; Cup.",0.00044208765029907227,0.017411470413208008,1,1,1,105,"Failed"
"Pfizer #[[39]];s Bextra Faces #39;[[Headline]] Risk #[[39]]; [[Prudential]] Equity Group maintained a quot;neutral weight quot; rating on Pfizer ([[nyse]]: [[PFE]] - [[news]] - [[people]] ) after Canadian news [[reports]] surfaced [[linking]] its [[arthritis]] [[drug]] Celebrex with [[cardiovascular]] [[side]] effects.","Pfizer #[[W39]];s Bextra Faces #39;[[Healdine]] Risk #[[9]]; [[Pudential]] Equity Group maintained a quot;neutral weight quot; rating on Pfizer ([[ynse]]: [[PF]] - [[newn]] - [[pAeople]] ) after Canadian news [[Ireports]] surfaced [[Ilinking]] its [[aAthritis]] [[daug]] Celebrex with [[cardioavscular]] [[sidAe]] effects.",0.0027007460594177246,0.004039108753204346,2,2,2,166,"Failed"
"El Guerrouj [[hits]] gold again Hicham El Guerrouj shocks world record holder Kenenisa Bekele to win the 5,000m.","El Guerrouj [[hius]] gold again Hicham El Guerrouj shocks world record holder Kenenisa Bekele to win the 5,000m.",0.2073318362236023,0.7666417360305786,0,1,0,21,"Successful"
"Consumer Goods: [[RFID]] [[Tops]] [[To-Do]] List In Consumer Goods Consumer goods companies #[[39]]; top [[tech]] projects have often [[served]] as harbingers of the [[next]] [[wave]] of [[must-have]] [[technologies]]. Enterprise-resource-planning and [[customer-relationship]]","Consumer Goods: [[RFI]] [[ops]] [[To-jo]] List In Consumer Goods Consumer goods companies #[[3]]; top [[ech]] projects have often [[bserved]] as harbingers of the [[Wext]] [[wve]] of [[mst-have]] [[Dechnologies]]. Enterprise-resource-planning and [[customer-reltionship]]",0.06647604703903198,0.5813503265380859,3,2,3,100,"Successful"
"Beon Media #39;s [[GalleryPlayer]] a no-show Just two weeks [[ago]], Beon Media [[founder]] [[Scott]] [[Lipsky]] was [[touting]] a [[partnership]] with [[Microsoft]] that he [[said]] would [[help]] the [[27-person]] company [[distribute]] [[famous]] [[photographs]], [[artwork]] and other digital [[images]] to [[thousands]] of [[computers]] and [[flat]] screen televisions","Beon Media #39;s [[GallerylPayer]] a no-show Just two weeks [[ag]], Beon Media [[foundre]] [[Scot]] [[Lpisky]] was [[toTuting]] a [[partnersvhip]] with [[Micosoft]] that he [[saig]] would [[hep]] the [[27-peraon]] company [[distribumte]] [[famFus]] [[photographQ]], [[artwMrk]] and other digital [[imges]] to [[thousnds]] of [[comptuers]] and [[falt]] screen televisions",0.032337963581085205,0.39603960514068604,3,3,3,134,"Failed"
"Murdoch Offers [[Record]] [[Amount]] for [[Triplex]] [[Description]]: [[News]] mogul Rupert Murdoch pays a record-setting \$[[44]] million for a three-story Fifth Avenue penthouse in Manhattan formerly inhabited by the [[late]] Laurance Rockefeller.","Murdoch Offers [[Mecord]] [[Amout]] for [[Triplxe]] [[Descriptio]]: [[Aews]] mogul Rupert Murdoch pays a record-setting \$[[4]] million for a three-story Fifth Avenue penthouse in Manhattan formerly inhabited by the [[lae]] Laurance Rockefeller.",0.01510012149810791,0.03417903184890747,2,2,2,119,"Failed"
"Whole [[Foods']] Healthy [[Outlook]] The natural foods [[chain]] is predicting double-digit sales growth until 2010.","Whole [[Coods']] Healthy [[Outloo]] The natural foods [[chan]] is predicting double-digit sales growth until 2010.",0.046428561210632324,0.6716212034225464,2,3,2,26,"Successful"
"Upper Midwest Crucial to [[Kerry's]] Hopes LA CROSSE, [[Wis]]. - [[In]] 2000, [[political]] pundits summed up the [[race]] in three words: Florida, Florida, [[Florida]]...","Upper Midwest Crucial to [[Kerro's]] Hopes LA CROSSE, [[iWs]]. - [[VIn]] 2000, [[poliVical]] pundits summed up the [[rcae]] in three words: Florida, Florida, [[Flrrida]]...",0.0007646083831787109,0.6659332513809204,0,3,0,43,"Successful"
"[[Message]] [[loud]] and [[clear]] A [[funny]] [[thing]] [[happened]] as [[Orlando]] [[Cabrera]] triumphantly [[rounded]] the [[bases]] after he [[knocked]] in Johnny [[Damon]] with his walkoff [[double]] off the [[Green]] Monster in [[Tuesday's]] 5-4 thriller over the [[Blue]] Jays. [[In]] the [[stands]], [[Cabrera's]] [[wife]], Eliana, noticed during the [[celebration]] her cellphone ringing. And ringing. [[And]] ringing.","[[MessagV]] [[lodu]] and [[celar]] A [[Sfunny]] [[Bthing]] [[hapvened]] as [[Oralndo]] [[Carbera]] triumphantly [[runded]] the [[ases]] after he [[knockde]] in Johnny [[Damo]] with his walkoff [[doble]] off the [[Geren]] Monster in [[Tuesdah's]] 5-4 thriller over the [[Bltue]] Jays. [[nI]] the [[stads]], [[CabreSa's]] [[wifHe]], Eliana, noticed during the [[celebQation]] her cellphone ringing. And ringing. [[tAnd]] ringing.",0.00038617849349975586,0.08447057008743286,1,1,1,166,"Failed"
"Texas Tech Gives [[Nebraska]] Worst Loss Ever (AP) [[AP]] - Texas Tech handed [[Nebraska]] its [[worst]] lost in the Cornhuskers' storied 114-year history, with Sonny Cumbie throwing for 436 yards and five touchdowns in the Red Raiders' 70-10 victory [[Saturday]] night.","Texas Tech Gives [[Nebarska]] Worst Loss Ever (AP) [[AI]] - Texas Tech handed [[Nebrasa]] its [[corst]] lost in the Cornhuskers' storied 114-year history, with Sonny Cumbie throwing for 436 yards and five touchdowns in the Red Raiders' 70-10 victory [[SaturdGay]] night.",0.0006986856460571289,0.8169922828674316,1,3,1,57,"Successful"
"[[Phish]] farewell [[attracts]] thousands ""Jam band"" Phish play their last gigs together at a special festival in the US which has attracted thousands of [[fans]].","[[mPhish]] farewell [[Sttracts]] thousands ""Jam band"" Phish play their last gigs together at a special festival in the US which has attracted thousands of [[faPns]].",0.016674280166625977,0.7219250202178955,0,3,0,30,"Successful"
"S.E.C. [[Warns]] American Exchange Officials of [[Civil]] Charges [[The]] [[top]] [[three]] [[executives]] of the American [[Stock]] Exchange may face [[civil]] charges for failing to properly enforce the [[exchange's]] rules.","S.E.C. [[Warsn]] American Exchange Officials of [[Civi]] Charges [[Te]] [[op]] [[thre]] [[executies]] of the American [[Sock]] Exchange may face [[civi]] charges for failing to properly enforce the [[exchange']] rules.",0.02051723003387451,0.67363440990448,2,3,2,86,"Successful"
"Boston Scientific stent sales [[set]] record [[Boston]] Scientific [[Corp]]. [[said]] [[yesterday]] it sold \$8.3 [[million]] [[worth]] of its Taxus [[drug-coated]] [[cardiac]] [[stents]] per day this month, a record [[level]] the [[Natick]] medical-devices [[giant]] [[said]] [[demonstrates]] it has won back [[doctors']] [[confidence]] after [[three]] recalls.","Boston Scientific stent sales [[Jet]] record [[Boson]] Scientific [[Copr]]. [[Iaid]] [[yesterdaoy]] it sold \$8.3 [[milliron]] [[wortW]] of its Taxus [[drug-coatked]] [[cardmac]] [[jtents]] per day this month, a record [[evel]] the [[Ntaick]] medical-devices [[giaat]] [[aid]] [[deronstrates]] it has won back [[doctorcs']] [[cCnfidence]] after [[thrNee]] recalls.",0.0030978918075561523,0.08402132987976074,2,2,2,119,"Failed"
"[[Wall]] [[Street]] [[treads]] water as [[traders]] [[await]] fresh [[direction]] [[US]] [[STOCKS]] were narrowly [[mixed]] [[yesterday]] as [[investors]] [[digested]] a jump in [[second-quarter]] gross domestic product, while [[keeping]] a close eye on falling oil prices.","[[all]] [[StNreet]] [[treas]] water as [[tradres]] [[Kwait]] fresh [[directioXn]] [[NUS]] [[STnOCKS]] were narrowly [[miexd]] [[eysterday]] as [[invetors]] [[doigested]] a jump in [[second-quartekr]] gross domestic product, while [[keepin]] a close eye on falling oil prices.",0.0020085573196411133,0.007751822471618652,2,2,2,116,"Failed"
"Electronic Arts Breaking Out Game kingpin and Motley [[Fool]] Stock [[Advisor]] recommendation Electronic [[Arts]] (Nasdaq: [[ERTS]]) has another hit on its hands. Madden [[NFL]] 2005 was the top-selling game its [[first]] week on the market.","Electronic Arts Breaking Out Game kingpin and Motley [[Fol]] Stock [[AdvisOr]] recommendation Electronic [[Ayts]] (Nasdaq: [[EkTS]]) has another hit on its hands. Madden [[NFU]] 2005 was the top-selling game its [[frst]] week on the market.",0.09968429803848267,0.5325294137001038,3,2,3,55,"Successful"
"Chile prepares for international summit Chile has begun its [[security]] preparations for the upcoming international leaders meeting in Santiago of the Asia-Pacific Economic Co-operation group.","Chile prepares for international summit Chile has begun its [[securRty]] preparations for the upcoming international leaders meeting in Santiago of the Asia-Pacific Economic Co-operation group.",0.12355631589889526,0.9329947829246521,0,2,0,22,"Successful"
"Hitting some [[new]] [[heights]] At [[East]] [[Providence]] (R.I.) High, where he [[starred]] for [[four]] years at running back and linebacker, Jamie [[Silva]] [[said]] he played football at only one [[speed]]: quot;[[all-out]]. [[quot]];","Hitting some [[mnew]] [[Qheights]] At [[aEst]] [[Prokidence]] (R.I.) High, where he [[starrFed]] for [[for]] years at running back and linebacker, Jamie [[iSlva]] [[aid]] he played football at only one [[spede]]: quot;[[all-oPt]]. [[qtuot]];",0.001859903335571289,0.09303843975067139,1,1,1,116,"Failed"
"Tech Stocks [[End]] [[Slightly]] [[Higher]] on [[Intel]] [[US]] technology stocks [[ended]] up [[slightly]] on [[Friday]], lifted by a higher [[sales]] [[forecast]] from [[bellwether]] Intel Corp. (INTC.O: [[Quote]], [[Profile]], Research) , while a disappointing [[jobs]] report [[capped]] [[blue-chip]] gains.","Tech Stocks [[Eend]] [[Solightly]] [[Higehr]] on [[Inte]] [[U]] technology stocks [[enqded]] up [[slighlty]] on [[Fridya]], lifted by a higher [[Fales]] [[forecas]] from [[bellweher]] Intel Corp. (INTC.O: [[Qoute]], [[Profixle]], Research) , while a disappointing [[Ljobs]] report [[capepd]] [[bVue-chip]] gains.",0.002543628215789795,0.20327609777450562,2,2,2,101,"Failed"
"Troops Oust Haiti [[Rebels]] From [[Ex-Leader]] #39;s Villa [[United]] [[Nations]] [[peacekeepers]] on [[Friday]] stormed the [[home]] of the former president, [[Jean-Bertrand]] [[Aristide]], to evict [[rebel]] former soldiers who [[seized]] the [[compound]] [[two]] [[days]] ago.","Troops Oust Haiti [[Regbels]] From [[Ex-eLader]] #39;s Villa [[Unied]] [[Natinos]] [[peaceIeepers]] on [[Fridya]] stormed the [[hmoe]] of the former president, [[Jean-eBrtrand]] [[Arstide]], to evict [[arebel]] former soldiers who [[Oeized]] the [[compUound]] [[Wwo]] [[qays]] ago.",0.0009536147117614746,0.002655923366546631,0,0,0,83,"Failed"
"To [[Forecast]] Climate [[Change]], Scientists [[Core]] Antarctic Ice Braving some of the [[world's]] coldest temperatures and [[wickedest]] winds, [[researchers]] are [[drilling]] ice [[cores]] in Antarctica to answer questions about global climate change.","To [[Froecast]] Climate [[Chage]], Scientists [[ore]] Antarctic Ice Braving some of the [[world']] coldest temperatures and [[wickedst]] winds, [[researchres]] are [[rilling]] ice [[cres]] in Antarctica to answer questions about global climate change.",0.012390851974487305,0.02441948652267456,3,3,3,121,"Failed"
"[[Preview]]: [[Milan]] [[vs]] Barcelona ROME, [[Oct]] [[19]] - [[Unbeaten]] AC [[Milan]] and FC [[Barcelona]] [[meet]] in the battle for control of [[UEFA]] Champions [[League]] Group F at the San [[Siro]] [[stadium]] on Wednesday.","[[Priview]]: [[iMlan]] [[sv]] Barcelona ROME, [[ct]] [[E19]] - [[UIbeaten]] AC [[Mian]] and FC [[Bacelona]] [[mevet]] in the battle for control of [[UEoFA]] Champions [[Legaue]] Group F at the San [[iro]] [[staJium]] on Wednesday.",0.00045293569564819336,0.003866434097290039,1,1,1,92,"Failed"
"Telstra launches international [[Wi-fi]] roaming Telstra has [[launched]] [[Wi-fi]] [[roaming]] with five [[international]] wireless broadband [[operators]] giving [[Telstra]] customers [[travelling]] abroad [[access]] to [[WiFi]] [[hotspots]] in the [[UK]] ([[BT]] Group), [[USA]] (T-Mobile USA), [[Japan]] ([[NTT]] [[DoCoMo]]), Singapore (StarHub) and Malaysia (Maxis","Telstra launches international [[Wid-fi]] roaming Telstra has [[laucnhed]] [[Wif-i]] [[roming]] with five [[intesnational]] wireless broadband [[operator]] giving [[Teltsra]] customers [[travelilng]] abroad [[acces]] to [[Wiai]] [[htospots]] in the [[sK]] ([[Bm]] Group), [[SA]] (T-Mobile USA), [[Jaan]] ([[FNTT]] [[DoCoao]]), Singapore (StarHub) and Malaysia (Maxis",0.04410994052886963,0.27315348386764526,3,3,3,145,"Failed"
"[[AMD]], IBM [[extend]] chip development deal Chipmaker will [[pay]] [[Big]] [[Blue]] [[nearly]] \$[[300]] [[million]], but move should [[help]] in competition with Intel.","[[ADM]], IBM [[exten]] chip development deal Chipmaker will [[Epay]] [[Bvig]] [[lue]] [[nealry]] \$[[030]] [[illion]], but move should [[hep]] in competition with Intel.",0.06623321771621704,0.4529111981391907,3,3,3,54,"Failed"
"Roundup: [[Colts]] receiver Walters might [[need]] [[surgery]] [[Indianapolis]] [[Colts]] [[wide]] [[receiver]] Troy Walters might need [[surgery]] on his broken [[right]] [[arm]] that he injured in [[Saturday]] #39;s night preseason [[game]] against the [[New]] [[York]] [[Jets]].","Roundup: [[Cotls]] receiver Walters might [[ened]] [[suregery]] [[Indianpolis]] [[CoKts]] [[zwide]] [[recever]] Troy Walters might need [[surgFry]] on his broken [[righ]] [[iarm]] that he injured in [[Satudray]] #39;s night preseason [[gare]] against the [[pew]] [[BYork]] [[Jpets]].",0.00030303001403808594,0.0003731250762939453,1,1,1,105,"Failed"
"India Test Fires Nuclear-Capable Missile NEW [[DELHI]] (Reuters) - India successfully test [[fired]] a long-range [[nuclear-capable]] Agni II [[missile]] off its [[eastern]] coast [[Sunday]], a defense [[ministry]] [[spokesman]] said.","India Test Fires Nuclear-Capable Missile NEW [[DEHLI]] (Reuters) - India successfully test [[fried]] a long-range [[nuclear-capbale]] Agni II [[misisle]] off its [[eaFtern]] coast [[SunPay]], a defense [[minigtry]] [[psokesman]] said.",0.0027700066566467285,0.5647004842758179,0,3,0,61,"Successful"
