"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"On a early Saturday evening, the band was playing the crowd was just starting to meander in. Going further inside in an attempt to avoid the high volume of the band whose audio was piped in throughout the restaurant (I failed) I realized shortly that I must of been missed siting in the middle of the dinning are as the wait staff moved smartly from the kitchen to the front delivering the drinks and food to the patrons. I ask a member of the staff was I sitting in the wrong area and soon service was rendered. \n\nFood, [[nothing]] special but it is more of a bar than a restaurant","On a early Saturday evening, the band was playing the crowd was just starting to meander in. Going further inside in an attempt to avoid the high volume of the band whose audio was piped in throughout the restaurant (I failed) I realized shortly that I must of been missed siting in the middle of the dinning are as the wait staff moved smartly from the kitchen to the front delivering the drinks and food to the patrons. I ask a member of the staff was I sitting in the wrong area and soon service was rendered. \n\nFood, [[noRhing]] special but it is more of a bar than a restaurant",0.3894534707069397,0.6940468549728394,0,1,0,64,"Successful"
"After [[emailing]] my [[experience]] to Food -4-Less I get this email and have yet to [[hear]] [[back]] from any store [[manager]]. I just [[dont]] get it they expect consummers to come back to be [[treated]] bad and, feel like the bad guy. I will [[continue]] to avoid Food-4-Less and is I see a [[sale]] in there [[add]] and just [[take]] it to Walmart for the [[price]] match. Food-4-less has [[lost]] a customer for life.\n\[[nDear]] George-Elliott:\n\nThank you for taking the time to share your experiences from your recent trip to Food 4 Less. I","After [[emaihing]] my [[euxperience]] to Food -4-Less I get this email and have yet to [[heaV]] [[abck]] from any store [[manBager]]. I just [[dot]] get it they expect consummers to come back to be [[terated]] bad and, feel like the bad guy. I will [[contQnue]] to avoid Food-4-Less and is I see a [[asle]] in there [[dad]] and just [[taze]] it to Walmart for the [[prcie]] match. Food-4-less has [[ost]] a customer for life.\n\[[nyear]] George-Elliott:\n\nThank you for taking the time to share your experiences from your recent trip to Food 4 Less. I",0.0008842349052429199,0.5246699452400208,0,1,0,159,"Successful"
"I guess I'm truly in the [[minority]] on this place. So [[many]] of my Yelp friends gave it rave reviews that I was really [[excited]] to try this place when my friend was in town in March.\n\n([[It]] was also one of the only [[places]] that you could get boba at 10pm.)\n\nSo we go inside and there's a [[strange]] mix of smells. At first you're [[like]], \""""[[Oh]], this is different\"""" and I try to associate different with good, but the smells change and you're like, \""""Hmm, not sure if good\"""" with a confused","I guess I'm truly in the [[mionrity]] on this place. So [[Gany]] of my Yelp friends gave it rave reviews that I was really [[ecited]] to try this place when my friend was in town in March.\n\n([[tI]] was also one of the only [[plaNes]] that you could get boba at 10pm.)\n\nSo we go inside and there's a [[srtange]] mix of smells. At first you're [[lke]], \""""[[h]], this is different\"""" and I try to associate different with good, but the smells change and you're like, \""""Hmm, not sure if good\"""" with a confused",0.0020233988761901855,0.6179659366607666,0,1,0,101,"Successful"
"It was [[fun]] to go since I have been to the real one in Munich and the other fake one in Newport, KY. [[The]] food was [[good]] and the dark beer was as I remembered it. My waitress actually was fully fluent in German and her entire family was from Stuttgart, Munich and Frankfurt.......that helped. [[Get]] the poached sausages, you [[can't]] go [[wrong]]!","It was [[un]] to go since I have been to the real one in Munich and the other fake one in Newport, KY. [[Teh]] food was [[gooc]] and the dark beer was as I remembered it. My waitress actually was fully fluent in German and her entire family was from Stuttgart, Munich and Frankfurt.......that helped. [[GAet]] the poached sausages, you [[cant']] go [[Orong]]!",0.0011259913444519043,0.6433974504470825,1,0,1,61,"Successful"
"[[We]] had an [[awesome]] [[lunch]] here!! You get a 3 course lunch for $9.99. It [[includes]] soup OR salad, an appetizer and an [[entree]]. You can choose, [[brown]] rice, fried rice or [[fried]] rice. I had the wonton [[spup]], [[best]] I've [[ever]] had. The broth was [[delicious]]! [[For]] an [[appetizer]] I chose the crab [[wontons]]. I [[could]] [[make]] a [[meal]] of these. [[My]] entree was the Thai shrimp. [[Nice]] [[spicy]] sauce and I [[believe]] it was 8 [[nice]] size shrimp. I opted for the fried rice which was [[fantastic]]. [[They]] give you a [[nice]] size portion on everything. Service","[[W]] had an [[awmsome]] [[lugnch]] here!! You get a 3 course lunch for $9.99. It [[ncludes]] soup OR salad, an appetizer and an [[netree]]. You can choose, [[borwn]] rice, fried rice or [[fride]] rice. I had the wonton [[spuMp]], [[beBt]] I've [[evepr]] had. The broth was [[elicious]]! [[Foe]] an [[appEetizer]] I chose the crab [[wontHons]]. I [[cold]] [[mjke]] a [[mSeal]] of these. [[yM]] entree was the Thai shrimp. [[Nic]] [[spicC]] sauce and I [[elieve]] it was 8 [[nicD]] size shrimp. I opted for the fried rice which was [[faStastic]]. [[Thye]] give you a [[niae]] size portion on everything. Service",0.0008984804153442383,0.03307312726974487,1,1,1,226,"Failed"
"I would have given this a [[one]] [[star]] but the staff was too nice and accomodating to do that. \n\nThe order was:\nCoconut Shrimp\nSeared Tuna Appetizer\nHouse Salad\nPork Chops\n\nThe reason for the opening statement was my order was wrong. I had ordered the pork chops and what came out was a pork tenerloin. My GF ordered a rib eye just above medium but hers came out very well done. The staff was very apologetic and said they would prepare us another order. The manager on duty","I would have given this a [[kne]] [[staNr]] but the staff was too nice and accomodating to do that. \n\nThe order was:\nCoconut Shrimp\nSeared Tuna Appetizer\nHouse Salad\nPork Chops\n\nThe reason for the opening statement was my order was wrong. I had ordered the pork chops and what came out was a pork tenerloin. My GF ordered a rib eye just above medium but hers came out very well done. The staff was very apologetic and said they would prepare us another order. The manager on duty",0.007629752159118652,0.5465528964996338,0,1,0,64,"Successful"
"My [[husbands]] pizza was pretty good but I got the [[pasta]] with marinara and it was [[inedible]]. \n\[[nThere]] was [[little]] to no sauce, the [[pasta]] was so over [[cooked]] it was [[pasty]] and [[gummy]] and I [[ended]] up [[throwing]] it out. \n\nSkip the pasta, order a pizza...at [[least]] you'll be able to eat the pizza :P","My [[huIbands]] pizza was pretty good but I got the [[apsta]] with marinara and it was [[inPdible]]. \n\[[nTherW]] was [[litte]] to no sauce, the [[pasyta]] was so over [[coDoked]] it was [[apsty]] and [[gummv]] and I [[enedd]] up [[thrwowing]] it out. \n\nSkip the pasta, order a pizza...at [[leasb]] you'll be able to eat the pizza :P",0.0008502006530761719,0.5659363269805908,0,1,0,99,"Successful"
"[[Had]] my wedding here, and the place was [[gorgeous]]. It's an older timeshare place, and you can [[tell]] that by the fact they've stopped doing their shuttle to the airport and strip, along with no free wi-fi. The pool was [[amazing]], and my son [[loved]] the water [[slide]]. [[You]] [[can't]] [[beat]] the value, just avoid the \""""free show or hotel credit\"""" [[trap]] for the hard sell when it comes to their timeshares. [[They'll]] try to [[give]] it to you when you ask for your parking [[pass]] - They are a [[well]] oiled sales machine.\n\nMy only real issue","[[bHad]] my wedding here, and the place was [[gorgeou]]. It's an older timeshare place, and you can [[Vell]] that by the fact they've stopped doing their shuttle to the airport and strip, along with no free wi-fi. The pool was [[amazig]], and my son [[Lloved]] the water [[shide]]. [[Yu]] [[ca'nt]] [[beap]] the value, just avoid the \""""free show or hotel credit\"""" [[tap]] for the hard sell when it comes to their timeshares. [[The'yll]] try to [[giev]] it to you when you ask for your parking [[apss]] - They are a [[ell]] oiled sales machine.\n\nMy only real issue",0.010838925838470459,0.5192140340805054,1,0,1,125,"Successful"
"[[fremont]] street experience.. it's a [[free]] show! \n\nit's a [[cool]] place to hang out for awhile, you have the show going on, [[vendors]] and booth to look around... crazy people all dressed up to take pictures. [[And]] [[easy]] [[access]] to any casinos. youi're literally only a few [[steps]] [[away]] from the casino. [[Unlike]] the strip where you think you're a few steps.. but really you're miles away. [[haha]]","[[fremnt]] street experience.. it's a [[frpee]] show! \n\nit's a [[col]] place to hang out for awhile, you have the show going on, [[vgendors]] and booth to look around... crazy people all dressed up to take pictures. [[Afd]] [[asy]] [[accesL]] to any casinos. youi're literally only a few [[cteps]] [[awGay]] from the casino. [[nlike]] the strip where you think you're a few steps.. but really you're miles away. [[hahb]]",0.003918707370758057,0.5129240155220032,1,0,1,80,"Successful"
"[[This]] location closed at [[least]] [[10]] [[minutes]] [[early]]. [[Hours]] [[said]] open to 9. We got there at 8:[[45]]. [[In]] the time it [[took]] to to write this review, no [[less]] than [[five]] [[additional]] people tried to [[enter]] the [[establishment]] to no [[avail]]. The ice cream [[probably]] would have [[tasted]] scrumptious if I had gotten any. I was [[looking]] forward to ending a [[special]] [[night]] with a [[special]] treat. Ben & [[Jerry's]] you have [[made]] me [[sad]].","[[this]] location closed at [[leas]] [[1I]] [[minute]] [[erly]]. [[Hous]] [[sid]] open to 9. We got there at 8:[[5]]. [[IQ]] the time it [[too]] to to write this review, no [[les]] than [[fiva]] [[daditional]] people tried to [[etner]] the [[establihment]] to no [[aval]]. The ice cream [[prbably]] would have [[ttasted]] scrumptious if I had gotten any. I was [[lookimng]] forward to ending a [[spceial]] [[niht]] with a [[Opecial]] treat. Ben & [[Jeryr's]] you have [[amde]] me [[ad]].",0.0006710290908813477,0.20783960819244385,0,0,0,213,"Failed"
"[[I've]] been meaning to drop by Naka Sushi for a while, but finally got the chance today after finishing up my work day. The environment itself is very comfortable and they have TVs with ESPN on them so one thing down for myself. The lunch price is very [[reasonable]] for [[AYCE]] sushi. I didn't stuff my face as full as I usually do, but I did [[try]] a few items such as the Tako, Surf Clam, a Tod roll?, muscles, and the white tuna. Everything was [[really]] [[good]], the only real [[complaint]] I had was that the Tod roll seemed to break [[apart]] really easily","[[I're]] been meaning to drop by Naka Sushi for a while, but finally got the chance today after finishing up my work day. The environment itself is very comfortable and they have TVs with ESPN on them so one thing down for myself. The lunch price is very [[raasonable]] for [[YCE]] sushi. I didn't stuff my face as full as I usually do, but I did [[tyr]] a few items such as the Tako, Surf Clam, a Tod roll?, muscles, and the white tuna. Everything was [[realmly]] [[goo]], the only real [[comlpaint]] I had was that the Tod roll seemed to break [[paart]] really easily",0.001476585865020752,0.5885036587715149,1,0,1,143,"Successful"
"I have dealt with [[Clyde]] (the owner) and his staff for 30+ years. [[You]] can not stay in business that long if service and product availability is lacking. It is just the [[opposite]]. Pricing has ALWAYS been good. Service has ALWAYS been solid and consistent over all these decades. [[Of]] [[course]], [[clientele]] has changed, and changed dramatically in the last several years. Impulse buyers are coming out in droves. [[An]] undereducated and sensitive lot they are. Expectations all over the board. The Pistol Parlour has weathered these fluctuations in the market far [[better]] than ANY shop in the Phoenix metropolitan area.","I have dealt with [[Cfyde]] (the owner) and his staff for 30+ years. [[Yoyu]] can not stay in business that long if service and product availability is lacking. It is just the [[opposiee]]. Pricing has ALWAYS been good. Service has ALWAYS been solid and consistent over all these decades. [[ONf]] [[courQe]], [[clienKtele]] has changed, and changed dramatically in the last several years. Impulse buyers are coming out in droves. [[nA]] undereducated and sensitive lot they are. Expectations all over the board. The Pistol Parlour has weathered these fluctuations in the market far [[etter]] than ANY shop in the Phoenix metropolitan area.",0.011399567127227783,0.6382021903991699,1,0,1,88,"Successful"
"I've tried this place twice and each time the anticipation was greater than the [[end]] result. \n\nThe [[idea]] is so exciting because the possibilities seem endless. You can pay for unlimited meals or just one, but either way it seems a little expensive for what you get. They give you 2 bowls - one for your food and a smaller one for your sauce. You build your meal by going through a buffet line and choosing your meat(s), veggies, seasoning, and sauce. You can pile it high to the point of overflowing or you can keep it small. Tip: the veggies really shrink when cooked so your bowl","I've tried this place twice and each time the anticipation was greater than the [[enxd]] result. \n\nThe [[ider]] is so exciting because the possibilities seem endless. You can pay for unlimited meals or just one, but either way it seems a little expensive for what you get. They give you 2 bowls - one for your food and a smaller one for your sauce. You build your meal by going through a buffet line and choosing your meat(s), veggies, seasoning, and sauce. You can pile it high to the point of overflowing or you can keep it small. Tip: the veggies really shrink when cooked so your bowl",0.13165855407714844,0.6556944847106934,0,1,0,69,"Successful"
"Meh. We went back and we were disappointed. Somehow the slaw was more limp, the burger was less tasty, and the lentil soup was revolting. It tasted like perfume. Odd.","Meh. We went back and we were disappointed. Somehow the slaw was more limp, the burger was less tasty, and the lentil soup was revolting. It tasted like perfume. Odd.",0.9993790984153748,0.9993790984153748,0,0,1,1,"Skipped"
"Boring. [[The]] [[waitress]] bored [[us]] with her [[lack]] of [[interest]]. [[This]] is my [[3rd]] [[visit]] and the thrill has [[gone]]. [[Next]] time I will [[save]] the [[money]] and [[hit]] the drive up at [[Taco]] [[Bell]]. I am [[sorry]] I [[bothered]] to ask for more [[tea]]. I know you [[we're]] [[busy]] texting or [[smoking]] or [[discussing]] what you did last [[night]]. I won't [[bother]] you again.","Boring. [[he]] [[waiWtress]] bored [[Vus]] with her [[lHck]] of [[rnterest]]. [[TEhis]] is my [[r3d]] [[Pvisit]] and the thrill has [[goe]]. [[NJxt]] time I will [[sav]] the [[moqey]] and [[hUit]] the drive up at [[Tcao]] [[ell]]. I am [[sortry]] I [[Jothered]] to ask for more [[eta]]. I know you [[uwe're]] [[Ubusy]] texting or [[smoing]] or [[dCscussing]] what you did last [[nighp]]. I won't [[botfher]] you again.",0.0006213188171386719,0.6741092205047607,0,1,0,162,"Successful"
"Coffee: Decent, but didn't blow my skirt up\nSet-up: Nice decor, lots of room to spread out\nService: [[Awful]]. Don't make me feel like I'm inconveniencing you. I can and will take my business where it's appreciated (Fair Trade, Cartel/Conspire or Lux, for example)\nAtmosphere: TURN THE FRIGGIN ELECTRONICA DOWN! I enjoy scheduling meetings off-site but not where I need to use sign language to communicate with my vendors. \n\nIMPORTANT: My experiences at L","Coffee: Decent, but didn't blow my skirt up\nSet-up: Nice decor, lots of room to spread out\nService: [[Aful]]. Don't make me feel like I'm inconveniencing you. I can and will take my business where it's appreciated (Fair Trade, Cartel/Conspire or Lux, for example)\nAtmosphere: TURN THE FRIGGIN ELECTRONICA DOWN! I enjoy scheduling meetings off-site but not where I need to use sign language to communicate with my vendors. \n\nIMPORTANT: My experiences at L",0.13568717241287231,0.5847752094268799,0,1,0,56,"Successful"
"[[Decent]] Americanized Chinese food along with the staple salad bar fixings. The carved roast beef was [[moist]], [[tender]], and [[flavorful]]. [[The]] beef gravy appeared to be [[made]] from the roast and not a can or a package.\n\nI agree with Heather C., The Crab Ragoon, [[Mmmmmmmmm]] ! I'm [[also]] a fan of the peanut chicken.\n\[[nThe]] wait staff was [[attentive]] about refilling drinks and removing used dishes.\n\n$11 for dinner and $1 for soda hard to find much like it in Madison.","[[DecQnt]] Americanized Chinese food along with the staple salad bar fixings. The carved roast beef was [[moiIst]], [[trender]], and [[flakorful]]. [[ThRe]] beef gravy appeared to be [[mMde]] from the roast and not a can or a package.\n\nI agree with Heather C., The Crab Ragoon, [[Mmmmmmmm]] ! I'm [[aslo]] a fan of the peanut chicken.\n\[[nTh]] wait staff was [[attenitve]] about refilling drinks and removing used dishes.\n\n$11 for dinner and $1 for soda hard to find much like it in Madison.",0.007032990455627441,0.8080273866653442,1,0,1,98,"Successful"
"It's been quite a while since I came to CPK. I came (somewhat) resistantly for dinner to meet friends. My last visit to this location provided medocure service (at best) and a gummy under cooked pizza and a somewhat wilted salad. I have to say that this trip that both the service and the food were markedly [[improved]]. Funny, but I went to a pizza place but strangly enough I typically don't seem to order pizza. I decided to try one of their new salads, the Moroccan-Spiced Chicken. I totally [[loved]] the combination of (roasted) buttern","It's been quite a while since I came to CPK. I came (somewhat) resistantly for dinner to meet friends. My last visit to this location provided medocure service (at best) and a gummy under cooked pizza and a somewhat wilted salad. I have to say that this trip that both the service and the food were markedly [[improvd]]. Funny, but I went to a pizza place but strangly enough I typically don't seem to order pizza. I decided to try one of their new salads, the Moroccan-Spiced Chicken. I totally [[lvoed]] the combination of (roasted) buttern",0.002957761287689209,0.5055140256881714,1,0,1,69,"Successful"
"[[great]] brunch!","[[geat]] brunch!",0.004600703716278076,0.0475042462348938,1,1,1,7,"Failed"
"I have to write in [[regards]] to their [[service]] recovery and [[poor]] [[customer]] service. [[They]] take reservations for parties of 4 or more but any less than that, you have to wait. When I called to ask about this policy, especially due to the below zero temperatures today, they could not do [[anything]] for me but [[rather]] said I would have to come in and see what happened. [[This]] is the sort of business that I won't [[go]] to [[ever]] again because of the [[poor]] [[customer]] service - we had their [[sushi]] once before and it was very good but I can't stand to frequent a place with a terrible manager.","I have to write in [[reeards]] to their [[srevice]] recovery and [[pooxr]] [[customIr]] service. [[Ehey]] take reservations for parties of 4 or more but any less than that, you have to wait. When I called to ask about this policy, especially due to the below zero temperatures today, they could not do [[anythiJng]] for me but [[rther]] said I would have to come in and see what happened. [[Tihs]] is the sort of business that I won't [[g]] to [[evter]] again because of the [[poro]] [[cstomer]] service - we had their [[susi]] once before and it was very good but I can't stand to frequent a place with a terrible manager.",0.0006265044212341309,0.28212594985961914,0,0,0,234,"Failed"
"[[Not]] good at all. [[Cooking]] meat then [[putting]] BBQ sauce on it is not real BBQ! The guy who seated us was a dick, and the [[waitress]] got my order wrong...completely [[wrong]]...like I ordered BBQ chicken and got a pulled chicken sandwich wrong. [[They]] may [[actually]] [[cook]] their meat [[right]] for some [[items]], but the [[chicken]] on my pulled chicken sandwich (which I didn't even [[order]]) was basically like boiled chicken with BBQ sauce on it! [[Stay]] away.","[[Nto]] good at all. [[Coking]] meat then [[puting]] BBQ sauce on it is not real BBQ! The guy who seated us was a dick, and the [[waitrses]] got my order wrong...completely [[wrng]]...like I ordered BBQ chicken and got a pulled chicken sandwich wrong. [[Tehy]] may [[actully]] [[cKook]] their meat [[cight]] for some [[tiems]], but the [[chicke]] on my pulled chicken sandwich (which I didn't even [[rder]]) was basically like boiled chicken with BBQ sauce on it! [[xStay]] away.",0.0006197690963745117,0.0006359219551086426,0,0,0,246,"Failed"
"[[Amazing]] selection, quite [[tasty]] (but [[generally]] not quite delicious) [[food]]. Fish was [[nicely]] [[cooked]], and [[sushi]] was [[reasonably]] [[fresh]]. [[Pastas]] [[seemed]] a [[bit]] [[warmed]] over, and the [[desserts]] were uniformly too sweet for my taste.\n\[[nStill]], though, with at least a handful of [[standouts]] (smoked salmon! shrimp cocktail!, surprisingly [[tasty]] pizza!)... you're [[likely]] to get your money's worth if you're at all hungry, especially if you're impressed by the insane variety of foods like I was.\n\nI actually went twice... once Thursday night at 9:30pm for a late dinner ($","[[AmazinZ]] selection, quite [[tatsy]] (but [[generadlly]] not quite delicious) [[foFod]]. Fish was [[nicley]] [[cookeI]], and [[suQhi]] was [[erasonably]] [[fersh]]. [[Pnstas]] [[eemed]] a [[pit]] [[wamred]] over, and the [[esserts]] were uniformly too sweet for my taste.\n\[[ntill]], though, with at least a handful of [[standots]] (smoked salmon! shrimp cocktail!, surprisingly [[tasy]] pizza!)... you're [[lkiely]] to get your money's worth if you're at all hungry, especially if you're impressed by the insane variety of foods like I was.\n\nI actually went twice... once Thursday night at 9:30pm for a late dinner ($",0.013538777828216553,0.5976800322532654,1,0,1,142,"Successful"
