"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Murdoch]] Offers Record Amount for [[Triplex]] Description: News [[mogul]] Rupert [[Murdoch]] [[pays]] a record-setting \$[[44]] [[million]] for a [[three-story]] [[Fifth]] [[Avenue]] penthouse in Manhattan [[formerly]] inhabited by the [[late]] [[Laurance]] Rockefeller.","[[Mrudoch]] Offers Record Amount for [[Trkiplex]] Description: News [[mogu]] Rupert [[Yurdoch]] [[pas]] a record-setting \$[[4]] [[millon]] for a [[threestory]] [[mFifth]] [[Avenu]] penthouse in Manhattan [[foOrmerly]] inhabited by the [[laet]] [[Laruance]] Rockefeller.",0.015997886657714844,0.24577903747558594,2,2,2,84,"Failed"
"Upper Midwest Crucial to [[Kerry's]] [[Hopes]] [[LA]] [[CROSSE]], Wis. - In 2000, political pundits [[summed]] up the [[race]] in [[three]] [[words]]: [[Florida]], Florida, [[Florida]]...","Upper Midwest Crucial to [[Kerr's]] [[oHpes]] [[A]] [[CRCSSE]], Wis. - In 2000, political pundits [[summeJd]] up the [[racQ]] in [[tree]] [[wors]]: [[Flroida]], Florida, [[Flroida]]...",0.0006700754165649414,0.001249074935913086,0,0,0,75,"Failed"
"Message loud and clear A funny [[thing]] [[happened]] as Orlando Cabrera triumphantly rounded the bases after he [[knocked]] in Johnny Damon with his walkoff double off the Green Monster in Tuesday's [[5-4]] thriller over the Blue Jays. In the [[stands]], Cabrera's [[wife]], [[Eliana]], noticed during the [[celebration]] her [[cellphone]] [[ringing]]. And [[ringing]]. And [[ringing]].","Message loud and clear A funny [[thng]] [[happeed]] as Orlando Cabrera triumphantly rounded the bases after he [[koncked]] in Johnny Damon with his walkoff double off the Green Monster in Tuesday's [[E5-4]] thriller over the Blue Jays. In the [[stBands]], Cabrera's [[xwife]], [[Elana]], noticed during the [[celebation]] her [[celphone]] [[rinIging]]. And [[ringin]]. And [[Uringing]].",0.0025557279586791992,0.013508379459381104,1,1,1,181,"Failed"
"Texas [[Tech]] Gives Nebraska Worst Loss Ever ([[AP]]) [[AP]] - Texas Tech handed Nebraska its worst [[lost]] in the [[Cornhuskers']] [[storied]] 114-year history, with [[Sonny]] [[Cumbie]] throwing for [[436]] [[yards]] and [[five]] touchdowns in the [[Red]] Raiders' [[70-10]] [[victory]] [[Saturday]] [[night]].","Texas [[Teh]] Gives Nebraska Worst Loss Ever ([[vP]]) [[PA]] - Texas Tech handed Nebraska its worst [[lots]] in the [[Cornhsukers']] [[storiyed]] 114-year history, with [[Snony]] [[Cumbe]] throwing for [[p436]] [[yarsd]] and [[fvive]] touchdowns in the [[Rped]] Raiders' [[70-0]] [[victoy]] [[SaturXday]] [[nigh]].",0.0004813671112060547,0.0013027787208557129,1,1,1,113,"Failed"
"S.E.C. Warns American Exchange Officials of Civil Charges The top three executives of the American [[Stock]] Exchange may face civil charges for failing to properly enforce the exchange's rules.","S.E.C. Warns American Exchange Officials of Civil Charges The top three executives of the American [[SCock]] Exchange may face civil charges for failing to properly enforce the exchange's rules.",0.036210596561431885,0.8614400029182434,2,3,2,30,"Successful"
"Phish farewell attracts thousands ""Jam [[band]]"" [[Phish]] play their last gigs together at a special [[festival]] in the US which has attracted [[thousands]] of [[fans]].","Phish farewell attracts thousands ""Jam [[banQd]]"" [[PUhish]] play their last gigs together at a special [[fNestival]] in the US which has attracted [[htousands]] of [[fZans]].",0.01931452751159668,0.6827279925346375,0,3,0,37,"Successful"
"[[Boston]] Scientific stent sales set record [[Boston]] Scientific [[Corp]]. said [[yesterday]] it sold \$8.3 [[million]] [[worth]] of its [[Taxus]] [[drug-coated]] [[cardiac]] [[stents]] [[per]] [[day]] this month, a [[record]] level the [[Natick]] medical-devices giant said demonstrates it has won [[back]] [[doctors']] confidence after three recalls.","[[Bosthon]] Scientific stent sales set record [[Bosto]] Scientific [[oCrp]]. said [[yestoerday]] it sold \$8.3 [[mKllion]] [[wortG]] of its [[Taeus]] [[drg-coated]] [[cardica]] [[stenLts]] [[pe]] [[dOay]] this month, a [[ercord]] level the [[Natcik]] medical-devices giant said demonstrates it has won [[bac]] [[doZctors']] confidence after three recalls.",0.007982015609741211,0.5456311702728271,2,3,2,112,"Successful"
"Electronic Arts Breaking Out [[Game]] kingpin and [[Motley]] Fool Stock Advisor recommendation Electronic Arts (Nasdaq: ERTS) has another hit on its hands. Madden NFL 2005 was the top-selling game its first week on the market.","Electronic Arts Breaking Out [[aGme]] kingpin and [[otley]] Fool Stock Advisor recommendation Electronic Arts (Nasdaq: ERTS) has another hit on its hands. Madden NFL 2005 was the top-selling game its first week on the market.",0.13807034492492676,0.5917046070098877,3,2,3,35,"Successful"
"[[Wall]] [[Street]] [[treads]] water as traders await fresh [[direction]] [[US]] [[STOCKS]] were narrowly mixed [[yesterday]] as [[investors]] [[digested]] a [[jump]] in [[second-quarter]] gross domestic product, while [[keeping]] a close eye on falling [[oil]] prices.","[[Pall]] [[Sreet]] [[treadp]] water as traders await fresh [[directio]] [[S]] [[SOCKS]] were narrowly mixed [[yesterdya]] as [[investos]] [[digestev]] a [[juep]] in [[secondq-uarter]] gross domestic product, while [[ekeping]] a close eye on falling [[oli]] prices.",0.007497429847717285,0.018405795097351074,2,2,2,130,"Failed"
"[[Hitting]] some [[new]] [[heights]] [[At]] East [[Providence]] (R.I.) High, where he [[starred]] for [[four]] [[years]] at running back and [[linebacker]], [[Jamie]] [[Silva]] [[said]] he played [[football]] at only one speed: quot;[[all-out]]. quot;","[[iHtting]] some [[npw]] [[heigIts]] [[t]] East [[ProvZidence]] (R.I.) High, where he [[starerd]] for [[fou]] [[eyars]] at running back and [[liebacker]], [[mamie]] [[Silv]] [[sid]] he played [[foodball]] at only one speed: quot;[[Ball-out]]. quot;",0.0014442801475524902,0.014078319072723389,1,1,1,110,"Failed"
"Chile prepares for international [[summit]] Chile has begun its [[security]] preparations for the [[upcoming]] international [[leaders]] meeting in Santiago of the [[Asia-Pacific]] Economic [[Co-operation]] [[group]].","Chile prepares for international [[summi]] Chile has begun its [[securnity]] preparations for the [[upoming]] international [[leaedrs]] meeting in Santiago of the [[Asia-PacifDc]] Economic [[Coo-peration]] [[goup]].",0.11029332876205444,0.6355868577957153,0,2,0,82,"Successful"
"Tech [[Stocks]] End Slightly Higher on Intel US technology [[stocks]] ended up slightly on [[Friday]], [[lifted]] by a higher sales [[forecast]] from [[bellwether]] [[Intel]] Corp. (INTC.O: [[Quote]], [[Profile]], Research) , while a disappointing jobs report capped [[blue-chip]] gains.","Tech [[Socks]] End Slightly Higher on Intel US technology [[stocsk]] ended up slightly on [[Firday]], [[lifteTd]] by a higher sales [[foFecast]] from [[bellwethe]] [[ntel]] Corp. (INTC.O: [[Suote]], [[ProfiYe]], Research) , while a disappointing jobs report capped [[ble-chip]] gains.",0.005191504955291748,0.6801654100418091,2,3,2,71,"Successful"
"To Forecast Climate Change, Scientists [[Core]] Antarctic Ice Braving some of the world's coldest temperatures and wickedest winds, [[researchers]] are drilling ice cores in Antarctica to answer questions about global climate [[change]].","To Forecast Climate Change, Scientists [[core]] Antarctic Ice Braving some of the world's coldest temperatures and wickedest winds, [[researchrs]] are drilling ice cores in Antarctica to answer questions about global climate [[changB]].",0.018342137336730957,0.029732227325439453,3,3,3,120,"Failed"
"Troops Oust [[Haiti]] [[Rebels]] From [[Ex-Leader]] #[[39]];s Villa United Nations peacekeepers on Friday stormed the [[home]] of the [[former]] president, [[Jean-Bertrand]] Aristide, to [[evict]] [[rebel]] [[former]] [[soldiers]] who seized the [[compound]] [[two]] days [[ago]].","Troops Oust [[HaiVti]] [[eRbels]] From [[Ex-Lader]] #[[3]];s Villa United Nations peacekeepers on Friday stormed the [[hmoe]] of the [[fomer]] president, [[Jeaen-Bertrand]] Aristide, to [[eivct]] [[rebdel]] [[ofrmer]] [[soldeirs]] who seized the [[compund]] [[tow]] days [[agso]].",0.0006963014602661133,0.0009483695030212402,0,0,0,92,"Failed"
"[[Preview]]: [[Milan]] vs Barcelona [[ROME]], [[Oct]] [[19]] - Unbeaten [[AC]] Milan and [[FC]] [[Barcelona]] meet in the battle for [[control]] of [[UEFA]] Champions League Group F at the [[San]] [[Siro]] [[stadium]] on Wednesday.","[[Previw]]: [[Mlan]] vs Barcelona [[ROMUE]], [[Ot]] [[1m]] - Unbeaten [[A]] Milan and [[FF]] [[Barcelna]] meet in the battle for [[pontrol]] of [[UEF]] Champions League Group F at the [[Can]] [[Sirro]] [[stadim]] on Wednesday.",0.0007644891738891602,0.0014844536781311035,1,1,1,101,"Failed"
"Telstra launches international Wi-fi roaming Telstra has [[launched]] [[Wi-fi]] [[roaming]] with five [[international]] wireless broadband operators [[giving]] [[Telstra]] [[customers]] [[travelling]] abroad access to WiFi hotspots in the [[UK]] ([[BT]] Group), [[USA]] (T-Mobile [[USA]]), [[Japan]] (NTT [[DoCoMo]]), Singapore (StarHub) and [[Malaysia]] (Maxis","Telstra launches international Wi-fi roaming Telstra has [[launchted]] [[Wif-i]] [[rNaming]] with five [[intersational]] wireless broadband operators [[givng]] [[Tehstra]] [[custmers]] [[traveling]] abroad access to WiFi hotspots in the [[KU]] ([[TB]] Group), [[SUA]] (T-Mobile [[US]]), [[eapan]] (NTT [[DoDoMo]]), Singapore (StarHub) and [[alaysia]] (Maxis",0.03318732976913452,0.07286369800567627,3,3,3,174,"Failed"
"[[AMD]], [[IBM]] extend chip [[development]] deal Chipmaker will pay Big Blue nearly \$300 million, but move should help in competition with [[Intel]].","[[MD]], [[BM]] extend chip [[Jevelopment]] deal Chipmaker will pay Big Blue nearly \$300 million, but move should help in competition with [[InSel]].",0.057979702949523926,0.9617317318916321,3,2,3,34,"Successful"
"Roundup: Colts receiver Walters might need surgery [[Indianapolis]] Colts wide receiver [[Troy]] Walters might need [[surgery]] on his broken right [[arm]] that he injured in [[Saturday]] #[[39]];s night preseason game against the New York Jets.","Roundup: Colts receiver Walters might need surgery [[Indianaplois]] Colts wide receiver [[Try]] Walters might need [[sutrgery]] on his broken right [[ram]] that he injured in [[Slaturday]] #[[93]];s night preseason game against the New York Jets.",0.00047659873962402344,0.0005029439926147461,1,1,1,140,"Failed"
"[[India]] Test Fires [[Nuclear-Capable]] Missile NEW DELHI (Reuters) - India successfully test fired a long-range [[nuclear-capable]] [[Agni]] II [[missile]] off its [[eastern]] coast Sunday, a [[defense]] ministry spokesman said.","[[Inda]] Test Fires [[Ncclear-Capable]] Missile NEW DELHI (Reuters) - India successfully test fired a long-range [[uclear-capable]] [[ABni]] II [[missilc]] off its [[easLtern]] coast Sunday, a [[dexense]] ministry spokesman said.",0.004332542419433594,0.9184447526931763,0,3,0,52,"Successful"
"[[Blue]] chip [[lowers]] long-term [[growth]] targets [[NEW]] YORK ([[CBS]].[[MW]]) -- Coca-Cola Co. [[said]] [[Thursday]] it anticipates [[weakness]] in [[several]] key [[markets]] in 2005 and lowered [[long-term]] targets for both [[volume]] and [[operating]] income growth.","[[BluQe]] chip [[loweQrs]] long-term [[growtp]] targets [[EW]] YORK ([[CXS]].[[Mm]]) -- Coca-Cola Co. [[sadi]] [[Thusrday]] it anticipates [[weaknes]] in [[sVveral]] key [[tmarkets]] in 2005 and lowered [[longterm]] targets for both [[olume]] and [[operatinV]] income growth.",0.00515061616897583,0.14279389381408691,2,2,2,111,"Failed"
"Dar Al [[Hayat]] The United [[States]] and Russia have met over one common [[thing]]: their war on [[terrorism]], despite the fact that Washington and Moscow will definitely argue that the terrorism each one is fighting is different from the other.","Dar Al [[Habyat]] The United [[Stats]] and Russia have met over one common [[thinPg]]: their war on [[tGrrorism]], despite the fact that Washington and Moscow will definitely argue that the terrorism each one is fighting is different from the other.",0.01580822467803955,0.9631460309028625,0,1,0,40,"Successful"
