"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Badgers [[fans]] hyped about [[teams]] [[undefeated]] [[season]] Never in the [[University]] of [[Wisconsin]] football programs 115-year [[history]] have the Badgers been 10-0. That [[could]] [[happen]] [[today]] in [[East]] [[Lansing]], Mich.","Badgers [[people]] hyped about [[their]] [[first]] [[year]] Never in the [[u]] of [[wisconsin]] football programs 115-year [[record]] have the Badgers been 10-0. That [[can]] [[live]] [[forever]] in [[the]] [[michigan]], Mich.",0.0007432103157043457,0.0036296844482421875,1,1,1,153,"Failed"
"Rights [[activist]] [[blasts]] [[Putin]] [[A]] leading human rights [[activist]] has [[poured]] scorn over Russian [[President]] [[Vladimir]] [[Putin]] #[[39]];s hardline [[policy]] in breakaway Chechnya and [[urged]] him to [[negotiate]] with Chechen [[leader]] Aslan Maskhadov.","Rights [[group]] [[in]] [[russia]] [[the]] leading human rights [[platform]] has [[spread]] scorn over Russian [[presidential]] [[vladimir]] [[sh]] #[[43]];s hardline [[policies]] in breakaway Chechnya and [[asked]] him to [[contract]] with Chechen [[president]] Aslan Maskhadov.",0.0008322000503540039,0.0013094544410705566,0,0,0,139,"Failed"
"Storm wins [[WNBA]] title, beating Connecticut 74-60 Betty [[Lennox]] and the [[Seattle]] [[Storm]] gave the city its [[first]] major [[professional]] [[sports]] [[title]] in 25 [[years]] -- and [[made]] Anne Donovan the [[first]] [[female]] [[championship]] [[coach]] in [[WNBA]] history.","Storm wins [[softball]] title, beating Connecticut 74-60 Betty [[french]] and the [[vancouver]] [[storm]] gave the city its [[2nd]] major [[american]] [[hockey]] [[titles]] in 25 [[year]] -- and [[was]] Anne Donovan the [[1st]] [[woman]] [[cup]] [[manager]] in [[hers]] history.",0.0006502270698547363,0.002337813377380371,1,1,1,166,"Failed"
"[[Weak]] industrial [[output]] weighs on British growth (AFP) AFP - Britain's [[industrial]] sector appears to have been a bigger drag on overall [[economic]] growth in the [[third]] quarter than was first assumed.","[[high]] industrial [[emissions]] weighs on British growth (AFP) AFP - Britain's [[iron]] sector appears to have been a bigger drag on overall [[industry]] growth in the [[past]] quarter than was first assumed.",0.12641751766204834,0.5426038503646851,2,0,2,63,"Successful"
"DaimlerChrysler, [[GM]] team on hybrids DaimlerChrysler and [[General]] [[Motors]] will jointly develop new hybrid motors to [[compete]] against Japanese [[rivals]] on the fuel-saving technology that reduces harmful [[emissions]], the companies [[said]] [[Monday]].","DaimlerChrysler, [[toyota]] team on hybrids DaimlerChrysler and [[toyota]] [[motors]] will jointly develop new hybrid motors to [[race]] against Japanese [[manufacturers]] on the fuel-saving technology that reduces harmful [[epa]], the companies [[told]] [[statement]].",0.11248922348022461,0.54599529504776,2,3,2,104,"Successful"
"Debian rejects Sender [[ID]] The Debian [[Linux]] [[group]] will not [[deploy]] the Sender [[ID]] anti-spam [[standard]], because Microsoft #[[39]];s [[license]] [[terms]] do not [[fit]] [[within]] its free-software [[guidelines]].","Debian rejects Sender [[as]] The Debian [[dvd]] [[consortium]] will not [[license]] the Sender [[ink]] anti-spam [[standards]], because Microsoft #[[4]];s [[patent]] [[agreements]] do not [[respect]] [[the]] its free-software [[regulations]].",0.004212081432342529,0.008307576179504395,3,3,3,122,"Failed"
"[[Madonna]] weighs in on [[Iraq]] [[Madonna]] made a [[rare]] foray into [[politics]] [[Tuesday]], [[calling]] for her home country to [[withdraw]] its troops from [[Iraq]] during an interview with [[British]] radio, [[reports]] Agence France-Presse.","[[of]] weighs in on [[turkey]] [[madonna]] made a [[notable]] foray into [[us]] [[on]], [[called]] for her home country to [[remove]] its troops from [[isil]] during an interview with [[american]] radio, [[and]] Agence France-Presse.",0.0010982751846313477,0.654515266418457,0,3,0,114,"Successful"
"Free gin for UK juniper spotters The first [[volunteers]] to sign up for a survey of the [[endangered]] [[juniper]] [[shrub]] in Britain will win a [[free]] [[bottle]] of gin.","Free gin for UK juniper spotters The first [[winners]] to sign up for a survey of the [[vulnerable]] [[willow]] [[plant]] in Britain will win a [[discount]] [[bottles]] of gin.",0.13154613971710205,0.6041097640991211,3,2,3,72,"Successful"
"S. [[Carolina]] Gets Spurrier [[Steve]] Spurrier takes over at [[South]] [[Carolina]] on [[Tuesday]], [[returning]] to the [[college]] [[ranks]] after a three-year [[absence]], and replacing [[Lou]] Holtz.","S. [[america]] Gets Spurrier [[john]] Spurrier takes over at [[southern]] [[america]] on [[the]], [[winning]] to the [[school]] [[title]] after a three-year [[hiatus]], and replacing [[john]] Holtz.",0.0004686117172241211,0.005839705467224121,1,1,1,137,"Failed"
"Kaman itching to [[play]] [[despite]] [[recent]] surgery [[As]] a perpetual [[losing]] [[franchise]], the Clippers have been [[known]] to [[find]] [[motivation]] in [[strange]] [[places]], [[especially]] when they are [[far]] out of the [[playoff]] race.","Kaman itching to [[see]] [[the]] [[the]] surgery [[of]] a perpetual [[last]] [[franchises]], the Clippers have been [[the]] to [[build]] [[team]] in [[new]] [[homes]], [[and]] when they are [[close]] out of the [[team]] race.",0.0004971027374267578,0.003603637218475342,1,1,1,161,"Failed"
"Moscow: Space Station [[Has]] [[Lots]] of [[Oxygen]] [[The]] [[crew]] of the International Space [[Station]] is not in [[danger]] of [[running]] out of [[oxygen]], Russian [[controllers]] [[said]] [[Friday]]. Gennady Padalka and [[Michael]] Fincke are breathing [[oxygen]] from [[reserves]] [[aboard]] the station, Itar-Tass [[reported]].","Moscow: Space Station [[is]] [[heavy]] of [[oil]] [[a]] [[staff]] of the International Space [[station]] is not in [[threatening]] of [[falling]] out of [[oil]], Russian [[authorities]] [[claimed]] [[daily]]. Gennady Padalka and [[a]] Fincke are breathing [[calm]] from [[gas]] [[onboard]] the station, Itar-Tass [[said]].",0.00598675012588501,0.1332836151123047,3,3,3,183,"Failed"
"Americans to Attend Trade Talks in Cuba ([[AP]]) [[AP]] - Two years ago in December, fewer than 30 U.S. business representatives came to Havana to sign agreements with Cuban officials to export food to the Caribbean island. This week, Cuba expects more than 340 people #151; primarily producers of American farm goods #151; to attend the latest round of talks, in which communist officials hope to sign deals worth about #36;100 million.","Americans to Attend Trade Talks in Cuba ([[sam]]) [[a]] - Two years ago in December, fewer than 30 U.S. business representatives came to Havana to sign agreements with Cuban officials to export food to the Caribbean island. This week, Cuba expects more than 340 people #151; primarily producers of American farm goods #151; to attend the latest round of talks, in which communist officials hope to sign deals worth about #36;100 million.",0.05802929401397705,0.5895633697509766,0,2,0,71,"Successful"
"Annan [[Names]] [[New]] [[Chief]] of [[Staff]], [[Reform]] Push Seen UNITED [[NATIONS]] ([[Reuters]]) - U.N. Secretary-General Kofi Annan on [[Monday]] [[chose]] the [[head]] of a high-profile U.[[N]]. [[agency]] as his [[new]] [[chief]] of [[staff]] to [[help]] institute [[reforms]] and [[combat]] allegations of scandals.","Annan [[appointed]] [[former]] [[member]] of [[strategy]], [[development]] Push Seen UNITED [[in]] ([[2015]]) - U.N. Secretary-General Kofi Annan on [[friday]] [[choose]] the [[heads]] of a high-profile U.[[f]]. [[organisation]] as his [[permanent]] [[chair]] of [[policy]] to [[assist]] institute [[cuts]] and [[fight]] allegations of scandals.",0.0008590221405029297,0.021886110305786133,0,0,0,212,"Failed"
"Lukas, Baffert, Frankel, [[Bailey]] [[must]] [[mean]] it #[[39]];s [[Breeders]] #[[39]]; Cup [[If]] [[D]]. [[Wayne]] [[Lukas]], [[Bob]] Baffert, Bobby Frankel, Jerry [[Bailey]] and Pat [[Day]] are at the same [[track]] on the same [[day]], it must be the [[Breeders]] #[[39]]; Cup.","Lukas, Baffert, Frankel, [[and]] [[may]] [[have]] it #[[1939]];s [[sire]] #[[38]]; Cup [[and]] [[dr]]. [[joe]] [[martin]], [[and]] Baffert, Bobby Frankel, Jerry [[bailey]] and Pat [[miller]] are at the same [[dam]] on the same [[date]], it must be the [[breeders]] #[[46]]; Cup.",0.00044208765029907227,0.033838748931884766,1,1,1,173,"Failed"
"El Guerrouj [[hits]] gold again Hicham El Guerrouj shocks world record holder Kenenisa Bekele to win the 5,000m.","El Guerrouj [[a]] gold again Hicham El Guerrouj shocks world record holder Kenenisa Bekele to win the 5,000m.",0.2073318362236023,0.7196860313415527,0,1,0,24,"Successful"
"Pfizer #[[39]];s Bextra [[Faces]] #39;Headline Risk #[[39]]; Prudential [[Equity]] [[Group]] [[maintained]] a quot;[[neutral]] weight quot; rating on Pfizer (nyse: PFE - [[news]] - [[people]] ) after Canadian [[news]] [[reports]] surfaced [[linking]] its [[arthritis]] [[drug]] Celebrex with [[cardiovascular]] [[side]] effects.","Pfizer #[[41]];s Bextra [[risks]] #39;Headline Risk #[[49]]; Prudential [[option]] [[and]] [[restored]] a quot;[[high]] weight quot; rating on Pfizer (nyse: PFE - [[sa]] - [[p]] ) after Canadian [[public]] [[concern]] surfaced [[link]] its [[asthma]] [[medication]] Celebrex with [[risk]] [[of]] effects.",0.0027007460594177246,0.00587540864944458,2,2,2,172,"Failed"
"Consumer [[Goods]]: RFID [[Tops]] To-Do List In [[Consumer]] Goods [[Consumer]] goods companies #[[39]]; [[top]] [[tech]] [[projects]] have [[often]] [[served]] as harbingers of the [[next]] [[wave]] of must-have [[technologies]]. Enterprise-resource-planning and customer-relationship","Consumer [[products]]: RFID [[in]] To-Do List In [[small]] Goods [[household]] goods companies #[[1]]; [[and]] [[it]] [[initiatives]] have [[as]] [[helped]] as harbingers of the [[second]] [[day]] of must-have [[initiatives]]. Enterprise-resource-planning and customer-relationship",0.06647604703903198,0.2955639362335205,3,3,3,136,"Failed"
"Beon Media #39;s GalleryPlayer a no-show Just two [[weeks]] [[ago]], Beon [[Media]] [[founder]] Scott Lipsky was touting a partnership with [[Microsoft]] that he said would help the 27-person company distribute famous photographs, artwork and other digital images to thousands of computers and flat screen televisions","Beon Media #39;s GalleryPlayer a no-show Just two [[wednesday]] [[today]], Beon [[sports]] [[executive]] Scott Lipsky was touting a partnership with [[windows]] that he said would help the 27-person company distribute famous photographs, artwork and other digital images to thousands of computers and flat screen televisions",0.032337963581085205,0.8604797720909119,3,1,3,87,"Successful"
"[[Whole]] Foods' Healthy [[Outlook]] [[The]] natural foods [[chain]] is predicting double-digit sales growth until 2010.","[[the]] Foods' Healthy [[health]] [[s]] natural foods [[range]] is predicting double-digit sales growth until 2010.",0.046428561210632324,0.6885433793067932,2,3,2,45,"Successful"
"Murdoch [[Offers]] [[Record]] [[Amount]] for Triplex [[Description]]: News mogul [[Rupert]] [[Murdoch]] [[pays]] a record-setting \$[[44]] [[million]] for a three-story Fifth Avenue [[penthouse]] in Manhattan [[formerly]] [[inhabited]] by the [[late]] Laurance Rockefeller.","Murdoch [[proposes]] [[record]] [[award]] for Triplex [[headline]]: News mogul [[lord]] [[hamilton]] [[demands]] a record-setting \$[[5]] [[000]] for a three-story Fifth Avenue [[villa]] in Manhattan [[once]] [[owned]] by the [[reverend]] Laurance Rockefeller.",0.01510012149810791,0.18305176496505737,2,2,2,167,"Failed"
"Upper Midwest [[Crucial]] to Kerry's [[Hopes]] LA CROSSE, Wis. - [[In]] 2000, [[political]] pundits summed up the [[race]] in [[three]] [[words]]: [[Florida]], [[Florida]], [[Florida]]...","Upper Midwest [[top]] to Kerry's [[thoughts]] LA CROSSE, Wis. - [[by]] 2000, [[progressive]] pundits summed up the [[poll]] in [[these]] [[cities]]: [[jacksonville]], [[jacksonville]], [[and]]...",0.0007646083831787109,0.0012384653091430664,0,0,0,111,"Failed"
"[[Message]] loud and [[clear]] A [[funny]] [[thing]] happened as [[Orlando]] Cabrera triumphantly [[rounded]] the bases after he [[knocked]] in Johnny [[Damon]] with his walkoff [[double]] off the [[Green]] Monster in Tuesday's 5-4 [[thriller]] over the [[Blue]] [[Jays]]. [[In]] the [[stands]], Cabrera's [[wife]], Eliana, [[noticed]] during the [[celebration]] her cellphone [[ringing]]. [[And]] ringing. [[And]] [[ringing]].","[[the]] loud and [[the]] A [[strange]] [[things]] happened as [[carlos]] Cabrera triumphantly [[crossed]] the bases after he [[home]] in Johnny [[west]] with his walkoff [[run]] off the [[garden]] Monster in Tuesday's 5-4 [[game]] over the [[new]] [[dodgers]]. [[out]] the [[day]], Cabrera's [[secretary]], Eliana, [[noted]] during the [[anniversary]] her cellphone [[rings]]. [[was]] ringing. [[was]] [[rings]].",0.00038617849349975586,0.0017217397689819336,1,1,1,272,"Failed"
"Texas Tech Gives [[Nebraska]] Worst Loss Ever (AP) [[AP]] - Texas [[Tech]] handed [[Nebraska]] its [[worst]] lost in the Cornhuskers' storied 114-year history, with Sonny Cumbie throwing for 436 yards and five touchdowns in the Red Raiders' 70-10 victory [[Saturday]] night.","Texas Tech Gives [[a]] Worst Loss Ever (AP) [[source]] - Texas [[tech]] handed [[omaha]] its [[maximum]] lost in the Cornhuskers' storied 114-year history, with Sonny Cumbie throwing for 436 yards and five touchdowns in the Red Raiders' 70-10 victory [[football]] night.",0.0006986856460571289,0.8487061858177185,1,3,1,88,"Successful"
"Phish [[farewell]] attracts [[thousands]] ""Jam band"" Phish [[play]] their [[last]] gigs [[together]] at a [[special]] festival in the [[US]] which has [[attracted]] [[thousands]] of [[fans]].","Phish [[goodbye]] attracts [[hundreds]] ""Jam band"" Phish [[do]] their [[dying]] gigs [[collaborate]] at a [[similar]] festival in the [[u]] which has [[hosted]] [[since]] of [[years]].",0.016674280166625977,0.5058735609054565,0,0,0,109,"Failed"
"S.E.C. Warns American Exchange Officials of [[Civil]] [[Charges]] [[The]] [[top]] [[three]] [[executives]] of the American [[Stock]] Exchange [[may]] [[face]] [[civil]] [[charges]] for failing to [[properly]] [[enforce]] the exchange's rules.","S.E.C. Warns American Exchange Officials of [[disciplinary]] [[issues]] [[of]] [[ranking]] [[senior]] [[leaders]] of the American [[exchange]] Exchange [[and]] [[faces]] [[disciplinary]] [[sanctions]] for failing to [[to]] [[violate]] the exchange's rules.",0.02051723003387451,0.08243858814239502,2,2,2,152,"Failed"
"[[Wall]] [[Street]] treads [[water]] as [[traders]] [[await]] [[fresh]] [[direction]] [[US]] [[STOCKS]] were narrowly [[mixed]] [[yesterday]] as [[investors]] digested a jump in second-quarter gross domestic product, while keeping a close [[eye]] on falling oil [[prices]].","[[world]] [[exchange]] treads [[on]] as [[exchanges]] [[rise]] [[in]] [[currency]] [[the]] [[markets]] were narrowly [[held]] [[in]] as [[finance]] digested a jump in second-quarter gross domestic product, while keeping a close [[watch]] on falling oil [[countries]].",0.0020085573196411133,0.03625410795211792,2,2,2,150,"Failed"
"Boston Scientific stent sales [[set]] record [[Boston]] Scientific [[Corp]]. [[said]] [[yesterday]] it [[sold]] \$[[8]].[[3]] [[million]] [[worth]] of its Taxus drug-coated [[cardiac]] stents [[per]] [[day]] this [[month]], a record level the Natick medical-devices [[giant]] [[said]] demonstrates it has won back doctors' [[confidence]] after [[three]] recalls.","Boston Scientific stent sales [[new]] record [[by]] Scientific [[t]]. [[says]] [[only]] it [[shipped]] \$[[5]].[[5]] [[m]] [[battery]] of its Taxus drug-coated [[large]] stents [[for]] [[of]] this [[july]], a record level the Natick medical-devices [[vendor]] [[says]] demonstrates it has won back doctors' [[interest]] after [[previous]] recalls.",0.0030978918075561523,0.465193510055542,2,2,2,190,"Failed"
"Electronic Arts Breaking Out Game kingpin and Motley [[Fool]] Stock [[Advisor]] recommendation Electronic [[Arts]] (Nasdaq: ERTS) has another hit on its hands. Madden [[NFL]] 2005 was the top-selling game its first week on the market.","Electronic Arts Breaking Out Game kingpin and Motley [[the]] Stock [[advisor]] recommendation Electronic [[arts]] (Nasdaq: ERTS) has another hit on its hands. Madden [[football]] 2005 was the top-selling game its first week on the market.",0.09968429803848267,0.6329300999641418,3,2,3,59,"Successful"
"Chile prepares for international summit Chile has [[begun]] its [[security]] preparations for the upcoming international [[leaders]] meeting in Santiago of the Asia-Pacific Economic Co-operation group.","Chile prepares for international summit Chile has [[also]] its [[readiness]] preparations for the upcoming international [[ministers]] meeting in Santiago of the Asia-Pacific Economic Co-operation group.",0.12355631589889526,0.5606610774993896,0,2,0,44,"Successful"
"[[Hitting]] some [[new]] [[heights]] At [[East]] [[Providence]] (R.[[I]].) High, where he starred for [[four]] [[years]] at [[running]] back and linebacker, [[Jamie]] [[Silva]] [[said]] he [[played]] football at only one [[speed]]: quot;all-out. quot;","[[and]] some [[newly]] [[high]] At [[the]] [[mystic]] (R.[[e]].) High, where he starred for [[4]] [[year]] at [[offensive]] back and linebacker, [[chuck]] [[doe]] [[recalled]] he [[did]] football at only one [[speeds]]: quot;all-out. quot;",0.001859903335571289,0.02497321367263794,1,1,1,201,"Failed"
"Tech Stocks [[End]] [[Slightly]] [[Higher]] on [[Intel]] [[US]] technology [[stocks]] [[ended]] up [[slightly]] on [[Friday]], [[lifted]] by a higher sales [[forecast]] from bellwether Intel Corp. (INTC.[[O]]: [[Quote]], [[Profile]], Research) , while a disappointing [[jobs]] report [[capped]] blue-chip gains.","Tech Stocks [[fall]] [[trend]] [[up]] on [[compute]] [[usa]] technology [[prices]] [[picked]] up [[significantly]] on [[fridays]], [[confirmed]] by a higher sales [[predictions]] from bellwether Intel Corp. (INTC.[[en]]: [[reference]], [[company]], Research) , while a disappointing [[industry]] report [[dropped]] blue-chip gains.",0.002543628215789795,0.1186070442199707,2,2,2,176,"Failed"
"[[To]] [[Forecast]] Climate [[Change]], [[Scientists]] [[Core]] [[Antarctic]] [[Ice]] Braving some of the world's coldest temperatures and wickedest [[winds]], researchers are [[drilling]] ice [[cores]] in Antarctica to [[answer]] questions about [[global]] climate [[change]].","[[of]] [[scale]] Climate [[climate]], [[working]] [[on]] [[glacier]] [[glacier]] Braving some of the world's coldest temperatures and wickedest [[wind]], researchers are [[on]] ice [[figures]] in Antarctica to [[raise]] questions about [[world]] climate [[climate]].",0.012390851974487305,0.07870304584503174,3,3,3,173,"Failed"
"Troops Oust Haiti [[Rebels]] From Ex-Leader #39;s Villa [[United]] [[Nations]] peacekeepers on [[Friday]] [[stormed]] the [[home]] of the former [[president]], Jean-Bertrand Aristide, to evict [[rebel]] [[former]] [[soldiers]] who [[seized]] the [[compound]] [[two]] [[days]] ago.","Troops Oust Haiti [[forces]] From Ex-Leader #39;s Villa [[the]] [[nation]] peacekeepers on [[sunday]] [[invaded]] the [[mansion]] of the former [[government]], Jean-Bertrand Aristide, to evict [[militia]] [[the]] [[soldier]] who [[confiscated]] the [[estate]] [[the]] [[years]] ago.",0.0009536147117614746,0.0022835731506347656,0,0,0,157,"Failed"
"[[Preview]]: [[Milan]] [[vs]] [[Barcelona]] ROME, [[Oct]] [[19]] - [[Unbeaten]] AC [[Milan]] and FC [[Barcelona]] meet in the battle for [[control]] of UEFA Champions League Group [[F]] at the [[San]] Siro [[stadium]] on Wednesday.","[[of]]: [[los]] [[×]] [[spain]] ROME, [[dec]] [[15]] - [[champions]] AC [[m]] and FC [[spanish]] meet in the battle for [[title]] of UEFA Champions League Group [[c]] at the [[san]] Siro [[match]] on Wednesday.",0.00045293569564819336,0.001017153263092041,1,1,1,157,"Failed"
"Telstra [[launches]] [[international]] Wi-fi [[roaming]] Telstra has [[launched]] Wi-fi [[roaming]] with [[five]] [[international]] wireless broadband [[operators]] [[giving]] Telstra customers [[travelling]] [[abroad]] [[access]] to WiFi hotspots in the [[UK]] ([[BT]] [[Group]]), USA (T-Mobile [[USA]]), [[Japan]] (NTT DoCoMo), Singapore (StarHub) and Malaysia (Maxis","Telstra [[becomes]] [[independent]] Wi-fi [[carrier]] Telstra has [[started]] Wi-fi [[coverage]] with [[the]] [[european]] wireless broadband [[operator]] [[making]] Telstra customers [[travel]] [[overseas]] [[transit]] to WiFi hotspots in the [[kingdom]] ([[in]] [[wireless]]), USA (T-Mobile [[american]]), [[mis]] (NTT DoCoMo), Singapore (StarHub) and Malaysia (Maxis",0.04410994052886963,0.13592976331710815,3,3,3,241,"Failed"
"Roundup: [[Colts]] receiver Walters might [[need]] surgery [[Indianapolis]] [[Colts]] wide [[receiver]] [[Troy]] Walters might [[need]] [[surgery]] on his [[broken]] right [[arm]] that he injured in [[Saturday]] #39;s night preseason [[game]] against the [[New]] [[York]] [[Jets]].","Roundup: [[stamps]] receiver Walters might [[want]] surgery [[toronto]] [[titans]] wide [[linebacker]] [[jerome]] Walters might [[want]] [[surgeon]] on his [[left]] right [[hand]] that he injured in [[night]] #39;s night preseason [[match]] against the [[the]] [[maple]] [[steelers]].",0.00030303001403808594,0.0004120469093322754,1,1,1,174,"Failed"
"AMD, IBM [[extend]] chip development deal Chipmaker will [[pay]] [[Big]] [[Blue]] [[nearly]] \$[[300]] [[million]], but move should [[help]] in competition with [[Intel]].","AMD, IBM [[expanded]] chip development deal Chipmaker will [[share]] [[as]] [[red]] [[s]] \$[[250]] [[billion]], but move should [[hurt]] in competition with [[motorola]].",0.06623321771621704,0.2524665594100952,3,3,3,88,"Failed"
"India Test Fires Nuclear-Capable Missile NEW [[DELHI]] ([[Reuters]]) - India successfully test [[fired]] a long-range nuclear-capable Agni II [[missile]] off its [[eastern]] coast [[Sunday]], a defense [[ministry]] [[spokesman]] said.","India Test Fires Nuclear-Capable Missile NEW [[york]] ([[reuters]]) - India successfully test [[firing]] a long-range nuclear-capable Agni II [[laser]] off its [[west]] coast [[friday]], a defense [[museum]] [[officials]] said.",0.0027700066566467285,0.5510610342025757,0,3,0,95,"Successful"
"Blue [[chip]] [[lowers]] long-term [[growth]] [[targets]] [[NEW]] [[YORK]] ([[CBS]].[[MW]]) -- Coca-Cola [[Co]]. [[said]] [[Thursday]] it anticipates weakness in several key [[markets]] in 2005 and lowered long-term targets for both volume and [[operating]] [[income]] growth.","Blue [[city]] [[drops]] long-term [[retail]] [[levels]] [[north]] [[london]] ([[bbc]].[[1]]) -- Coca-Cola [[plc]]. [[says]] [[that]] it anticipates weakness in several key [[customers]] in 2005 and lowered long-term targets for both volume and [[international]] [[capacity]] growth.",0.0026401877403259277,0.016730666160583496,2,2,2,147,"Failed"
