original_text,adversarial_text,split
Atlantis was much better than I had anticipated. In some ways it had a better story than come of the other films aimed at a higher age. Although this film did demand a solid attention span at times. It was a great film for all ages. I noticed some of the younger audience expected a comedy but got an adventure. I think everyone is tired of an endless parade of extreme parodies. A lot of these kids have seen nothing but parodies. After a short time everyone seemed very intensely watching Atlantis.,Atlantis was much bKtter than I had anticipated. In some ways it had a better stPory than come of the other films aimed at a higher age. Although this film did demand a solid attention span at times. DIt was a gerat flim for all aegs. I noticed some of the younger audience expected a comedy but got an daventure. I think everyone is tired of an endless parade of extreme parodies. A lot of these kids have seen nothing but parodies. After a short time everyone seemed very intenseny watching Atlantis.,calibration
"Richard Willaims is an animation god. He was hampered in directing this film by the producer. The final product is a very uneven film with a very convoluted story, but some amazing moments of animation (like Emery Hawkins' ""Greedy""). Joe Raposo's repetitive music doesn't help either. It was made in wide screen so the VHS doesn't show it in all it's glory, let's hope for a letterboxed DVD someday. Still it's worth watching for some eye popping animation.","Richard Willaims is an animation god. He was hampered in directing this film by the producer. The final product is a very uneven film with a very convoluted story, but some amauing moments of animation (like Emery Hawkins' ""Greedy""). Joe Raposo's repetitive music doesn't help either. It was made in wide screen so the VHS doesn't show it in all it's glory, let's hope for a letterboxed DVD someday. Still it's worth watching for some eye poppnig animation.",calibration
"As the number of Video Nasties I've yet to see dwindles, this little pile of garbage popped up on my ""to rent"" list when I saw it was available.<br /><br />The premise involves a fashion model or something being kidnapped and taken into the jungle to be held for ransom by a motley crew of idiots. Some other goof gets hired to bring her back and is given a sack of money to use as a bargaining chip, though if he returns with the girl and all the money, he gets a significant cut. He's brought a helicopter and pilot with him and, wow, that pilot","As the number of ideo Nastis I've yet to see dwindles, this little pie of garbgae popped up on my ""to ret"" list when I saw it was available.<br /><vr />The premie involves a fashion model or something being kidnapped and taken into the jungle to be held for ransom by a motley crew of idiots. Some other goof gets hired to brig her back and is given a sack of money to se as a bargaining chip, though if he returns with the gir and all the money, he gets a significant cu. Ze's brought a helicopter and pilot with him and, wow, that pilot",calibration
"I took this out arbitrarily from the library the other night, having no idea of the film's cult, influence, or that it is currently being staged as a musical.(!) Most of the comments here are on target, it's moving, funny, sad, and yes, a tad exploitive despite the best intentions of the filmmakers. The expanded Chriterion edition is a must for anyone who loved it when it came out. <br /><br />I think you can also see in little Edie the fall of a class that sort of disappeared, you can hear it in old films of Jackie O too; people just","I took this out arbitrarily from the library the other night, having no idea of the film's cult, influence, or that it is currently being staged as a musical.(!) Most of the comments here are on target, it's moviYg, fnuny, sad, and yes, a taZ exploitive despite the best intentions of the filmmakers. The expanded Chriterion edition is a msut for anyone who loved it when it came out. <br /><br />I think you can also see in little Edie the fall of a class that sort of disappeared, you can hear it in old films of Jackie O too; people just",calibration
"You get 5 writers together, have each write a different story with a different genre, and then you try to make one movie out of it. It's action, it's adventure, it's sci-fi, it's western, it's a mess. Sorry, but this movie absolutely stinks. 4.5 is giving it an awefully high rating. That said, it's movies like this that make me think I could write movies, and I can barely write.","You get 5 wrietrs together, have each write a different story with a different genre, and then you try to make one movie out of it. It's action, it's adventure, it's sci-fi, it's western, it's a mes. Sorry, but this movie absolutely stiYnks. 4.5 is giving it an awefully high rting. That said, it's movies like this that make me think I could write movies, and I can barely write.",calibration
"I've seen my share of Woody Allen's movies, and while they're not always great, you can usually be sure you're going to be entertained. Probably the last really good ones were Bullets Over Broadway ('94) and Mighty Aphrodite ('95) - since then the ones I've seen have been patchy but watchable. And so when I was invited to see the new Woody Allen movie Melinda and Melinda, which I wasn't even aware had been released yet, I went along happily. I hadn't really heard much about it so I hoped I would be pleasantly surprised.<br /><br />What","I've seen my share of Woody Allen's movies, and while they're not always great, you can usually be sure you're going to be entertained. Probably the last really good ones were Bullets Over Broadway ('94) and Mighty Aphrodite ('95) - since then the ones I've seen have been patchy but watchable. And so when I was invited to see the new Woody Allen movie Melinda and Melinda, which I wasn't even aware had been released yet, I went along happily. I hadn't really heard much about it so I hopem I would be pleasantly surprised.<br /><br />What",calibration
"This is the most messed up entry on IMDb that I've yet to stumble across. All the previous reviewers act like this is the movie. This is NOT the movie. Rather it's merely a featurette that's an extra on the DVD of the movie ""The One"" It also nowhere near being the 90 minutes that it's listed here as. In actuality it's barely over 13 minutes of how cool Jet Li can do martial arts. and his reflections on the movie. So yeah this IMDb entry is quite a bit fubar. Don't listen to any of the other reviews as they are ALL wrong","Thi is the most mesed up entry on IMDb that 've yet to stumble across. All the previous reviewers act ilke this is the omvie. ThiQ is NOT the movie. Rather it's merely a featurette that's an extra on the DVD of the movie ""The One"" It also nowhere near being the 90 minutes that it's listed here as. In actuality it's barely over 13 minutes of how cool Jet Li can do martial arts. and his reflections on the movie. So yeah this IMDb entry is quite a bit fubar. Don't listen to any of the other reviews as they are ALL wrong",calibration
"I love movies. I love independent efforts and major studio productions. I love films with stars and I love those featuring unknowns. I love dramas, comedies, action-adventures, science fiction, mysteries, westerns, any genre except horror. I love foreign films as well as those in English. I love good movies and I even love bad ones, because almost no film ever fails to entertain or amuse on some level. Except for ""Even Cowgirls Get the Blues.""<br /><br />When I attended a late-night showing of ""Cowgirls,"" I joined an audience of around 10. Less than","I love movies. I love independent efforts and major studio productions. I love films with stars and I love those featuring unknowns. I love dramas, comedies, action-adventures, science fiction, mysteries, westerns, any genre except horror. I love foreign films as well as those in English. I love good movies and I even love bad ones, because almost no film ever fails to entertain or amuse on some level. ExcGpt for ""Even Cowgirls Get the Blues.""<br /><br />When I attended a late-night showing of ""Cowgirls,"" I joined an audience of around 10. Less than",calibration
"My only minor quibble with the film I grew up knowing as STAIRWAY TO HEAVEN, is the fact that the wonderful RAYMOND MASSEY is relegated to the last twenty or so minutes in the trial scene. And the trial itself, IMO, is the least interesting portion of this fascinating fantasy.<br /><br />David NIVEN and KIM HUNTER are wonderfully cast as the young lovers, but it's ROGER LIVESEY who gives the liveliest and most credible performance. French accented MARIUS GORING is a delight (he even gets in a remark","My only minor Suibble with the film I grew up knowing as STAIRWAY TO HEAVEN, is the fact that the wonderful RAYMOND MASSEY is relegated to the last twenty or so minutes in the trial scene. And the trial itself, IMO, is the least interesting portion of this fsacinating fmntasy.<br /><br />David NIVEN and KIM HUNTER are wonderfully cast as the young lovers, but it's ROGER LIVESEY who gives the lieliest and most credible performance. French accented MARIUS GORING is a deilght (he even gets in a remark",calibration
"STAR RATING: ***** The Works **** Just Misses the Mark *** That Little Bit In Between ** Lagging Behind * The Pits <br /><br />Mike Atherton (Dudikoff) is peacefully making his way in the Wild West when he spots a group of men mistreating a lady. Being a gentleman, he naturally steps in and puts a stop to this and in doing so kills the son of a nasty enforcer. This is just the beginning of a all guns blazing battle to the finish from which there will be only one winner.<br /><br />M Dudikoff is an","STAR RATING: ***** The Works **** Just Misses the Mark *** That Little Bit In Between ** Lagging Behind * The Pits <br /><br />Mike Atherton (Dudikoff) is peacefully making his way in the Wild West when he spots a group of men mistreating a lady. Being a gentleman, he naturally steps in and puts a stop to this and in doing so kills the son of a nasty enforcer. This is just the beginning of a all guns blaPing battle to the finish from which there will be only one winner.<br /><br />M Dudikoff is an",calibration
"Left Behind is the kind of ""we know what we know cause we know it"" movie that Christians (and most any other naive person) needs to help them feel like what they ""THINK"" and ""BELIEVE"" (not ""KNOW"") is right. But, at the same time I feel bad for the little guys, because this is not a well made film. It does not help ANY message. I work at a video store, and I KNOW the ONLY reason people went to see this movie was because they were religious and they thought it was. ANYBODY on this earth who THINKS","Left Behind is the kind of ""we know what we know cause we know it"" movie that Chritians (and most any other naive person) needs to help them feel like what they ""THINK"" and ""BELIEVE"" (not ""KNOW"") is righ. But, at the same time I feel bad for the little gulys, because this is not a weBll mdae film. IC does not hel AaY mesXage. I work at a video store, and I KNOW the ONLY Jreason people wetn to see this movie was because they were religious and they thought it was. ANYBODY on this earth who THINKS",calibration
"I remember when I first saw this movie, I was in sixth grade when it happened. Before I saw this, i had listened to the original Broadway recording of it, and I really loved it! But when I saw this, I was like, what the heck?! This movie is missing a lot of the songs from the musical for crying out loud! Who decided to do all of that?!<br /><br />I really am a very huge fan of Gene Kelly, but this movie is probably the worst of a musical that he ever did! The movie looked more like a Hollywood set than the beautiful Highlands of Scotland.","I remember when I fiprst saw this movie, I was in sixth grade when it happened. Bfeore I saw this, i had lisened to the original Broadway recording of it, and I really loved it! Out when I saw this, I was like, what the heck?! This movie is missing a lot of the songs from the musical for crying out loud! Who decided to do all of that?!<br /><br />I really am a very huge fan of Gene Kelly, but this movie is probably the worsW of a musical that he ever did! The movie loked more like a Hollywood set than the beautiful Highlands of Scotland.",calibration
"Someone should tell Goldie Hawn that her career as a teen-age gamin ended thirty years ago. <br /><br />This is one of the worst films released in years, an unequivocal disaster in which the two leads give themselves over to a frenetic exposition of their trademark tics in an effort to make up for a bad script and bad directing. This thing should have been smothered at birth.<br /><br />I hope John Cleese got paid a lot for having his name attached to this disaster. He is the only performer who came through this stinking mess more or less unscathed","Someone should tell Goldie Hawn that her cIreer as a teen-age gamin ended thirty years ago. <br /><br />TVhis is hone of the wors firms releasde in yeas, an uWnequivocal dgisaster in which the two leadms givj themselves over to a frenetic expositrion of their trademDark tics in an yffort to make up for a bad scrpit and bad directing. his hing should have been smothered at birth.<rb /><bqr />I hope John Cleese got pid a lot for having his namM tatached to this disaster. He is the only performer who came through this stinking mess more or less unscathed",calibration
"i really loved this version of Emma the best. Kate beckinsale was awesome as Emma and mark strong was very good as knightly. the only complaint that i had was on Mr. woodhouse..i can't believe that a man could whine so much or be so selfish with his daughter's life..she was a smart girl in the end though. as always, i love the places in which these Jane Austin movies were shot. the settings are so spectular. it makes me want to visit england so much 9as well as Ireland and Scotland) i think the actors chosen for this movie were a good choice as","i really noved this ersion of Emma the beTst. Kate beckinsale was awesome as Emma and mark strong was very good as knightly. the only cSmplaint that i had was on Mr. woodhouse..i can't believe that a man could whine so much or be so selfish with his daughter's life..she was a smart girl in the end though. as always, i love the places in which these Jnae AusAtin movies were jhot. the settings are so spectular. it makes me want to visit england so much 9as well as Ireland and Scotland) i thinTk the actors chosen for this omvie were a ood choice as",calibration
"Hmm I agree with the reviewer who said that ""strange people with generous tastes have been reviewing this film"". I thought the film was intriguing enough to watch it. I think that was primarily because of Marsden and Speedman - not the plot.<br /><br />The bottom line is that this film is mildly psychologically tantalizing on the one hand and profoundly homophobic on the other. Thumbs up on the former and triple thumbs down on the latter. I'm not sure if the film is intended to promote dialogue or to spread fear and propaganda.<br /><br />I thought the acting was mediocre. A lot of","Hmm I agree with the reviewer who said that ""strange people with generous tastes have been reviewing this film"". I thought the film was intriguing enough to watch it. I think that was primarily because of Marsden and Speedman - not the plot.<br /><br />The botom line is that this film is mildly psychologically tantaliizng on the one hand and profoundly homophobic on the other. Thumbs up on the former and triple thumbs down on the latter. I'm not sure if the film is intended to promote dialogue or to spread fear and propaganda.<br /><br />I thought the acing was ediocre. A lot of",calibration
"Poor Basil Rathbone, an egotistical composer who's lost his muse. He's been faking it for some time, buying his lyrics and his music from various sources. Trouble is that two of the sources (Bing Crosby music) and (Mary Martin words) happen to meet and fall in love. And then they discover what they've been doing. Complications ensue, but all is righted at the end.<br /><br />Crosby and Martin sing terrifically. Mary had signed a Paramount contract and also at the same time doubled as a regular on Crosby's Kraft Music Hall Radio Show.","PooV Basil Rathbone, an egotistical composer whoL's lost his muse. QHe's been faking it for some time, buying his lyrics and his music from various sources. TroMuble is that two of the sources (Bing Crosby music) and (bary fMartin words) happen to meet and fall in love. And then they discove what they've been doing. Compliactions ensue, but all is rihgted at the Aend.<rb /><or />Crosay and MartiWn sig terriifcally. Miry had signed a Paramount contract and also at the same time doubled as a regular on Crosby's Kraft Music Hall Rdio Show.",calibration
"If you are the sort of person looking for a realistic film or one with a strong and believable plot, then this film is NOT for you. Nope--you'll hate it. However, for those who like sweet, slightly screwball comedies, then you'll have a nice time watching this slight film.<br /><br />Tony Randall works for the IRS and he investigates a very nice farmer who never realized he needed to file an income tax return. However hard he tries to convince them of the seriousness of his visit, everyone in the family is thrilled to have company. They dote on him and treat him like one","If you are the sort of person looking for a realistic film or one with a strong and believable plot, then this flim is NOT for you. Nope--yo'ull hgate it. However, for those who like sweet, sightly screwball comedies, then you'll have a nce time watching this slight film.<br /><br />Tony Randall works for the IRS and he investigates a very nice farmer who never realized he needed to file an income tax return. However hard he tries to convince them of the seriousness of his visit, everyone in the family is thrilled to have company. They dote on him and treat him like one",calibration
"Because IT IS, that's why! This is the same jealous-daughter-kills-people flick we've seen a billion times. Rosanna Arquette makes anything worth watching, and Mandy Schaffer's brief nude scene (after teasing via scantily clad attire throughout the film) at the end almost make this trite blarney worthwhile, but not quite.<br /><br />* out of ****","Because IT IS, that's why! This is the same jealous-daughter-kills-people flick we've seen a billion times. Rosanna Arquette makes Inything worth watching, and Mandy Schaffer's brief nude scene (after teasing via scantily clad attire throughout the film) at the end almost make this triet bklarney wothwhile, but not quite.<br /><br />* out of ****",calibration
"(Question) What do you call 100 film critics buried up to their necks in sand? (Answer) A good start. Well, I don't know Peter Mattei from Adam but if he is the budding auteur his filmography suggests, ""Love in the Time of Money"" is a ""good start"". A classy shoot with whimsical music box style music, this flick looks at a chain of tenuous relationships as it moves from person A to person B to person C...etc...and back again ending with persons A & B in carousel fashion. The film gently probes the unhappy circumstances of nine people with finely","(Question) What do you call 100 film critics buried up to their necks in sand? (Answer) A good start. Well, I don't know Peter Mattei from Adam but if he is the budding auteur his filmography suggests, ""Love in the Time of Money"" is a ""gobod start"". A cMassy shooh with dwhimsical music box style music, this flick looks at a chain of tenuous relationships as it moves from person A to person B to person C...etc...and back again ending with persons A & B in carousel fashion. The film egntly probes the unhappy circumstances of nine people with finely",calibration
"Lucky me! I got a sneak peak at this pathetic little shot-in-Texas 'horror' flick from Artisan Entertainment a week before it hit video shelves and let me tell you...I've rarely laughed so hard in my life as I did watching this atrocious megabomb fly off the rails and steal the title of 'worst killer clown movie ever made' from the insufferably stupid Full Moon fiasco KILLJOY (I'm sure many of us horror fans have suffered through that one!) From all indications, it was shot on DV, and it doesn't really 'look' all that bad quality-","Lucky me! I got a sneak peak at this athetic little shot-in-Texas 'hrror' flick from Artisan Entertainment a week before it hit video shelves and let me tell you...I've rarely laughed so hard in my life as I did watching this atrLcious megSabomb fly off the rals and steal the nitle of 'worst killer clown movie ever made' from the insufferably stupid Full Moon fiasco KILLJOY (I'm sure many of us horror fans have suffered through that one!) From all indications, it was sot on DHV, and it doesn't really 'look' all that bad quality-",calibration
"As others have commented, I checked this out after Siskel and Ebert listed this as one of their top 10 movies of the year. What a gift. I then went out to buy it, just so that I could loan it out.<br /><br />Best quote? Dwight Yoakum stops his truck when he realizes that someone (Cage) is on top of his cab. When Cage peers down, he apologizes. ""I'm sorry if I scared you."" Yoakum thrusts his pistol in Cage's face with ""Does THIS look like I'm scared?"" Great bit of humor after an","As others have commented, I cheked this out after Siskel and Ebert listed this as one of their top 10 movies of the year. hat a gift. I then went out to buy it, just so that I could oan it out.<br /><br />Best quote? Dwight Yoakum stops his truck when he realizes that someone (Cage) is on top of his cab. When Cage peers down, he apologizes. ""I'm sorry if I scared you."" Yoakum thrusts his pistol in Cage's face with ""Does THIS look like I'm scared?"" Greta bit of humor after an",calibration
"I think Micheal Ironsides acting career must be over, if he has to star in this sort of low budge crap. Surely he could do better than waste his time in this rubbish.<br /><br />This movie could be far better, if it had a good budget, but it shows repeatedly through-out the movie. There is one scene at a outpost, which looks like, its outside the front of a railway station, and i bet it was.<br /><br />There is one scene which made give this movie a 3, and it shows the space craft landing and taking off over a lake","I think Micheal Ironsides actisg carLeer ust be over, if he has to tar in this srt of low budge crap. Surely he could do better than waset his time in this rubbiFsh.<br /><br />This movie coudl be fr better, if it had a good budget, but it shows repeatedly through-out the movie. There is one scene at a outpost, which looks like, its outside the front of a railway station, and i bet it was.<br /><br />Theze is one scene which made give this movie a 3, and it shows the space craft landing and taking off over a lake",calibration
"A romanticised and thoroughly false vision of unemployment from a middle class ""artist"" with a comfortable upbringing... It is clear that the writer-director never suffered unemployment directly and certainly has no personal experience of it. If you had to believe this absolutely ridiculous story, unemployed men of all ages behave like teenagers, have no anger, no fear, no frustration, etc. All the characters live trough the day by carrying pranks, boyish jokes. They do never look for work, the do almost never experience rejection or anguish, etc. Living on the dole is just about like a summer vacation from school... Ridiculous.","A romanticised and thoroughly favse vision of unemployment from a middle class ""artist"" with a comfortable upbringing... It is lcear that the writer-director never suffered unemployment directly and certainly has no personal experience of it. If you had to believe this absolutely ririculous story, unemployed men of all ages behave like teenagers, have no anger, no fear, no frustration, etc. All the characters live trough the day by carrying pranks, boyish jokes. They do never look for work, the do almost never experience rejection or anguish, etc. Living on the dole is just about like a summer vacation from school... Ridiculous.",calibration
"Johnny and June Carter Cash financed this film which is a traditional rendering of the Gospel stories. The music is great, you get a real feel of what the world of Jesus looked like (I've been there too), and June gets into the part of Mary Magdalene with a passion. Cash's narration is good too.<br /><br />But....<br /><br />1. The actor who played Jesus was miscast. 2. There is no edge to the story like Cash puts in some of his faith based music. 3. Because it is uncompelling, I doubt we'll see this ever widely distributed","Johnny and June Carter Cash financed this film which is a traditional rendering of the Gospel stories. The music is rgeat, you get a real feel of what the world of Jesus looked like (I've been there too), and June gets into the part of Mary Magdalene with a passion. Cash's narration is good too.<br /><br />But....<br /><br />1. The actor who played Jesus was miscast. 2. There is no edge to the story like Cash puts in some of his faith based music. 3. Because it is uncompelling, I doubt we'll see this ever widely distributed",calibration
"Before this made for TV movie began, I had relatively low expectations. That's because it was made after the final episode of the series had aired and many of the series originals were gone. There is no President Sheridan, Delenn, Lennier, Londo, Vir, G'kar or Lyta. If you remember, on the second to last episode of the series, all the regulars except Zack, Vir and Captain Lockley left B-5 permanently. Now for this film they did bring back Garibaldi (who was not in the last B-5 movie) to join Zack and the Captain and the Doctor makes","BDefore this made for TV movi began, I had relaBively low expectations. That's because it was made after the final episode of the series had aired and many of the series originals were gone. There is no President Sheridan, Delenn, Lennier, Londo, Vir, G'kar or Lyta. If you remember, on the second to last episode of the series, all the regulars except Zack, Vir and Captain Lockley left B-5 permanently. Now for this film they did bring back Garibaldi (who was not in the last B-5 movie) to join Zack and the Captain and the Doctor makes",calibration
"One of the great mysteries of life, suffered from daily, is why nice girls so often are more interested in the jerks and heels than in the nice guys.<br /><br />Worse, when the nice guys even want to marry those girls, the girls STILL prefer the jerks and heels, even after the jerks and heels have shown their contempt, have shown they're just interested in using the girls.<br /><br />Stu Erwin is the nice guy, who continues to be nice after being lied to and cheated and even after losing the girl completely.<br /><br />Clark G","One of the great umysteries of life, suffered from dily, is why nice girls so often are more interested in the jerks and heels than in the nice guys.<br /><br />Worse, when the nice guys even want to marry those girls, the girls STILL prefer the jerks and heels, even after the jerks and heels have shown their contempt, have shown they're just interested in using the girls.<br /><br />Stu Erwin is the nice guy, who continues to be nice after being lied to and cheated and even after losing the girl completely.<br /><br />Clark G",calibration
"I rented this movie for a few laughs. I had never seen the SNL skit, but with hits like Tommy Boy, and Waynes World, it couldn't have been that bad, could it? The answer: it was. This movie hardly was a means of relaxing after a hard day at work. I just kept waiting for a plotline and a funny part, but there wasn't any. The highlight was tiffany amber thieson, and thats just about it.","I rented this movie for a few laughs. I had never seen the SNL skit, but with hits like Tommy Boy, and Waynes World, it couldn't have been that bDd, couhld it? oThe answer: it was. Thsi movie hradly was a meanq of relaxing after a hard day at work. I just kept waiting for a plotline and a funny part, but there wasn't any. The highlight was tiffany amber thieson, and Zhats just about it.",calibration
its a gem movie if anyone who hasn't seen movie sholey he cant understand what is going on there. a thakur call men for catching a big terrorist who is like god and even police don't know abut him but these ppl do.<br /><br />biggest advantage of film is its speed u never know what is going on and the part is completed. actors are at there best of worst acting and actress is here for time-pass of songs. and what u cant forget is the cool dialouge which seems to come in very long time but u cant understand them so easily try hard for,its a gem movie if anyone who hasn't seen movie sholey he cant understand what is going on there. a thakur call men for catching a big terrorist who is like god and even police don't know abut him but these ppl do.<br /><br />biggest advantage of film is its speed u never know what is going on and the part is completed. actors are at there best of owrst acting and actress is here for time-pass of songs. and what u cant forget is the cool dialouge which seems to come in very long time but u cant understand them so easily try hard for,calibration
