"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[As]] I am from Hungary I have [[heard]] [[many]] [[people]] [[saying]] better and [[better]] [[things]] about Üvegtigris so far, but actually I don't understand the reason of all the fuss.<br /><br />I liked many points of the movie, some of the [[quotes]] really cheered me up, but the [[stereotyped]] characters are present again, like in [[every]] [[Hungarian]] film, and the story is also [[pretty]] [[dull]]. I [[liked]] the [[first]] half, but then I started to get bored, and then I found the [[whole]] [[film]] just [[BORING]].<br /><br />Rudolf Péter is good as always","[[LAs]] I am from Hungary I have [[hear]] [[mayn]] [[ppople]] [[sayinB]] better and [[betvter]] [[thinsg]] about Üvegtigris so far, but actually I don't understand the reason of all the fuss.<br /><br />I liked many points of the movie, some of the [[uqotes]] really cheered me up, but the [[stereotypde]] characters are present again, like in [[very]] [[Hungarin]] film, and the story is also [[prett]] [[dugl]]. I [[lkied]] the [[irst]] half, but then I started to get bored, and then I found the [[whdle]] [[iflm]] just [[BORNG]].<br /><br />Rudolf Péter is good as always",0.011857330799102783,0.5560938119888306,0,1,0,146,"Successful"
"While this film [[certainly]] does [[possess]] the stench of a bad film, it's surprisingly watchable on several levels. First, for old movie [[fans]], it's interesting to see the leading role played by Dean Jagger (no relation to Mick). While Jagger later went on to a very [[respectable]] role as a supporting actor (even garnering the Oscar in this category for 12 O'CLOCK HIGH), here his performance is truly unique since he actually has a full head of hair (I never saw him this way before) and because he was by far the [[worst]] actor in the [[film]]. This film just goes to show that if an","While this film [[certainyl]] does [[poLsess]] the stench of a bad film, it's surprisingly watchable on several levels. First, for old movie [[fan]], it's interesting to see the leading role played by Dean Jagger (no relation to Mick). While Jagger later went on to a very [[respectabIe]] role as a supporting actor (even garnering the Oscar in this category for 12 O'CLOCK HIGH), here his performance is truly unique since he actually has a full head of hair (I never saw him this way before) and because he was by far the [[wosrt]] actor in the [[firm]]. This film just goes to show that if an",0.02548527717590332,0.5355902314186096,0,1,0,92,"Successful"
"Richard Willaims is an animation god. He was hampered in directing this film by the producer. The final product is a very uneven film with a very convoluted story, but some amazing moments of animation (like Emery Hawkins' ""Greedy""). Joe [[Raposo's]] repetitive music doesn't help either. It was made in wide screen so the VHS doesn't show it in all it's glory, let's hope for a letterboxed [[DVD]] someday. [[Still]] it's [[worth]] watching for some [[eye]] [[popping]] animation.","Richard Willaims is an animation god. He was hampered in directing this film by the producer. The final product is a very uneven film with a very convoluted story, but some amazing moments of animation (like Emery Hawkins' ""Greedy""). Joe [[Raposos]] repetitive music doesn't help either. It was made in wide screen so the VHS doesn't show it in all it's glory, let's hope for a letterboxed [[DVoD]] someday. [[Sbtill]] it's [[woth]] watching for some [[ebye]] [[poppinng]] animation.",0.0973893404006958,0.5121989250183105,1,0,1,80,"Successful"
"[[Atlantis]] was much [[better]] than I had [[anticipated]]. In some [[ways]] it had a better story than come of the other films aimed at a higher age. [[Although]] this film did [[demand]] a solid [[attention]] [[span]] at times. [[It]] was a [[great]] [[film]] for all [[ages]]. I noticed some of the younger [[audience]] expected a comedy but got an [[adventure]]. I think everyone is tired of an endless parade of extreme parodies. A lot of these kids have [[seen]] nothing but parodies. After a short time everyone seemed very [[intensely]] [[watching]] Atlantis.","[[Atlnatis]] was much [[bette]] than I had [[antikcipated]]. In some [[wys]] it had a better story than come of the other films aimed at a higher age. [[Atlhough]] this film did [[deoand]] a solid [[attentiYn]] [[sapn]] at times. [[IQt]] was a [[gJreat]] [[Zilm]] for all [[ageV]]. I noticed some of the younger [[audienVe]] expected a comedy but got an [[wdventure]]. I think everyone is tired of an endless parade of extreme parodies. A lot of these kids have [[slen]] nothing but parodies. After a short time everyone seemed very [[intbnsely]] [[watchYing]] Atlantis.",0.004665791988372803,0.5465855002403259,1,0,1,140,"Successful"
"As the number of Video [[Nasties]] I've yet to see dwindles, this little [[pile]] of [[garbage]] popped up on my ""to rent"" list when I saw it was available.<br /><br />[[The]] premise involves a fashion model or something being kidnapped and taken into the jungle to be held for ransom by a motley crew of idiots. Some other goof gets [[hired]] to bring her back and is given a sack of money to use as a bargaining chip, though if he returns with the girl and all the money, he gets a significant cut. He's brought a helicopter and pilot with him and, wow","As the number of Video [[Nasaies]] I've yet to see dwindles, this little [[pZile]] of [[garage]] popped up on my ""to rent"" list when I saw it was available.<br /><br />[[Thne]] premise involves a fashion model or something being kidnapped and taken into the jungle to be held for ransom by a motley crew of idiots. Some other goof gets [[ired]] to bring her back and is given a sack of money to use as a bargaining chip, though if he returns with the girl and all the money, he gets a significant cut. He's brought a helicopter and pilot with him and, wow",0.01872199773788452,0.5058841705322266,0,1,0,90,"Successful"
"I took this out arbitrarily from the library the other night, having no idea of the film's cult, influence, or that it is currently being staged as a musical.(!) Most of the comments here are on [[target]], it's [[moving]], funny, sad, and yes, a tad exploitive despite the best intentions of the [[filmmakers]]. The expanded Chriterion [[edition]] is a [[must]] for anyone who loved it when it came out. <br /><br />I think you can also [[see]] in [[little]] [[Edie]] the fall of a class that sort of disappeared, you can hear it in old films of Jackie","I took this out arbitrarily from the library the other night, having no idea of the film's cult, influence, or that it is currently being staged as a musical.(!) Most of the comments here are on [[targeG]], it's [[mrving]], funny, sad, and yes, a tad exploitive despite the best intentions of the [[filmmakeXs]]. The expanded Chriterion [[edtion]] is a [[muts]] for anyone who loved it when it came out. <br /><br />I think you can also [[ese]] in [[litle]] [[Edi]] the fall of a class that sort of disappeared, you can hear it in old films of Jackie",0.03656744956970215,0.514467716217041,1,0,1,89,"Successful"
"I've seen my share of Woody Allen's movies, and while they're not always great, you can usually be sure you're going to be entertained. Probably the last really good ones were Bullets Over Broadway ('94) and Mighty Aphrodite ('95) - since then the ones I've seen have been patchy but watchable. And so when I was invited to see the new Woody Allen movie Melinda and Melinda, which I wasn't even aware had been released yet, I went along happily. I hadn't really heard much about it so I hoped I would be pleasantly surprised.<br /","I've seen my share of Woody Allen's movies, and while they're not always great, you can usually be sure you're going to be entertained. Probably the last really good ones were Bullets Over Broadway ('94) and Mighty Aphrodite ('95) - since then the ones I've seen have been patchy but watchable. And so when I was invited to see the new Woody Allen movie Melinda and Melinda, which I wasn't even aware had been released yet, I went along happily. I hadn't really heard much about it so I hoped I would be pleasantly surprised.<br /",0.5252048373222351,0.5252048373222351,1,1,0,1,"Skipped"
"You get 5 writers together, have each write a different story with a different genre, and then you try to make one movie out of it. It's action, it's adventure, it's sci-fi, it's western, it's a mess. Sorry, but this movie absolutely [[stinks]]. 4.5 is giving it an awefully high [[rating]]. That said, it's movies like this that make me think I could write movies, and I can [[barely]] write.","You get 5 writers together, have each write a different story with a different genre, and then you try to make one movie out of it. It's action, it's adventure, it's sci-fi, it's western, it's a mess. Sorry, but this movie absolutely [[stikns]]. 4.5 is giving it an awefully high [[arting]]. That said, it's movies like this that make me think I could write movies, and I can [[baMely]] write.",0.01024162769317627,0.567908763885498,0,1,0,60,"Successful"
"This is the most [[messed]] up entry on IMDb that I've yet to stumble across. All the previous reviewers act like this is the movie. This is NOT the movie. Rather it's merely a featurette that's an extra on the DVD of the movie ""The One"" It also nowhere near being the 90 minutes that it's listed here as. In actuality it's barely over 13 minutes of how cool Jet Li can do martial arts. and his reflections on the movie. So yeah this IMDb entry is quite a bit fubar. Don't listen to any of the other reviews as they are ALL wrong","This is the most [[mcessed]] up entry on IMDb that I've yet to stumble across. All the previous reviewers act like this is the movie. This is NOT the movie. Rather it's merely a featurette that's an extra on the DVD of the movie ""The One"" It also nowhere near being the 90 minutes that it's listed here as. In actuality it's barely over 13 minutes of how cool Jet Li can do martial arts. and his reflections on the movie. So yeah this IMDb entry is quite a bit fubar. Don't listen to any of the other reviews as they are ALL wrong",0.29421138763427734,0.7057081460952759,0,1,0,61,"Successful"
"don't mind the soundtrack, which is played out by now.<[[br]] /><[[br]] />[[Still]], Debra Winger is [[always]] interesting and while this was an earlier [[role]] for her, she is quite [[good]] as [[Cissy]], girl from the wrong side of the tracks, lived in trailer with Bud, ([[Travolta]]), only to be replaced for a time by city slicker Madolyn Smith as a rival.<[[br]] /><[[br]] />I agree with an earlier review regarding Scott Glenn, he is used for plot only, thrown in to the mix to create suspense; the story is predictable and contrived","don't mind the soundtrack, which is played out by now.<[[rb]] /><[[rb]] />[[StMill]], Debra Winger is [[aways]] interesting and while this was an earlier [[ole]] for her, she is quite [[hood]] as [[CTssy]], girl from the wrong side of the tracks, lived in trailer with Bud, ([[Travota]]), only to be replaced for a time by city slicker Madolyn Smith as a rival.<[[r]] /><[[Mr]] />I agree with an earlier review regarding Scott Glenn, he is used for plot only, thrown in to the mix to create suspense; the story is predictable and contrived",0.33997559547424316,0.5225158333778381,1,0,1,95,"Successful"
"I love movies. I [[love]] independent efforts and major studio productions. I love films with stars and I love those featuring unknowns. I love dramas, comedies, action-adventures, science fiction, mysteries, westerns, any genre [[except]] horror. I [[love]] foreign films as well as those in English. I love good movies and I even [[love]] [[bad]] ones, because almost no film [[ever]] [[fails]] to entertain or [[amuse]] on some level. Except for ""Even Cowgirls Get the Blues.""<br /><br />When I attended a late-night [[showing]] of ""Cowgirls,"" I joined an audience of around 10","I love movies. I [[lov]] independent efforts and major studio productions. I love films with stars and I love those featuring unknowns. I love dramas, comedies, action-adventures, science fiction, mysteries, westerns, any genre [[ecept]] horror. I [[ove]] foreign films as well as those in English. I love good movies and I even [[loOe]] [[bDad]] ones, because almost no film [[eve]] [[faisl]] to entertain or [[amuyse]] on some level. Except for ""Even Cowgirls Get the Blues.""<br /><br />When I attended a late-night [[showin]] of ""Cowgirls,"" I joined an audience of around 10",0.39732426404953003,0.5100582838058472,0,1,0,119,"Successful"
"My only minor [[quibble]] with the film I grew up knowing as STAIRWAY TO HEAVEN, is the fact that the wonderful RAYMOND MASSEY is relegated to the last twenty or so minutes in the trial scene. And the trial itself, IMO, is the least interesting portion of this [[fascinating]] [[fantasy]].<[[br]] /><[[br]] />David NIVEN and KIM [[HUNTER]] are [[wonderfully]] [[cast]] as the [[young]] lovers, but it's ROGER [[LIVESEY]] who [[gives]] the [[liveliest]] and most [[credible]] [[performance]]. French accented MARIUS GORING is a delight (he even gets in a remark about Technicolor) as the heavenly messenger sent to reclaim Niven when","My only minor [[uqibble]] with the film I grew up knowing as STAIRWAY TO HEAVEN, is the fact that the wonderful RAYMOND MASSEY is relegated to the last twenty or so minutes in the trial scene. And the trial itself, IMO, is the least interesting portion of this [[fascinatinr]] [[fankasy]].<[[bJ]] /><[[rb]] />David NIVEN and KIM [[HUNTuR]] are [[wonderRully]] [[cat]] as the [[Syoung]] lovers, but it's ROGER [[LIVEESY]] who [[gOves]] the [[liveliesk]] and most [[creible]] [[pdrformance]]. French accented MARIUS GORING is a delight (he even gets in a remark about Technicolor) as the heavenly messenger sent to reclaim Niven when",0.018317818641662598,0.5288013219833374,1,0,1,135,"Successful"
"I [[saw]] Saving Grace right after it came out on video. [[Since]] then it's become one of my favorites! [[The]] plot isn't particularly complex but it doesn't take away from the entertainment. [[It's]] chuck [[full]] of [[comedic]] [[moments]] and has a very [[endearing]] quality to it. [[The]] [[characters]] are what makes the [[movie]] so [[good]]. They each have their own [[quirky]] qualities which adds to the [[humor]], the [[two]] old ladies [[played]] by Linda [[Kerr]] Scott and [[Phyllida]] Law [[leaps]] to [[mind]]. [[Superb]] acting was [[done]] by all, [[particularly]] [[Brenda]] Blythen. [[She]] and [[Craig]] Ferguson were great together in pulling off some of the funnier moments","I [[swa]] Saving Grace right after it came out on video. [[Sincu]] then it's become one of my favorites! [[vThe]] plot isn't particularly complex but it doesn't take away from the entertainment. [[Its]] chuck [[Rull]] of [[comdic]] [[Omoments]] and has a very [[endeauing]] quality to it. [[TKhe]] [[charactJers]] are what makes the [[moVie]] so [[ood]]. They each have their own [[qYuirky]] qualities which adds to the [[hutor]], the [[tow]] old ladies [[plRayed]] by Linda [[KVrr]] Scott and [[Phylilda]] Law [[leapGs]] to [[Cind]]. [[SQuperb]] acting was [[odne]] by all, [[Bparticularly]] [[BQrenda]] Blythen. [[Shv]] and [[Crai]] Ferguson were great together in pulling off some of the funnier moments",0.00403285026550293,0.02423882484436035,1,1,1,199,"Failed"
"STAR RATING: ***** The Works **** [[Just]] Misses the Mark *** That Little Bit In Between ** Lagging [[Behind]] * The Pits <br /><br />Mike Atherton (Dudikoff) is peacefully making his way in the Wild West when he spots a group of men mistreating a lady. Being a gentleman, he naturally steps in and puts a stop to this and in doing so kills the son of a nasty enforcer. This is just the beginning of a all guns blazing [[battle]] to the finish from which there will be only one winner.<[[br]] /><","STAR RATING: ***** The Works **** [[Jusr]] Misses the Mark *** That Little Bit In Between ** Lagging [[Behinn]] * The Pits <br /><br />Mike Atherton (Dudikoff) is peacefully making his way in the Wild West when he spots a group of men mistreating a lady. Being a gentleman, he naturally steps in and puts a stop to this and in doing so kills the son of a nasty enforcer. This is just the beginning of a all guns blazing [[attle]] to the finish from which there will be only one winner.<[[bur]] /><",0.31272971630096436,0.527594804763794,1,0,1,66,"Successful"
"Left Behind is the kind of ""we know what we know cause we know it"" movie that Christians (and most any other naive person) needs to help them feel like what they ""THINK"" and ""BELIEVE"" (not ""KNOW"") is right. But, at the same time I feel bad for the little guys, because this is not a [[well]] [[made]] film. It does not [[help]] [[ANY]] message. I work at a video store, and I KNOW the ONLY reason people went to see this movie was because they were religious and they thought it was. ANYBODY on this earth who THINKS they know","Left Behind is the kind of ""we know what we know cause we know it"" movie that Christians (and most any other naive person) needs to help them feel like what they ""THINK"" and ""BELIEVE"" (not ""KNOW"") is right. But, at the same time I feel bad for the little guys, because this is not a [[ewll]] [[maed]] film. It does not [[elp]] [[NAY]] message. I work at a video store, and I KNOW the ONLY reason people went to see this movie was because they were religious and they thought it was. ANYBODY on this earth who THINKS they know",0.021493613719940186,0.6235231161117554,0,1,0,68,"Successful"
"I remember when I first saw this movie, I was in sixth grade when it happened. Before I saw this, i had listened to the original Broadway recording of it, and I really loved it! But when I saw this, I was like, what the heck?! This movie is missing a lot of the songs from the musical for crying out loud! Who [[decided]] to do all of that?!<br /><[[br]] />I really am a very huge [[fan]] of Gene Kelly, but this movie is probably the [[worst]] of a musical that he ever did! The [[movie]] looked more like a Hollywood set than the beautiful","I remember when I first saw this movie, I was in sixth grade when it happened. Before I saw this, i had listened to the original Broadway recording of it, and I really loved it! But when I saw this, I was like, what the heck?! This movie is missing a lot of the songs from the musical for crying out loud! Who [[decdied]] to do all of that?!<br /><[[rb]] />I really am a very huge [[Wan]] of Gene Kelly, but this movie is probably the [[worts]] of a musical that he ever did! The [[mrvie]] looked more like a Hollywood set than the beautiful",0.0068999528884887695,0.5737357139587402,0,1,0,97,"Successful"
"Someone should tell Goldie [[Hawn]] that her [[career]] as a teen-age [[gamin]] ended thirty [[years]] ago. <[[br]] /><br />[[This]] is one of the [[worst]] films [[released]] in [[years]], an unequivocal disaster in which the two leads give themselves over to a frenetic exposition of their trademark tics in an effort to make up for a [[bad]] script and bad directing. [[This]] thing should have been smothered at birth.<[[br]] /><[[br]] />I hope John Cleese [[got]] paid a lot for having his name attached to this disaster. He is the only performer who [[came]] through this [[stinking]] mess more or [[less]] unscathed, his only","Someone should tell Goldie [[Haw]] that her [[carer]] as a teen-age [[Ramin]] ended thirty [[year]] ago. <[[r]] /><br />[[Thi]] is one of the [[wost]] films [[release]] in [[yMars]], an unequivocal disaster in which the two leads give themselves over to a frenetic exposition of their trademark tics in an effort to make up for a [[bd]] script and bad directing. [[Thio]] thing should have been smothered at birth.<[[b]] /><[[Mr]] />I hope John Cleese [[ot]] paid a lot for having his name attached to this disaster. He is the only performer who [[cam]] through this [[zstinking]] mess more or [[les]] unscathed, his only",0.004268467426300049,0.012223601341247559,0,0,0,279,"Failed"
"i [[really]] [[loved]] this version of [[Emma]] the [[best]]. Kate [[beckinsale]] was awesome as [[Emma]] and [[mark]] strong was very [[good]] as knightly. the only [[complaint]] that i had was on Mr. woodhouse..i [[can't]] believe that a [[man]] could whine so much or be so selfish with his [[daughter's]] life..she was a smart girl in the [[end]] though. as [[always]], i [[love]] the places in which these Jane [[Austin]] movies were shot. the [[settings]] are so [[spectular]]. it [[makes]] me [[want]] to [[visit]] [[england]] so [[much]] 9as [[well]] as Ireland and Scotland) i think the actors chosen for this movie were","i [[reallTy]] [[lvoed]] this version of [[Emmo]] the [[bets]]. Kate [[Peckinsale]] was awesome as [[mma]] and [[mak]] strong was very [[goofd]] as knightly. the only [[comlpaint]] that i had was on Mr. woodhouse..i [[Lcan't]] believe that a [[Ban]] could whine so much or be so selfish with his [[daughterus]] life..she was a smart girl in the [[nd]] though. as [[awlays]], i [[olve]] the places in which these Jane [[austin]] movies were shot. the [[settirgs]] are so [[specAular]]. it [[makej]] me [[wayt]] to [[viEsit]] [[engand]] so [[mudh]] 9as [[weAl]] as Ireland and Scotland) i think the actors chosen for this movie were",0.004239499568939209,0.03368842601776123,1,1,1,254,"Failed"
